SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,29.8,30.2,29.25,29.9,29.9,29.75,32728,971249.15,16-JUN-2016,201,INE144J01027,
3IINFOTECH,EQ,5,5.4,4.75,5.3,5.4,4.5,14679427,75745090.6,16-JUN-2016,6857,INE748C01020,
3MINDIA,EQ,12649,12649,12352,12392.15,12400,12648.95,590,7353442.9,16-JUN-2016,217,INE470A01017,
549,MF,10.28,10.28,10.28,10.28,10.28,9.35,1,10.28,16-JUN-2016,1,INF903J01O26,
8KMILES,EQ,1704,1727.95,1680,1688.55,1682,1703.7,21866,37163016.75,16-JUN-2016,2250,INE650K01013,
A2ZINFRA,EQ,37,38.35,34.2,36.35,36.2,36.9,2947870,107092871.1,16-JUN-2016,11723,INE619I01012,
AARTIDRUGS,EQ,455.45,457.5,453.05,455.85,454.25,456.85,8391,3821367.5,16-JUN-2016,201,INE767A01016,
AARTIIND,EQ,502,508.05,498.1,501.65,499.25,501.95,89151,44554646.6,16-JUN-2016,960,INE769A01020,
AARVEEDEN,EQ,78.1,79.8,72.2,75.75,75.95,79.85,64179,4844207.65,16-JUN-2016,813,INE273D01019,
ABAN,EQ,212.45,212.45,207.5,208.75,207.55,213.25,756832,158396484,16-JUN-2016,10151,INE421A01028,
ABB,EQ,1241.5,1241.5,1215.1,1231.9,1226.55,1239.1,72153,88660325.6,16-JUN-2016,2472,INE117A01022,
ABBOTINDIA,EQ,4527,4527,4415,4438.25,4440,4467.5,554,2467658.7,16-JUN-2016,184,INE358A01014,
ABFRL,EQ,128.5,131.85,128,129.05,130,128.2,281333,36486520.25,16-JUN-2016,5162,INE647O01011,
ABGSHIP,EQ,31.1,31.6,30.7,30.95,30.9,31.75,242968,7551833.8,16-JUN-2016,1426,INE067H01016,
ABIRLANUVO,EQ,1051,1052.75,1030.6,1036.1,1031,1050.25,185540,192819207.55,16-JUN-2016,13679,INE069A01017,
ACC,EQ,1559.9,1571.4,1535.55,1544.95,1541.1,1560.15,246458,382477249.2,16-JUN-2016,20040,INE012A01025,
ACCELYA,EQ,1120,1120,1092.1,1099.25,1096.75,1101.4,1127,1240013.4,16-JUN-2016,166,INE793A01012,
ACE,EQ,41,41.3,39.85,40.15,40.1,40.85,85986,3479439.45,16-JUN-2016,347,INE731H01025,
ACROPETAL,BE,2.3,2.45,2.3,2.45,2.45,2.35,9500,22750,16-JUN-2016,6,INE055L01013,
ADANIENT,EQ,79,79.8,76.8,78.7,78.45,79.9,2661273,208631259.55,16-JUN-2016,10422,INE423A01024,
ADANIPORTS,EQ,207.5,209.5,202.1,208.5,207.65,207,4409306,906808151.8,16-JUN-2016,52781,INE742F01042,
ADANIPOWER,EQ,30,30.2,29.5,29.9,29.85,30.2,2873241,85687453.85,16-JUN-2016,5119,INE814H01011,
ADANITRANS,EQ,34.4,34.45,33.1,33.9,33.95,34.35,637027,21502085.95,16-JUN-2016,1670,INE931S01010,
ADFFOODS,EQ,88.15,88.55,86.5,87.1,87.15,88.9,17108,1494975.6,16-JUN-2016,258,INE982B01019,
ADHUNIK,EQ,8.4,8.4,7.75,8.1,8.1,8.1,123188,987475.2,16-JUN-2016,765,INE400H01019,
ADI,EQ,281,304,280,297.25,300,289.05,7966,2337796.5,16-JUN-2016,218,INE959A01019,
ADLABS,EQ,80.4,84.5,78.1,83.15,82.4,80.05,526964,43568200.05,16-JUN-2016,4809,INE172N01012,
ADORWELD,EQ,287.7,289.95,285.6,287.8,288,285.65,901,259901.5,16-JUN-2016,40,INE045A01017,
ADSL,EQ,32.45,34.25,32.05,32.8,32.8,32.95,145139,4795625.85,16-JUN-2016,1341,INE102I01027,
ADVANIHOTR,EQ,57.75,59.2,54.1,55.65,55.9,56.65,3922,218235,16-JUN-2016,65,INE199C01026,
ADVANTA,EQ,600.65,600.65,588,592.95,591.55,603.75,12487,7400543.6,16-JUN-2016,717,INE517H01028,
AEGISCHEM,EQ,123.7,124.8,118.05,121.25,121.25,123.7,518945,62669544.45,16-JUN-2016,5018,INE208C01025,
AFL,EQ,54.15,56.7,53.05,55.6,56,54.9,12879,715083.95,16-JUN-2016,189,INE020G01017,
AGARIND,EQ,131.5,135.75,129,129.95,130.1,135.1,3892,509596,16-JUN-2016,161,INE204E01012,
AGCNET,EQ,61.95,62.65,60.85,62.5,62.65,60.3,3562,220819.2,16-JUN-2016,33,INE676A01019,
AGRODUTCH,EQ,2.5,2.6,2.45,2.6,2.6,2.65,3305,8324.15,16-JUN-2016,15,INE135B01014,
AHLEAST,EQ,179.9,179.9,170,174,174,176.5,612,109050,16-JUN-2016,76,INE926K01017,
AHLUCONT,EQ,277,277,272,273.3,273,277.4,9204,2512978.25,16-JUN-2016,170,INE758C01029,
AHLWEST,EQ,141.9,146.4,135,146,146.1,140.25,1474,213910,16-JUN-2016,35,INE915K01010,
AIAENG,EQ,1041.55,1080.9,1035.1,1044.05,1045.9,1054.15,86618,91797500.1,16-JUN-2016,2545,INE212H01026,
AICHAMP,BE,31,31,28.5,30,30,30,3,89.5,16-JUN-2016,3,INE768E01024,
AIFL,EQ,257.8,258.95,255.15,256.7,256.8,257.85,57684,14799312.3,16-JUN-2016,542,INE428O01016,
AIL,EQ,617.5,627.7,617.5,620.25,620.1,621,5579,3476453.95,16-JUN-2016,320,INE878A01011,
AJANTPHARM,EQ,1529.2,1531.75,1488,1500.8,1502.7,1531.5,146670,220771742.65,16-JUN-2016,12147,INE031B01049,
AJMERA,EQ,154.5,156.2,149.7,151.05,151.25,154.8,75822,11517318.75,16-JUN-2016,1347,INE298G01027,
AKSHOPTFBR,EQ,16.6,16.75,15.8,16.2,16.15,16.65,1335121,21650305.45,16-JUN-2016,1958,INE523B01011,
