SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,121,122.8,116.1,117.75,119,120.3,125291,14854865.35,11-OCT-2012,1794,INE144J01019,
3IINFOTECH,BE,7.9,8.05,7.8,7.95,8,7.9,423077,3371086.4,11-OCT-2012,624,INE748C01020,
3MINDIA,EQ,4000.1,4050,3917,3946.4,3931,4020.9,735,2930812.1,11-OCT-2012,115,INE470A01017,
A2ZMES,EQ,71.4,73.1,70.05,72.8,73,71.35,648369,46608711.1,11-OCT-2012,5901,INE619I01012,
AANJANEYA,EQ,649.95,660,645.05,655.3,655,650.2,25032,16349341.95,11-OCT-2012,803,INE928K01013,
AARTIDRUGS,EQ,154.55,157.9,154.55,156.3,157,157.65,6723,1048244.3,11-OCT-2012,227,INE767A01016,
AARTIIND,EQ,84.1,86.6,83.4,86.15,85.85,84.05,71628,6091583.95,11-OCT-2012,987,INE769A01020,
AARVEEDEN,EQ,40.7,41,39.35,40.35,40.35,41.25,422,17178.75,11-OCT-2012,90,INE273D01019,
ABAN,EQ,461.7,467.65,455.1,463.95,463,458.4,493279,228002912,11-OCT-2012,13511,INE421A01028,
ABB,EQ,778.15,786,778,783.2,782.2,776.6,161930,126569477.85,11-OCT-2012,2919,INE117A01022,
ABBOTINDIA,EQ,1540,1548,1520,1527.05,1520,1533.95,1513,2318147.35,11-OCT-2012,187,INE358A01014,
ABCIL,EQ,86,89.9,84.35,85.7,85.6,86.3,3025,259210.8,11-OCT-2012,55,INE605B01016,
ABGSHIP,EQ,375.3,380,371.1,377.45,378,376.45,28989,10894116.6,11-OCT-2012,1240,INE067H01016,
ABHISHEK,EQ,7.65,7.65,7.1,7.35,7.35,7.05,901,6592.6,11-OCT-2012,8,INE004I01017,
ABIRLANUVO,EQ,960,960,920,952.55,948.55,930.2,122456,115520582.9,11-OCT-2012,6541,INE069A01017,
ACC,EQ,1426.3,1450,1423.45,1442.55,1448,1425.1,495035,711980424.3,11-OCT-2012,17811,INE012A01025,
ACCELYA,BE,204,215,204,212.45,213,210.05,7848,1662235.95,11-OCT-2012,106,INE793A01012,
ACE,EQ,25.25,25.9,25,25.4,25.4,25.25,25205,640646.05,11-OCT-2012,162,INE731H01025,
ACROPETAL,EQ,15.7,15.75,15.35,15.6,15.6,15.6,76170,1181441.6,11-OCT-2012,366,INE055L01013,
ADANIENT,EQ,212,227.7,208.4,225.35,225.1,211.15,5009223,1091038735.15,11-OCT-2012,56989,INE423A01024,
ADANIPORTS,EQ,119.95,124.9,118.7,124.3,123.9,120.5,604810,74413141.6,11-OCT-2012,6308,INE742F01042,
