SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,78,79.25,75.05,75.45,75.15,76.9,86945,6597827.7,10-FEB-2012,949,INE144J01019,
3IINFOTECH,EQ,18.2,18.85,17.95,18.3,18.2,18.35,4056072,74506653.1,10-FEB-2012,8178,INE748C01020,
3MINDIA,EQ,3730,3790,3730,3763.65,3779,3763.2,576,2171424.05,10-FEB-2012,62,INE470A01017,
A2ZMES,EQ,130,132.65,126.4,128.6,129,129.75,267078,34437188.2,10-FEB-2012,4333,INE619I01012,
AANJANEYA,EQ,568.05,576.9,553.55,559.05,565,571.25,14565,8202897.4,10-FEB-2012,1166,INE928K01013,
AARTIDRUGS,EQ,99.4,100,97,97.85,99.3,96.05,3808,374848.35,10-FEB-2012,160,INE767A01016,
AARTIIND,EQ,59.5,59.85,58.75,59,59,59.25,23918,1410670,10-FEB-2012,158,INE769A01020,
AARVEEDEN,EQ,39.85,43.95,39.85,41.3,42.5,40.65,7324,306832,10-FEB-2012,289,INE273D01019,
ABAN,EQ,524,534,513.15,520.85,518,524.5,1054923,553153621.1,10-FEB-2012,25608,INE421A01028,
ABB,EQ,864.25,899,857.1,873.7,871,869.6,91140,79943621.65,10-FEB-2012,4995,INE117A01022,
ABBOTINDIA,EQ,1505,1510,1490.55,1496.15,1499.95,1503.55,442,663118.55,10-FEB-2012,53,INE358A01014,
ABCIL,EQ,94,94,88.4,89.85,90.7,95.2,15648,1419046.45,10-FEB-2012,308,INE605B01016,
ABGSHIP,EQ,412,416,410.05,414,415,413.4,136423,56367918.5,10-FEB-2012,1250,INE067H01016,
ABHISHEK,EQ,8.3,8.3,8.1,8.15,8.15,8.65,464,3777.1,10-FEB-2012,9,INE004I01017,
ABIRLANUVO,EQ,842,877.85,842,865.5,877.85,852,92831,80244445.95,10-FEB-2012,5316,INE069A01017,
ACC,EQ,1400,1421.75,1336.25,1347,1338.5,1389.3,667470,917206693.15,10-FEB-2012,28251,INE012A01025,
ACE,EQ,36,37.2,35.8,36.5,36,36.15,142659,5235445.1,10-FEB-2012,1173,INE731H01025,
ACROPETAL,EQ,13.65,13.9,13.5,13.65,13.65,13.55,145714,2001089.3,10-FEB-2012,648,INE055L01013,
ADANIENT,EQ,393.5,405.4,380.25,393.8,392.75,391.8,1395728,554706382.9,10-FEB-2012,41705,INE423A01024,
ADANIPORTS,EQ,138.15,144.15,137.2,142.9,142.95,137.95,1780060,249707792.15,10-FEB-2012,21630,INE742F01042,
ADANIPOWER,EQ,70.85,73.2,70.15,72,71.8,70.55,5669494,408021780.5,10-FEB-2012,42824,INE814H01011,
ADFFOODS,EQ,56,57.15,53,54.95,55,57.2,11739,649126.05,10-FEB-2012,178,INE982B01019,
ADHUNIK,EQ,55,55.4,52.1,53.2,52.6,54.9,103834,5630198.5,10-FEB-2012,1149,INE400H01019,
ADORWELD,EQ,141.15,141.45,138.25,139.4,139.5,138.7,7411,1036437.3,10-FEB-2012,232,INE045A01017,
ADSL,EQ,30.95,32.4,30.5,31,30.9,30.3,366002,11462129.85,10-FEB-2012,1999,INE102I01027,
ADVANTA,EQ,341,345,326.95,331.4,331.5,338.85,60917,20546704.6,10-FEB-2012,2195,INE517H01010,
AEGISCHEM,EQ,173.3,178.7,169.5,172.15,169.5,176.1,18301,3191679.8,10-FEB-2012,642,INE208C01017,
AFL,EQ,37.15,37.4,36.8,37.35,37.35,37.35,1169,43266.85,10-FEB-2012,12,INE020G01017,
AFTEK,EQ,12.9,12.9,11.4,11.5,11.6,11.95,299292,3517174.35,10-FEB-2012,830,INE796A01023,
AGCNET,EQ,150,150,142.15,143.05,143,150.85,1372,202111.55,10-FEB-2012,76,INE676A01019,
AGRE,EQ,38,38.5,35.6,36.55,37.45,37.8,2369,87990.1,10-FEB-2012,60,INE360L01017,
AGRODUTCH,BE,5.75,6.05,5.7,5.75,5.9,5.9,15617,91860.6,10-FEB-2012,50,INE135B01014,
AHLEAST,EQ,330,330,307,314.45,307,326.6,438,139716.25,10-FEB-2012,17,INE926K01017,
AHLUCONT,EQ,79.8,81.45,79.5,80.1,80.15,79,30819,2467273.75,10-FEB-2012,178,INE758C01029,
AHLWEST,EQ,146.95,146.95,140.05,142.7,140.15,141.5,867,123881.35,10-FEB-2012,51,INE915K01010,
AHMEDFORGE,EQ,152,155.45,152,153.9,153.5,152.1,63385,9745240.6,10-FEB-2012,884,INE425A01011,
AIAENG,EQ,310,319.85,310,317.35,319,310.8,4504,1420948.4,10-FEB-2012,471,INE212H01026,
AICHAMP,BE,18.55,20.05,18.35,19.1,19.8,19.3,492,9058.9,10-FEB-2012,12,INE768E01024,
AJANTPHARM,EQ,388.5,403.9,388.5,397.1,397.75,390.35,16818,6690628.15,10-FEB-2012,1252,INE031B01015,
AJMERA,EQ,125.6,127.65,122,123.35,123.7,126.05,18951,2362176.8,10-FEB-2012,752,INE298G01027,
AKSHOPTFBR,EQ,6.9,7.05,6.85,7,7,7,80536,560257.55,10-FEB-2012,105,INE523B01011,
AKZOINDIA,EQ,858,869.8,849.9,854.65,851.25,861.7,10308,8845483.65,10-FEB-2012,523,INE133A01011,
ALBK,EQ,182.9,183.5,176.1,178.6,177.5,181.15,952182,171559538.25,10-FEB-2012,12026,INE428A01015,
ALCHEM,EQ,66.1,69.4,66.05,68.8,68.7,66.1,33551,2263341.9,10-FEB-2012,266,INE964B01033,
ALEMBICLTD,EQ,19.75,20,19.1,19.25,19.3,19.75,47369,923356.55,10-FEB-2012,403,INE426A01027,
ALFALAVAL,EQ,2892.05,2924.9,2892.05,2914.2,2918,2914.4,9716,28287924.55,10-FEB-2012,551,INE427A01017,
ALICON,EQ,62,62,60.65,61.85,60.65,62,1090,66886.3,10-FEB-2012,11,INE062D01024,
ALKALI,EQ,36.2,37.9,36.2,36.7,36.55,36.15,13879,513214.25,10-FEB-2012,935,INE773I01017,
ALKYLAMINE,EQ,85,85,82,82,82,84.85,521,44224,10-FEB-2012,10,INE150B01013,
ALLCARGO,EQ,143,144.95,140.15,140.25,140.15,142.95,3915,555893.35,10-FEB-2012,93,INE418H01029,
ALLSEC,BE,13.75,13.75,12.85,13.1,13.05,13.5,2356,31071.8,10-FEB-2012,18,INE835G01018,
