SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,31.75,32.4,31.5,31.9,31.8,31.4,175441,5603186,19-AUG-2020,1116,INE144J01027,
21STCENMGM,EQ,10.3,10.6,10.25,10.5,10.5,10.45,6462,67005.6,19-AUG-2020,20,INE253B01015,
3IINFOTECH,EQ,3.2,3.2,3.2,3.2,3.2,3.05,419173,1341353.6,19-AUG-2020,289,INE748C01020,
3MINDIA,EQ,20657,20949.5,20657,20834.35,20840,20782.3,1431,29802680.75,19-AUG-2020,823,INE470A01017,
3PLAND,EQ,6.7,6.7,6.7,6.7,6.7,6.9,1,6.7,19-AUG-2020,1,INE105C01023,
5PAISA,BE,353,357,339,344.35,345,351.1,9349,3223401.8,19-AUG-2020,556,INE618L01018,
63MOONS,EQ,81.65,82.6,79.1,80.15,80.2,81,78320,6341720.95,19-AUG-2020,820,INE111B01023,
716GS2050,GS,114,114,110.55,114,114,113,12,1333.5,19-AUG-2020,3,IN0020200054,
719GS2060,GS,115.5,115.5,115.5,115.5,115.5,113,1,115.5,19-AUG-2020,1,IN0020200039,
A2ZINFRA,EQ,4.1,4.25,4.05,4.2,4.2,4.05,327480,1355403.8,19-AUG-2020,356,INE619I01012,
AAKASH,SM,40.25,40.5,39.75,40.25,40.25,39.4,36000,1447500,19-AUG-2020,11,INE087Z01016,
AARON,SM,48.25,48.25,48.25,48.25,48.25,48.25,3300,159225,19-AUG-2020,1,INE721Z01010,
AARTIDRUGS,EQ,2382,2449.85,2332.6,2410.35,2431.15,2367,323122,774415287.15,19-AUG-2020,24775,INE767A01016,
AARTIIND,EQ,1026,1077,1020,1068.7,1066.95,1017.1,677668,714484785.35,19-AUG-2020,29019,INE769A01020,
AARTISURF,BE,419.45,419.45,419.45,419.45,419.45,399.5,23381,9807160.45,19-AUG-2020,73,INE09EO01013,
AARVEEDEN,EQ,10.25,10.95,10.25,10.95,10.95,10.45,21249,231612.9,19-AUG-2020,47,INE273D01019,
AARVI,EQ,44.5,44.9,41,44.9,44.9,40.85,11506,514931.3,19-AUG-2020,128,INE754X01016,
AAVAS,EQ,1380.05,1405.6,1380.05,1388.7,1402.1,1378.05,94494,131402738.8,19-AUG-2020,1762,INE216P01012,
ABAN,EQ,28.9,28.9,27.7,27.9,27.9,28.35,86304,2443281.65,19-AUG-2020,756,INE421A01028,
ABB,EQ,933.9,965.55,933.9,961.85,965,933.1,189052,180737113.8,19-AUG-2020,11661,INE117A01022,
ABBOTINDIA,EQ,16800,17060,16600,16866.5,16901.2,16590.8,32228,545870848.5,19-AUG-2020,8676,INE358A01014,
ABCAPITAL,EQ,60.35,62.35,60.3,61.55,61.4,59.9,4125115,254149084.65,19-AUG-2020,16675,INE674K01013,
ABFRL,EQ,137.7,141.5,135.4,140,139.95,136.35,3329598,463145502.45,19-AUG-2020,29624,INE647O01011,
ABFRLPP,E1,78.4,82.5,62.05,81.75,81.9,77.55,187985,14885942.4,19-AUG-2020,1962,IN9647O01019,
ABINFRA,SM,8.6,8.8,8.6,8.8,8.8,9.05,8000,69600,19-AUG-2020,2,INE00YB01017,
ABMINTLTD,BE,21.3,21.3,21.3,21.3,21.3,20.3,485,10330.5,19-AUG-2020,8,INE251C01017,
ABSLBANETF,EQ,224.42,224.42,217.75,217.87,217.87,224.42,209,46702.54,19-AUG-2020,15,INF209KB1O58,
ABSLNN50ET,EQ,290,315,285.5,308.58,313,318.52,476,143255.3,19-AUG-2020,70,INF209KB1B87,
ACC,EQ,1440,1444,1425,1429.3,1432.75,1431.95,712580,1022615099.05,19-AUG-2020,19861,INE012A01025,
ACCELYA,EQ,1030,1037.8,1016.1,1031.55,1036.9,1014.15,33916,34753042.3,19-AUG-2020,1969,INE793A01012,
ACCORD,SM,25.4,25.4,24,24,24,24.45,6000,149600,19-AUG-2020,3,INE113X01015,
ACCURACY,SM,37.95,37.95,37.95,37.95,37.95,37,1600,60720,19-AUG-2020,1,INE648Z01015,
ACE,EQ,67,74.2,66,70.3,70.15,65,3072355,218157897.65,19-AUG-2020,20289,INE731H01025,
