SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
182D030823,TB,99.15,99.15,99.14,99.14,99.14,98.5,900,89231,27-JUN-2023,2,IN002022Y450,
182D100823,TB,98.82,98.82,98.82,98.82,98.82,98.85,600,59292,27-JUN-2023,1,IN002022Y468,
182D121023,TB,97.75,98,97.75,98,98,97.75,3200,313425,27-JUN-2023,6,IN002023Y029,
182D140923,TB,98.33,98.33,98.33,98.33,98.33,98.26,500,49165,27-JUN-2023,1,IN002022Y518,
182D161123,TB,96.9,96.9,96.9,96.9,96.9,96.9,200,19380,27-JUN-2023,1,IN002023Y078,
182D220923,TB,98.17,98.17,98.17,98.17,98.17,98.16,100,9817,27-JUN-2023,1,IN002022Y526,
20MICRONS,BE,91.05,94.6,91,93.6,93.5,90.6,54381,5051279.7,27-JUN-2023,356,INE144J01027,
21STCENMGM,EQ,23.3,23.3,23.3,23.3,23.3,22.85,4692,109323.6,27-JUN-2023,14,INE253B01015,
360ONE,EQ,454.95,458.95,450.1,456.7,458.2,452,357643,162142997.15,27-JUN-2023,6986,INE466L01038,
364D071223,TB,96.75,96.99,96.75,96.99,96.99,96.75,10100,978349,27-JUN-2023,3,IN002022Z366,
364D080224,TB,95.93,95.94,95.93,95.94,95.94,95.38,5000000,479675000,27-JUN-2023,6,IN002022Z457,
364D110424,TB,94.04,94.04,94.04,94.04,94.04,94.04,300,28212,27-JUN-2023,1,IN002023Z034,
364D191023,TB,97.59,98,97.59,98,98,97.55,1700,166129,27-JUN-2023,5,IN002022Z291,
364D220324,TB,94.38,95.15,94.38,95.15,95.15,96.7,800,75581,27-JUN-2023,2,IN002022Z515,
364D301123,TB,96.6,96.6,96.6,96.6,96.6,96.5,1000,96600,27-JUN-2023,1,IN002022Z358,
3IINFOLTD,EQ,35,35.4,34.25,34.4,34.3,34.95,362236,12567750.7,27-JUN-2023,2762,INE748C01038,
3MINDIA,EQ,27582,27749.95,27420,27680.85,27722.45,27508,1761,48660379.8,27-JUN-2023,874,INE470A01017,
3PLAND,BE,19.5,20.05,19.5,19.5,19.5,19.55,3883,76273.25,27-JUN-2023,24,INE105C01023,
4THDIM,BE,18.25,18.25,18.25,18.25,18.25,18.6,4187,76412.75,27-JUN-2023,46,INE382T01030,
522GS2025,GS,96.5,97.75,96.5,97.75,97.75,96.5,2,194.25,27-JUN-2023,2,IN0020200112,
585GS2030,GS,94,94,94,94,94,91.68,1,94,27-JUN-2023,1,IN0020200294,
5PAISA,EQ,360,364,355.55,358.5,355.55,357.75,31477,11327708.35,27-JUN-2023,2921,INE618L01018,
63MOONS,EQ,208,221.95,201.6,214.95,214.85,207.5,1572734,337017023.9,27-JUN-2023,32202,INE111B01023,
654GS2032,GS,98.5,99,98.5,99,99,98.1,199,19651.5,27-JUN-2023,2,IN0020210244,
667GS2035,GS,95.96,95.96,93.76,95.96,95.96,95.97,172,16502.46,27-JUN-2023,8,IN0020210152,
667GS2050,GS,98.99,98.99,94.5,94.5,94.5,94.51,2739,258950.4,27-JUN-2023,6,IN0020200252,
669GS2024,GS,100,100,99.32,99.32,99.32,99.6,4003,398329,27-JUN-2023,20,IN0020220052,
676GS2061,GS,94.1,98,94.1,98,98,99,83,8126.2,27-JUN-2023,2,IN0020200401,
689GS2025,GS,103.32,103.32,103.3,103.3,103.3,103.25,501,51753.32,27-JUN-2023,2,IN0020220128,
68GS2060,GS,94.95,97,94.95,96.5,96.5,96.5,14,1349.95,27-JUN-2023,4,IN0020200187,
699GS2051,GS,98.25,98.25,97.85,97.85,97.85,98.5,4061,398078.6,27-JUN-2023,8,IN0020210194,
706GS2028,GS,101.7,102,101.7,101.99,101.99,101.5,14118,1439884.82,27-JUN-2023,5,IN0020230010,
710GS2029,GS,102,102,101.35,101.85,101.85,101.62,5518,560603.6,27-JUN-2023,16,IN0020220011,
716GS2050,GS,100,103,100,103,103,103,50,5003,27-JUN-2023,2,IN0020200054,
717GS2030,GS,102.09,102.09,101.5,101.5,101.5,101.87,411,41741.49,27-JUN-2023,6,IN0020230036,
725GS2063,GS,100,100.25,99.75,99.97,99.97,100,2923,292045.55,27-JUN-2023,6,IN0020230044,
726GS2032,GS,103.5,103.83,103.5,103.83,103.83,103.74,2,207.33,27-JUN-2023,2,IN0020220060,
727GS2026,GS,108.75,108.75,108.75,108.75,108.75,108,108,11745,27-JUN-2023,1,IN0020190016,
736GS2052,GS,104,104,103.8,103.8,103.8,104.15,361,37505.5,27-JUN-2023,10,IN0020220086,
738GS2027,GS,101.5,101.64,101.5,101.55,101.55,101.48,38178,3875964.36,27-JUN-2023,76,IN0020220037,
73GS2053,GS,100.52,100.52,100.25,100.36,100.25,100.49,8809,884141.04,27-JUN-2023,4,IN0020230051,
741GS2036,GS,103.15,103.15,102.75,102.77,102.75,104.99,8237,846904.4,27-JUN-2023,27,IN0020220102,
74GS2062,GS,104.15,105.5,104,104.01,104.01,104.99,4421,464155.19,27-JUN-2023,18,IN0020220094,
754GS2036,GS,103.8,103.8,103.69,103.74,103.74,103.77,272032,28223917.14,27-JUN-2023,158,IN0020220029,
759GS2026,GS,105,105,104.84,104.84,104.84,104.75,808,84728,27-JUN-2023,6,IN0020150093,
824GS2027,GS,108,108,108,108,108,108,587,63396,27-JUN-2023,1,IN0020060078,
83GS2042,GS,117,117,117,117,117,115,2000,234000,27-JUN-2023,2,IN0020120062,
897GS2030,GS,115,115,111,114.81,111,115,2200,252600,27-JUN-2023,5,IN0020110055,
915GS2024,GS,107,107,107,107,107,107,3,321,27-JUN-2023,3,IN0020110048,
91D030823,TB,99.11,99.11,99.1,99.1,99.1,100,4000,396405,27-JUN-2023,13,IN002023X054,
91D060723,TB,99.6,99.7,99.6,99.7,99.7,99.69,1500,149500,27-JUN-2023,2,IN002023X013,
91D130723,TB,99.6,99.6,99.53,99.6,99.6,99.6,6300,627473,27-JUN-2023,4,IN002023X021,
91D140923,TB,98.38,98.38,98.38,98.38,98.38,98.5,1000,98380,27-JUN-2023,1,IN002023X112,
91D170823,TB,99,99,99,99,99,99,3200,316800,27-JUN-2023,2,IN002023X070,
91D270723,TB,99.3,99.3,99.3,99.3,99.3,99.11,200,19860,27-JUN-2023,1,IN002023X047,
A2ZINFRA,BE,7.65,7.7,7.4,7.4,7.4,7.5,95524,713394,27-JUN-2023,143,INE619I01012,
AAATECH,EQ,55.9,56.55,54.6,55.35,55.4,55.55,23266,1294744.55,27-JUN-2023,466,INE0D0U01013,
AAKASH,BE,5.95,6,5.85,5.9,5.9,5.95,206659,1219780.95,27-JUN-2023,463,INE087Z01024,
AAREYDRUGS,EQ,33.05,33.3,32.35,32.6,32.35,32.65,42513,1392495.2,27-JUN-2023,509,INE198H01019,
AARON,EQ,224,224,218,220.65,220.5,220.9,8550,1894280.6,27-JUN-2023,403,INE721Z01010,
AARTIDRUGS,EQ,452,453.3,443.95,445.6,444,449.9,188295,84098939.2,27-JUN-2023,5126,INE767A01016,
AARTIIND,EQ,508.25,515.7,506,507.45,508.1,508.1,1307198,667087576.7,27-JUN-2023,23701,INE769A01020,
AARTIPHARM,EQ,394,403.2,380.7,383.1,383.85,388.2,230391,89610269.55,27-JUN-2023,8603,INE0LRU01027,
AARTIPP,E1,321.05,335,317.95,320.05,320.05,320.05,2238,728278.15,27-JUN-2023,34,IN909EO01012,
AARTISURF,EQ,627,633,618,629.9,632.9,620.85,8726,5467131.9,27-JUN-2023,1164,INE09EO01013,
