SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,38.55,38.65,37.95,38.15,37.95,37.95,13667,524228.65,18-OCT-2019,183,INE144J01027,
21STCENMGM,EQ,12.65,12.65,12.65,12.65,12.65,12.65,60,759,18-OCT-2019,5,INE253B01015,
3IINFOTECH,EQ,2.2,2.4,2.1,2.2,2.25,2.1,4062337,9172271.3,18-OCT-2019,1480,INE748C01020,
3MINDIA,EQ,23000,23000,20610,21792.25,21790,22882.1,264810,5530291838.95,18-OCT-2019,10679,INE470A01017,
3PLAND,EQ,6.2,6.2,6.2,6.2,6.2,6.15,41,254.2,18-OCT-2019,3,INE105C01023,
5PAISA,EQ,179.45,183.85,172,183.85,183.85,175.1,13400,2424481.15,18-OCT-2019,358,INE618L01018,
63MOONS,EQ,115.8,117.5,114,114.85,116,114.9,145859,16836063.45,18-OCT-2019,1766,INE111B01023,
772GS2049,GS,98.7,98.7,98.7,98.7,98.7,98.7,100,9870,18-OCT-2019,1,IN0020190032,
795GS2032,GS,95.49,95.49,95.49,95.49,95.49,100.5,100,9549,18-OCT-2019,2,IN0020020106,
8KMILES,BZ,37.75,37.75,37.75,37.75,37.75,39.7,13059,492977.25,18-OCT-2019,129,INE650K01021,
A2ZINFRA,EQ,10.15,10.65,10.05,10.55,10.5,10.15,162673,1697306.2,18-OCT-2019,418,INE619I01012,
AARON,SM,47.5,49,47.5,49,49,47.8,9900,476850,18-OCT-2019,3,INE721Z01010,
AARTIDRUGS,EQ,448,456.45,447.85,456,456.35,448.85,4554,2063221.3,18-OCT-2019,609,INE767A01016,
AARTIIND,EQ,758.5,808,758.5,804.55,807,756.45,169263,133868852.5,18-OCT-2019,6939,INE769A01020,
AARVEEDEN,EQ,14.45,14.95,13.5,14.2,14,14.45,3364,47354.25,18-OCT-2019,69,INE273D01019,
AAVAS,EQ,1699,1700,1666.05,1675.85,1674.8,1693.3,13645,22981075.6,18-OCT-2019,3297,INE216P01012,
ABAN,BE,24,25.8,24,25.45,25.05,24.65,36654,919675.55,18-OCT-2019,353,INE421A01028,
