SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,48.5,54.2,46.85,51.35,50.8,47.25,248536,12610213.55,26-AUG-2011,2610,INE144J01019,
3IINFOTECH,EQ,26.1,26.5,25.25,25.45,25.5,26.1,791470,20443374.7,26-AUG-2011,5037,INE748C01020,
3MINDIA,EQ,4650,4695,4467,4509.15,4525,4660.35,682,3113191.95,26-AUG-2011,184,INE470A01017,
A2ZMES,EQ,179.45,183.6,168.5,171.6,171.35,180,78374,13861404.25,26-AUG-2011,3224,INE619I01012,
AANJANEYA,EQ,428.9,434,405,409.05,405,424.85,147656,61194268.6,26-AUG-2011,2330,INE928K01013,
AARTIDRUGS,EQ,115,115,110.5,111.9,112,113.7,2223,249476.9,26-AUG-2011,97,INE767A01016,
AARTIIND,EQ,43.3,44.35,43.05,43.3,43.5,44.05,3831,166701.8,26-AUG-2011,89,INE769A01020,
AARVEEDEN,EQ,31.55,32.75,30.35,30.35,30.35,31.55,2708,83669.05,26-AUG-2011,39,INE273D01019,
ABAN,EQ,364,365,346.6,349.7,349.1,366.25,662406,234108425.05,26-AUG-2011,17665,INE421A01028,
ABB,EQ,820,833.25,790.1,816.35,825.05,814.85,65484,52990075.05,26-AUG-2011,3577,INE117A01022,
ABBOTINDIA,EQ,1448.05,1464.9,1448.05,1450.1,1452.9,1452.5,671,973141.2,26-AUG-2011,73,INE358A01014,
ABCIL,EQ,101,102,97.05,99.25,98,100.8,5343,531852.5,26-AUG-2011,144,INE605B01016,
ABGSHIP,EQ,344,361.55,340.25,356.9,357.2,343.65,352251,124476068.8,26-AUG-2011,4916,INE067H01016,
ABHISHEK,EQ,10.6,10.9,10.15,10.35,10.85,11.1,2818,29328.25,26-AUG-2011,34,INE004I01017,
ABIRLANUVO,EQ,839.9,847.4,817,824.8,827,834.65,74976,62413921.4,26-AUG-2011,5745,INE069A01017,
ACC,EQ,1016.9,1016.9,980.25,992.55,993.5,1014.75,187301,186875198.85,26-AUG-2011,6761,INE012A01025,
ACE,EQ,43.6,44.25,40.7,41.55,41.65,44,72352,3051894.85,26-AUG-2011,806,INE731H01025,
ACKRUTI,EQ,185,191,184,185.25,184,187,9129,1703392.7,26-AUG-2011,417,INE703H01016,
ACROPETAL,EQ,15.2,15.2,14.5,14.6,14.5,15.2,79853,1184144.7,26-AUG-2011,439,INE055L01013,
