SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,30.65,30.95,30.55,30.9,30.7,30.7,75952,2333978.75,22-JAN-2014,431,INE144J01027,
3IINFOTECH,BE,8.65,8.8,8.25,8.4,8.35,8.55,245858,2071563.95,22-JAN-2014,450,INE748C01020,
3MINDIA,EQ,3630,3775,3630,3741.9,3765.1,3610,583,2173934.85,22-JAN-2014,143,INE470A01017,
A2ZMES,BE,11.25,11.45,11,11.45,11.45,10.95,57321,650408.3,22-JAN-2014,105,INE619I01012,
AARTIDRUGS,EQ,216.95,222,213.95,220.35,220,217.55,5827,1280145.9,22-JAN-2014,176,INE767A01016,
AARTIIND,EQ,98.95,100,97.35,99.85,98.7,97.6,8857,875481.6,22-JAN-2014,189,INE769A01020,
AARVEEDEN,EQ,46.45,48.6,45.65,46.05,46,46.6,5270,244629.35,22-JAN-2014,324,INE273D01019,
ABAN,EQ,420,429.3,417.35,422.1,421.05,420.1,887656,376594685.45,22-JAN-2014,21181,INE421A01028,
ABB,EQ,639.9,646,635,636.75,636.9,639.8,35711,22895539.55,22-JAN-2014,1641,INE117A01022,
ABBOTINDIA,EQ,1671,1694.9,1660,1665.2,1660.15,1671.3,981,1639273.4,22-JAN-2014,191,INE358A01014,
ABCIL,EQ,101,103.2,100.25,102.05,102,102.55,2609,265658.95,22-JAN-2014,113,INE605B01016,
ABGSHIP,EQ,256.75,308.1,256.75,308.1,308.1,256.75,1512821,448297562.65,22-JAN-2014,41073,INE067H01016,
ABIRLANUVO,EQ,1090,1116,1083,1112.5,1112.75,1079.25,125569,137964616.6,22-JAN-2014,8990,INE069A01017,
ACC,EQ,1028,1030,1018.6,1023.65,1022.95,1031.05,141481,144805201.2,22-JAN-2014,8086,INE012A01025,
ACCELYA,EQ,753,753.9,743.05,745.55,743.1,745.35,5486,4100598,22-JAN-2014,370,INE793A01012,
ACE,EQ,13.65,14.55,13.55,14.15,14.1,13.65,244953,3465657.05,22-JAN-2014,1060,INE731H01025,
ACROPETAL,BE,5.85,6.35,5.85,5.95,6.1,6.15,7349,43886.35,22-JAN-2014,34,INE055L01013,
ADANIENT,EQ,247.2,247.45,242.2,245.95,244,247,705384,172732365.1,22-JAN-2014,10923,INE423A01024,
ADANIPORTS,EQ,147.65,149.6,146.65,147.9,147.95,147.65,732908,108496740.3,22-JAN-2014,7239,INE742F01042,
ADANIPOWER,EQ,34.4,34.8,34.4,34.65,34.65,34.6,737485,25553117.55,22-JAN-2014,4649,INE814H01011,
ADFFOODS,EQ,49.95,49.95,48.3,48.7,48.7,48.75,3339,162482.55,22-JAN-2014,229,INE982B01019,
ADHUNIK,EQ,29.2,30,28.9,29.55,29.35,29.4,45151,1330081.9,22-JAN-2014,261,INE400H01019,
ADORWELD,EQ,127.9,129.9,127.2,127.95,127.4,128,4531,581482.75,22-JAN-2014,269,INE045A01017,
ADSL,EQ,16.1,16.55,16.1,16.4,16.4,16.2,4909,79721.45,22-JAN-2014,34,INE102I01027,
ADVANIHOTR,EQ,34.1,34.55,34.05,34.55,34.55,35.35,775,26516.85,22-JAN-2014,5,INE199C01026,
ADVANTA,EQ,113.75,113.75,112,112.25,112,112.5,13202,1485782.35,22-JAN-2014,273,INE517H01028,
AEGISCHEM,EQ,164.95,171.75,163,170.3,170,164.1,32150,5396789.25,22-JAN-2014,1187,INE208C01017,
AFL,BE,43.5,43.55,43.3,43.3,43.3,43.3,3586,155530.4,22-JAN-2014,18,INE020G01017,
AFTEK,EQ,3.9,4,3.7,4,4,3.85,63261,249551.55,22-JAN-2014,85,INE796A01023,
AGCNET,EQ,69.5,69.55,67.35,68.05,68.4,67.9,1230,83760.8,22-JAN-2014,77,INE676A01019,
AGRODUTCH,EQ,2.2,2.4,2.2,2.4,2.35,2.3,15018,35514.4,22-JAN-2014,26,INE135B01014,
AHLUCONT,EQ,22.5,24.5,22.15,23.8,23.8,23.4,644,14741.15,22-JAN-2014,29,INE758C01029,
AHLWEST,EQ,100.05,105.65,100.05,101.1,105.65,102,184,18486.8,22-JAN-2014,27,INE915K01010,
AHMEDFORGE,EQ,103,103,101,101.5,101.4,100.05,4124,417400.95,22-JAN-2014,126,INE425A01011,
AIAENG,EQ,519.95,531.7,515.55,524.1,524.25,519.95,191688,100520740.7,22-JAN-2014,5371,INE212H01026,
AIL,EQ,347,352,345,349.6,348.55,348.5,5956,2077837.3,22-JAN-2014,379,INE878A01011,
AJANTPHARM,EQ,939,947,935.05,941.45,941.1,939.7,29166,27475865.85,22-JAN-2014,1713,INE031B01031,
AJMERA,EQ,60.2,61.3,59.55,59.7,59.7,60.5,14711,886199,22-JAN-2014,684,INE298G01027,
AKSHOPTFBR,EQ,15.6,18.05,15.1,17.95,18.05,15.05,1221573,21165824.05,22-JAN-2014,4696,INE523B01011,
AKZOINDIA,EQ,830.25,840,829.9,834.45,835,834.15,1300,1087549.15,22-JAN-2014,125,INE133A01011,
ALBK,EQ,90.9,91.25,90,90.45,90.1,90.9,2651888,240185932.2,22-JAN-2014,17488,INE428A01015,
ALCHEM,EQ,45,45.95,44.3,44.45,45,45.65,1413,63405.8,22-JAN-2014,42,INE964B01033,
ALEMBICLTD,EQ,14.75,14.8,14.4,14.5,14.45,14.45,235704,3438819.3,22-JAN-2014,807,INE426A01027,
ALICON,EQ,74.5,75,73.4,74.45,74.45,75,1335,99923.25,22-JAN-2014,24,INE062D01024,
ALKALI,EQ,16.65,17,16.35,16.35,16.35,16.75,2306,37972.7,22-JAN-2014,34,INE773I01017,
ALKYLAMINE,EQ,225,225,217.7,224.65,224.7,230,27,6025.6,22-JAN-2014,11,INE150B01013,
ALLCARGO,EQ,137,137,135,135.35,136,135.4,1937,262791.55,22-JAN-2014,97,INE418H01029,
ALLSEC,EQ,32.35,32.35,32.35,32.35,32.35,30.85,656,21221.6,22-JAN-2014,11,INE835G01018,
ALOKTEXT,EQ,8,8.2,7.95,8.05,8.05,8,1997950,16137782.05,22-JAN-2014,4607,INE270A01011,
ALPA,BE,10.85,11,10.35,10.35,10.35,10.85,1057,11334.95,22-JAN-2014,5,INE385I01010,
ALPHAGEO,BE,71.25,73.75,71.25,73.75,73.75,70.25,3473,254538.4,22-JAN-2014,37,INE137C01018,
ALPSINDUS,BE,3.15,3.15,3.15,3.15,3.15,3.3,1,3.15,22-JAN-2014,1,INE093B01015,
ALSTOMT&D,EQ,183,191.8,181.25,190,189.6,184,48859,9268581.1,22-JAN-2014,1417,INE200A01026,
AMARAJABAT,EQ,332.85,335,328.15,331.95,332,332.8,125486,41544964.95,22-JAN-2014,1873,INE885A01032,
AMARJOTHI,EQ,75,77.5,73.4,77.2,77,77.15,295,22375.5,22-JAN-2014,18,INE484D01012,
AMBIKCO,EQ,299,299.95,299,299.95,299.95,299.95,5265,1579193.75,22-JAN-2014,6,INE540G01014,
AMBUJACEM,EQ,170.65,171.6,168.95,171.2,171.3,170.9,608919,103731930.9,22-JAN-2014,13866,INE079A01024,
AMDIND,EQ,12.65,12.65,12,12.55,12.6,12.65,372,4571.6,22-JAN-2014,14,INE005I01014,
AMRUTANJAN,EQ,127.9,128.45,126.3,126.9,126.8,127.9,14258,1815491.9,22-JAN-2014,196,INE098F01023,
AMTEKAUTO,EQ,71,71.7,69.25,69.45,69.5,71.1,857451,59872819.85,22-JAN-2014,2403,INE130C01021,
AMTEKINDIA,EQ,63,63.4,62.15,62.8,62.7,63.3,17839,1118766.35,22-JAN-2014,462,INE068D01021,
AMTL,EQ,20.35,20.35,20.35,20.35,20.35,20.5,100,2035,22-JAN-2014,1,INE436N01029,
ANANTRAJ,EQ,53.1,57.75,52.5,56.95,56.85,53.7,3971911,224023887.8,22-JAN-2014,24946,INE242C01024,
ANDHRABANK,EQ,61.2,62.1,60.7,61.75,61.5,62.2,1181295,72477829.05,22-JAN-2014,6568,INE434A01013,
ANDHRACEMT,EQ,5.15,5.5,5.15,5.25,5.25,5.3,1298,6879,22-JAN-2014,20,INE666E01012,
ANDHRSUGAR,EQ,101.95,101.95,100.15,101.25,101.45,99.9,2408,242784.85,22-JAN-2014,241,INE715B01013,
ANGIND,BE,6.6,6.6,6.6,6.6,6.6,6.75,631,4164.6,22-JAN-2014,3,INE017D01010,
ANIKINDS,BE,22.35,22.7,22.1,22.7,22.7,22.25,1911,43058.5,22-JAN-2014,8,INE087B01017,
ANKITMETAL,EQ,9.75,9.75,8.9,8.95,8.9,9.5,261772,2437633.2,22-JAN-2014,278,INE106I01010,
ANSALAPI,EQ,19.05,19.65,19.05,19.5,19.4,19.5,243006,4743151.4,22-JAN-2014,1037,INE436A01026,
ANSALHSG,EQ,19,19,17.75,18.45,18.7,18.65,17114,313584.75,22-JAN-2014,96,INE880B01015,
ANTGRAPHIC,EQ,0.2,0.2,0.2,0.2,0.2,0.15,51010,10202,22-JAN-2014,6,INE414B01021,
APARINDS,EQ,143.05,143.95,141,142.25,142.7,142.55,4562,647757.5,22-JAN-2014,201,INE372A01015,
APCOTEXIND,EQ,116.05,117.8,115,116.05,115.5,116.25,3671,426700.85,22-JAN-2014,367,INE116A01024,
APLAPOLLO,EQ,152,152,148,148,148,150,1048,157594,22-JAN-2014,16,INE702C01019,
APLLTD,EQ,237.9,245.7,222.1,228.4,225,236.35,1161922,273892935.1,22-JAN-2014,21984,INE901L01018,
APOLLOHOSP,EQ,949.7,949.7,927.5,941.4,944,946,74869,70173555.8,22-JAN-2014,9696,INE437A01024,
APOLLOTYRE,EQ,116,118.3,113.4,114.25,113.65,115.8,9567151,1110325031.65,22-JAN-2014,54204,INE438A01022,
APTECHT,EQ,82.5,83.85,82,82.25,82,83.3,128712,10631217.2,22-JAN-2014,2271,INE266F01018,
ARCHIDPLY,BE,10.35,10.75,10,10.6,10.6,10.3,11282,116486.25,22-JAN-2014,44,INE877I01016,
ARCHIES,EQ,20.4,23.45,20.15,23.45,23.45,19.55,4991874,113115541.1,22-JAN-2014,22459,INE731A01020,
ARIES,EQ,54.95,56.8,53.5,54.1,54.45,54.95,11832,646092.1,22-JAN-2014,446,INE298I01015,
AROGRANITE,EQ,26.5,27.85,26.5,27.85,27.85,27.7,488,12978.35,22-JAN-2014,3,INE210C01013,
ARROWTEX,EQ,5.25,5.25,5.25,5.25,5.25,5.5,1235,6483.75,22-JAN-2014,3,INE933J01015,
ARSHIYA,BE,15,15.9,15,15.1,15.05,15.2,27469,421306.2,22-JAN-2014,102,INE968D01022,
ARSSINFRA,EQ,24.15,25.3,24.15,24.55,24.4,24.45,33945,838443.1,22-JAN-2014,485,INE267I01010,
ARVIND,EQ,147,148.5,145.35,147.4,146.85,146.3,1525028,224800645.7,22-JAN-2014,11573,INE034A01011,
ARVINDREM,EQ,46.3,52.3,46,50.35,50.4,46.3,240098,11915520.45,22-JAN-2014,2077,INE211C01037,
ASAHIINDIA,EQ,47.5,48.25,46.3,47.35,47.15,47.8,12852,606237.15,22-JAN-2014,106,INE439A01020,
ASAHISONG,EQ,73.9,74.7,69,71.4,71.55,72.15,20160,1438613.5,22-JAN-2014,561,INE228I01012,
ASAL,EQ,30.75,31.2,29.3,31.2,31.2,30.8,925,28528,22-JAN-2014,13,INE900C01027,
ASHAPURMIN,EQ,56.7,57.5,55.3,55.85,55.8,56.25,76683,4333768.95,22-JAN-2014,940,INE348A01023,
ASHIANA,EQ,79,80.5,78,80,80.45,79.55,9202,732505.25,22-JAN-2014,68,INE365D01021,
ASHOKA,EQ,66.9,67.05,64.15,64.9,64.25,66.9,25805,1699044.95,22-JAN-2014,439,INE442H01029,
ASHOKLEY,EQ,16.6,17.55,16.2,17.25,17.25,16.8,26685626,456584755.7,22-JAN-2014,36569,INE208A01029,
ASIANHOTNR,EQ,108.3,108.3,103.05,106,106,103.15,215,22756.25,22-JAN-2014,12,INE363A01022,
ASIANPAINT,EQ,478.85,478.85,466.85,472.6,474.8,479.25,2795089,1316052586.7,22-JAN-2014,55870,INE021A01026,
ASIANTILES,EQ,35.5,35.5,32.9,34.55,33.45,35.85,683,23248.3,22-JAN-2014,45,INE022I01019,
ASSAMCO,EQ,5.85,6.45,5.8,6.1,6.05,5.8,1183975,7282355.25,22-JAN-2014,1749,INE442A01024,
ASTEC,BE,35.3,35.45,35,35.45,35.45,35.05,505,17676.25,22-JAN-2014,9,INE563J01010,
