SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,27.1,27.8,26.8,27.05,26.85,27.4,15148,410997.7,13-OCT-2020,170,INE144J01027,
21STCENMGM,EQ,10.1,10.3,9.9,9.95,10.1,10.1,8683,86555.1,13-OCT-2020,68,INE253B01015,
3IINFOTECH,EQ,3.15,3.25,3.1,3.2,3.25,3.15,1089563,3463118.95,13-OCT-2020,1813,INE748C01020,
3MINDIA,EQ,19400,19403.05,18902,19141.6,19150,19479.4,3800,72803612.1,13-OCT-2020,1953,INE470A01017,
5PAISA,BE,340,354,335.8,344.25,344,353.45,24111,8212935.65,13-OCT-2020,343,INE618L01018,
619GS2034,GS,101,101,100,100,100,100,2,201,13-OCT-2020,2,IN0020200096,
63MOONS,EQ,74.3,78,73,74.8,74.95,74.25,54382,4130239.9,13-OCT-2020,1443,INE111B01023,
716GS2050,GS,109.05,111,109.05,111,111,112.5,105,11456.1,13-OCT-2020,3,IN0020200054,
719GS2060,GS,111,111,110.4,110.4,110.4,113,26,2871,13-OCT-2020,2,IN0020200039,
757GS2033,GS,112.25,112.25,112.25,112.25,112.25,111.5,250,28062.5,13-OCT-2020,1,IN0020190065,
808GS2022,GS,55.16,55.16,55.16,55.16,55.16,57.96,1,55.16,13-OCT-2020,1,IN0020070028,
8KMILES,BE,84.35,84.35,84.35,84.35,84.35,80.35,30459,2569216.65,13-OCT-2020,163,INE650K01021,
A2ZINFRA,EQ,3.95,3.95,3.85,3.9,3.95,3.95,133024,518114.45,13-OCT-2020,154,INE619I01012,
AAATECH,ST,44.5,44.6,42.3,43.6,44.5,42,261000,11307150,13-OCT-2020,82,INE0D0U01013,
AAKASH,EQ,54.65,54.65,51,53.15,53.1,52.1,57541,3052881.7,13-OCT-2020,481,INE087Z01016,
AARON,SM,28.9,28.9,28.9,28.9,28.9,28,6300,182070,13-OCT-2020,1,INE721Z01010,
AARTIDRUGS,EQ,811.15,857.75,797.4,799.2,799,886,2016106,1652150160.1,13-OCT-2020,95384,INE767A01016,
AARTIIND,EQ,1007.8,1007.8,988.05,990.2,989.55,1004,219566,218738931.9,13-OCT-2020,11049,INE769A01020,
AARTISURF,BE,525,536,515,527,528,525.3,8844,4654971.65,13-OCT-2020,246,INE09EO01013,
AARVEEDEN,EQ,10.55,11.2,10.55,10.6,10.55,10.7,1724,18683.95,13-OCT-2020,33,INE273D01019,
AARVI,EQ,40,40,38.6,38.6,38.6,40,490,19544,13-OCT-2020,4,INE754X01016,
AAVAS,EQ,1480,1498,1462.2,1494.85,1475,1485.25,308003,460396534.45,13-OCT-2020,2338,INE216P01012,
ABAN,EQ,23.1,23.6,23,23.05,23.15,23.35,23279,538282.25,13-OCT-2020,312,INE421A01028,
ABB,EQ,867,872.4,857,861.55,858.6,866.45,188240,162789456.8,13-OCT-2020,4854,INE117A01022,
ABBOTINDIA,EQ,16171.15,16300,16080,16253.2,16282,16110.3,5300,85846462.4,13-OCT-2020,2073,INE358A01014,
ABCAPITAL,EQ,63,63.1,61.65,61.95,62,63.5,726846,45337776.4,13-OCT-2020,4474,INE674K01013,
ABFRL,EQ,128,132.8,125.6,131.35,132.25,127.6,1424017,182869262.5,13-OCT-2020,19123,INE647O01011,
ABFRLPP,E1,73.1,76.05,71,74.9,75.05,74.1,38993,2853033.75,13-OCT-2020,278,IN9647O01019,
ABMINTLTD,BE,22.5,22.5,22.5,22.5,22.5,21.45,2120,47700,13-OCT-2020,16,INE251C01017,
ABSLBANETF,EQ,227,234.5,222.6,223.92,222.63,232.18,802,182735.2,13-OCT-2020,29,INF209KB1O58,
ABSLNN50ET,EQ,285,285,284,284,284,291.89,2,569,13-OCT-2020,2,INF209KB1B87,
ABSLRIF6RG,MF,6.41,6.41,6.41,6.41,6.41,6.56,2000,12820,13-OCT-2020,1,INF209KB1LL4,
ACC,EQ,1515,1565.9,1508,1521.85,1523,1516.95,2377141,3667592852,13-OCT-2020,65303,INE012A01025,
ACCELYA,EQ,1055.7,1055.7,1043.2,1045.8,1045.15,1043.75,28789,30108070.9,13-OCT-2020,815,INE793A01012,
ACCURACY,SM,33.75,33.75,33.75,33.75,33.75,32.5,1600,54000,13-OCT-2020,1,INE648Z01015,
ACE,EQ,71,71.65,69.1,69.65,70.3,71.05,105585,7403833.5,13-OCT-2020,1364,INE731H01025,
ADANIENT,EQ,315.5,316.8,309.75,313.2,314.5,315.35,1454129,455442328.9,13-OCT-2020,16095,INE423A01024,
ADANIGAS,EQ,194.5,195.3,189.25,190.75,190,193.65,858737,164905367.1,13-OCT-2020,9130,INE399L01023,
ADANIGREEN,EQ,671,705.1,661.1,705.1,705.1,671.55,1069869,746287783.65,13-OCT-2020,26177,INE364U01010,
ADANIPORTS,EQ,357.65,358.65,348.4,349.9,348.6,357.65,2413111,853635734.4,13-OCT-2020,31110,INE742F01042,
ADANIPOWER,EQ,36.05,36.4,36.05,36.2,36.3,36.2,733045,26519559.15,13-OCT-2020,1961,INE814H01011,
ADANITRANS,EQ,293,299.5,290.2,296.7,296,293.25,599490,176996330.95,13-OCT-2020,12621,INE931S01010,
ADFFOODS,EQ,420,420,410.6,413.35,414,411.85,58513,24243048.9,13-OCT-2020,2375,INE982B01019,
ADHUNIKIND,EQ,18.95,19.25,17.5,18.15,18.2,18.05,14131,253536.45,13-OCT-2020,103,INE452L01012,
ADL,BE,21.35,22.3,21.35,21.75,21.7,22.45,1563,33590.05,13-OCT-2020,25,INE0CHO01012,
ADORWELD,EQ,246.55,256.05,244.5,249.45,249.05,246.7,12372,3105251.95,13-OCT-2020,580,INE045A01017,
ADROITINFO,EQ,7.2,7.2,7.2,7.2,7.2,6.9,5347,38498.4,13-OCT-2020,13,INE737B01033,
ADSL,EQ,22.85,22.9,21.8,22.1,22.05,22.5,86762,1924052.6,13-OCT-2020,360,INE102I01027,
ADVANIHOTR,EQ,41.55,42.55,41.05,41.2,41.35,42.55,1302,53749.85,13-OCT-2020,51,INE199C01026,
ADVENZYMES,EQ,342,348,333,336.35,337.5,347.05,326038,111197165.9,13-OCT-2020,9391,INE837H01020,
AEGISCHEM,EQ,218.1,223.9,214.5,215.2,214.7,220.15,123570,26854507.45,13-OCT-2020,6707,INE208C01025,
AFFLE,EQ,2799,2799,2702,2723.1,2720.2,2786.05,26312,72026557.45,13-OCT-2020,7032,INE00WC01019,
AGARIND,EQ,87.45,87.9,84.15,84.8,84.25,85.65,20319,1732114.2,13-OCT-2020,220,INE204E01012,
AGCNET,EQ,353.05,363,351.5,360.05,360.2,359.2,10071,3636233.8,13-OCT-2020,386,INE676A01019,
AGRITECH,EQ,26.15,27.75,26.1,27,27,26.25,2317,62201.6,13-OCT-2020,95,INE449G01018,
AGROPHOS,EQ,9.2,9.2,8.65,9,9.05,8.75,11429,101749.5,13-OCT-2020,124,INE740V01019,
AHLEAST,EQ,146.9,146.9,135.7,138.75,138,137.85,350,48866.2,13-OCT-2020,68,INE926K01017,
AHLUCONT,EQ,231.05,232.15,227.3,228.6,229.9,230.05,8339,1922059.75,13-OCT-2020,528,INE758C01029,
AHLWEST,EQ,259.45,263.5,258.9,261.15,258.95,262.8,518,135409.7,13-OCT-2020,100,INE915K01010,
AIAENG,EQ,1744,1756,1724,1736.2,1748.7,1742.35,9080,15801366.7,13-OCT-2020,1930,INE212H01026,
AIRAN,EQ,11.25,11.85,11.05,11.5,11.35,11.55,23549,267943.65,13-OCT-2020,181,INE645W01026,
AISL,SM,20.95,20.95,20.95,20.95,20.95,22,1200,25140,13-OCT-2020,1,INE635Y01015,
AJANTPHARM,EQ,1547.05,1595,1545,1565.2,1569.9,1556.1,86444,136047803.55,13-OCT-2020,5709,INE031B01049,
AJMERA,EQ,81.5,82.45,79.55,80.55,80.8,82,17132,1389790.4,13-OCT-2020,384,INE298G01027,
AJOONI,SM,34.1,34.1,34.1,34.1,34.1,34.35,4000,136400,13-OCT-2020,1,INE820Y01013,
AKASH,BE,255,255,249,252.95,250,250.05,539,136073.5,13-OCT-2020,39,INE737W01013,
AKG,SM,57.4,57.4,57.4,57.4,57.4,60,4000,229600,13-OCT-2020,1,INE00Y801016,
AKSHARCHEM,EQ,206,210.5,203.85,206.9,206.95,207.15,12790,2651090.8,13-OCT-2020,429,INE542B01011,
AKSHOPTFBR,EQ,5.75,5.75,5.4,5.4,5.4,5.65,129679,709556.5,13-OCT-2020,275,INE523B01011,
AKZOINDIA,EQ,2074,2082,2011.5,2020.6,2025.5,2054.25,11928,24195573.15,13-OCT-2020,2052,INE133A01011,
ALANKIT,EQ,18.5,18.55,17.9,18.1,17.9,18.4,53976,979571.3,13-OCT-2020,324,INE914E01040,
ALBERTDAVD,EQ,407.9,410,403.8,404.4,404.5,407.9,14090,5746460.95,13-OCT-2020,642,INE155C01010,
ALCHEM,EQ,4.75,4.85,4.5,4.65,4.7,4.85,25055,117112.2,13-OCT-2020,142,INE964B01033,
ALEMBICLTD,EQ,102.35,105.95,101.5,103,102.9,101.5,376532,39189151.55,13-OCT-2020,4916,INE426A01027,
ALICON,EQ,313.05,318,306.25,308.4,307.05,316.4,1986,618536.9,13-OCT-2020,178,INE062D01024,
ALKALI,EQ,45.55,47.4,45.25,46.3,46.25,46.15,4286,198701.15,13-OCT-2020,136,INE773I01017,
ALKEM,EQ,2706,2730,2662,2685.4,2690,2707.8,116579,313332590.3,13-OCT-2020,13957,INE540L01014,
ALKYLAMINE,EQ,3115,3158,3075,3097.85,3096,3103.85,22070,69068488.75,13-OCT-2020,3830,INE150B01021,
ALLCARGO,EQ,116.8,117.75,115.5,116.25,116.05,116.95,282452,32942803.8,13-OCT-2020,3110,INE418H01029,
ALLSEC,EQ,262.85,273.2,260,270.9,272.95,262.9,2369,636795.4,13-OCT-2020,205,INE835G01018,
ALMONDZ,EQ,11.15,11.9,11.15,11.7,11.7,11.55,5397,63123.3,13-OCT-2020,40,INE326B01027,
ALOKINDS,EQ,21.6,22.95,21.35,21.45,21.5,22.45,28871306,627358193.4,13-OCT-2020,38450,INE270A01029,
ALPA,EQ,37.7,39.4,35.8,36.05,36,37.6,148075,5504376.3,13-OCT-2020,1177,INE385I01010,
ALPHAGEO,EQ,160.05,161.7,158.55,159.7,159.5,161.85,3755,600233.5,13-OCT-2020,188,INE137C01018,
ALPSINDUS,EQ,1.2,1.2,1.2,1.2,1.2,1.2,159,190.8,13-OCT-2020,5,INE093B01015,
AMARAJABAT,EQ,724,739,720.05,731.45,731,723.45,1147140,837128509.4,13-OCT-2020,21775,INE885A01032,
AMBER,EQ,1994.8,2022.6,1960.1,1986.8,1990.2,1978.35,115127,228346077.2,13-OCT-2020,13018,INE371P01015,
AMBIKCO,EQ,716.6,721.5,707.35,718.7,716,716.6,9209,6607370.75,13-OCT-2020,471,INE540G01014,
AMBUJACEM,EQ,237,249.35,236.8,241.75,241.9,238.4,16150051,3950788859.6,13-OCT-2020,103182,INE079A01024,
AMDIND,EQ,15.85,16.4,15.55,15.8,16,15.85,7350,116248.8,13-OCT-2020,83,INE005I01014,
AMJLAND,EQ,19.8,19.85,19.25,19.7,19.8,19.6,3482,68674.05,13-OCT-2020,18,INE606A01024,
AMJUMBO,SM,11,11,11,11,11,10.5,16000,176000,13-OCT-2020,2,INE749Y01014,
AMRUTANJAN,EQ,414.25,419.4,410.25,411.7,410.85,414.25,29639,12311650.75,13-OCT-2020,1619,INE098F01031,
ANANTRAJ,BE,19.25,19.9,19.25,19.25,19.3,20.25,162015,3125402.2,13-OCT-2020,373,INE242C01024,
ANDHRACEMT,EQ,4.5,4.8,4.4,4.5,4.5,4.6,197476,904977.65,13-OCT-2020,425,INE666E01012,
ANDHRAPAP,EQ,185.8,191.9,184.05,186.85,186.5,185.8,15972,2991372.45,13-OCT-2020,549,INE435A01028,
ANDHRSUGAR,EQ,289,299.35,274.85,291.7,299,288.9,47030,13564077.55,13-OCT-2020,1951,INE715B01013,
ANGELBRKG,EQ,266.35,272,263,269.8,269.9,269.45,369077,98822277.85,13-OCT-2020,8960,INE732I01013,
ANIKINDS,EQ,11.8,12.4,11.4,11.65,11.45,11.4,15237,177344.75,13-OCT-2020,161,INE087B01017,
ANKITMETAL,BE,0.95,0.95,0.9,0.9,0.9,0.95,13509,12400.6,13-OCT-2020,24,INE106I01010,
ANSALAPI,EQ,4.35,4.35,4.1,4.2,4.25,4.25,25384,107273.55,13-OCT-2020,64,INE436A01026,
ANSALHSG,EQ,3.85,3.9,3.8,3.9,3.9,3.85,17576,68266.05,13-OCT-2020,32,INE880B01015,
ANUP,EQ,593.9,613.75,593.9,605,607.9,587.3,7696,4649642.85,13-OCT-2020,610,INE294Z01018,
APARINDS,EQ,290.05,292.4,286.1,287.45,289,290.9,6902,1997170.1,13-OCT-2020,455,INE372A01015,
APCL,EQ,191,201,187,198.3,199,186.5,122074,23896265.45,13-OCT-2020,2760,INE071F01012,
APCOTEXIND,EQ,141,141.15,135,135.6,135.05,141.35,62384,8603458.3,13-OCT-2020,1486,INE116A01032,
APEX,EQ,257,266.65,256.7,261.8,261.3,256.1,103003,26728968,13-OCT-2020,1870,INE346W01013,
APLAPOLLO,EQ,2755,2850,2719.8,2806.9,2785,2761.55,143011,394877673.15,13-OCT-2020,6139,INE702C01019,
APLLTD,EQ,948,968,941.2,962.65,962.45,941.15,242488,232330464.5,13-OCT-2020,10974,INE901L01018,
APOLLO,EQ,111.5,113.85,111.4,112.25,112,112.3,37014,4155992.7,13-OCT-2020,901,INE713T01010,
APOLLOHOSP,EQ,2282.25,2292.5,2246.2,2254.45,2250.45,2273.65,939023,2128256959.25,13-OCT-2020,47002,INE437A01024,
APOLLOPIPE,EQ,388,388.7,378.85,383,382,380.5,27588,10583215.9,13-OCT-2020,2294,INE126J01016,
APOLLOTYRE,EQ,132,133.45,130.3,131.6,131.65,132.3,3416003,450573399.2,13-OCT-2020,16198,INE438A01022,
APOLSINHOT,EQ,505,601.3,490,601.3,601.3,501.1,14070,8250143.35,13-OCT-2020,693,INE451F01024,
APTECHT,EQ,120,125.5,119.3,121.95,121.5,120.55,202241,24767172.2,13-OCT-2020,3651,INE266F01018,
ARCHIDPLY,EQ,25.05,25.45,25,25.1,25.1,25.2,4791,120235.15,13-OCT-2020,38,INE877I01016,
ARCHIES,EQ,10.95,11.7,10.9,11.3,11.3,11.3,8458,95112.7,13-OCT-2020,71,INE731A01020,
ARCOTECH,BE,2.05,2.05,1.9,2,2,2,5938,11832.9,13-OCT-2020,69,INE574I01035,
ARENTERP,EQ,10.55,10.7,10.1,10.7,10.7,10.3,2311,23852.55,13-OCT-2020,18,INE610C01014,
ARIES,EQ,80.3,81.4,79.2,80.35,79.65,80.5,17562,1406915.95,13-OCT-2020,331,INE298I01015,
ARIHANT,EQ,15.9,16.55,15.9,16.55,16.55,15.9,2,32.45,13-OCT-2020,2,INE413D01011,
ARIHANTSUP,EQ,19.15,19.15,18,18.95,18.95,18.75,106,2004.15,13-OCT-2020,6,INE643K01018,
ARMANFIN,EQ,533.85,548.95,533.85,541.6,540,540.4,1688,915351,13-OCT-2020,196,INE109C01017,
AROGRANITE,EQ,25.35,25.75,24.6,25.3,24.7,25.2,13912,351356.45,13-OCT-2020,226,INE210C01013,
ARROWGREEN,EQ,48.3,49.1,48,48,48,49,4044,194972,13-OCT-2020,62,INE570D01018,
ARSHIYA,BE,19.5,19.5,18.15,18.15,18.15,19.1,23974,440301.05,13-OCT-2020,78,INE968D01022,
ARSSINFRA,EQ,12.9,13.4,12.2,12.65,12.8,12.75,4909,62589.75,13-OCT-2020,46,INE267I01010,
ARTEMISMED,EQ,155,157.95,153.1,154.9,153.55,155.9,1529,237598.75,13-OCT-2020,30,INE025R01013,
ARVIND,EQ,33.75,34.45,33.35,33.55,33.6,34.1,1207241,40879493.65,13-OCT-2020,3103,INE034A01011,
ARVINDFASN,EQ,127.8,129.15,124.5,125.85,126.05,127.65,102137,12945450.05,13-OCT-2020,1721,INE955V01021,
ARVSMART,EQ,86.5,87.75,84,84.85,85.3,86.45,29669,2543569.45,13-OCT-2020,764,INE034S01021,
ASAHIINDIA,EQ,226,227.2,225.05,225.95,225.85,227.1,64189,14501917.4,13-OCT-2020,1056,INE439A01020,
ASAHISONG,EQ,220.05,221,215,215.85,215.25,221.05,12924,2797654.95,13-OCT-2020,446,INE228I01012,
ASAL,EQ,20.35,21.4,20.35,20.8,20.35,21,2237,46375.15,13-OCT-2020,26,INE900C01027,
ASALCBR,EQ,245.2,251.05,245.2,246.4,246.6,247.8,19124,4741967.4,13-OCT-2020,649,INE073G01016,
ASHAPURMIN,EQ,71.7,74.3,71.4,73.4,73.45,73.15,27198,1986941.3,13-OCT-2020,399,INE348A01023,
ASHIANA,EQ,78.35,80.65,77.1,78.55,78.55,78.3,22255,1761380.25,13-OCT-2020,371,INE365D01021,
ASHIMASYN,BE,7.75,7.75,7.15,7.15,7.15,7.5,8208,59511.85,13-OCT-2020,27,INE440A01010,
