SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,38.6,39.65,37.1,37.9,37.6,38.25,157771,6081639.65,05-MAR-2021,1001,INE144J01027,
21STCENMGM,EQ,11.9,12.1,11.75,12.1,12.1,11.9,1927,23248.5,05-MAR-2021,17,INE253B01015,
3IINFOTECH,EQ,7.25,7.3,6.95,7,7.05,7.15,6875608,48586305.3,05-MAR-2021,17367,INE748C01020,
3MINDIA,EQ,26000.05,26300.1,25102,25701.2,26150,26190.9,6030,154556321.7,05-MAR-2021,3668,INE470A01017,
3PLAND,EQ,9.65,9.8,8.7,9.25,9.25,9.65,8886,82991.45,05-MAR-2021,61,INE105C01023,
5PAISA,EQ,268.5,280,261,276.95,279,268.5,65156,17576434.45,05-MAR-2021,13088,INE618L01018,
622GS2035,GS,100.5,100.5,100.5,100.5,100.5,100.5,202,20301,05-MAR-2021,5,IN0020200245,
63MOONS,EQ,82.85,83.7,80,80.8,81,83.15,94441,7695509.4,05-MAR-2021,1421,INE111B01023,
A2ZINFRA,EQ,4.25,4.5,4.15,4.35,4.35,4.25,574618,2482380.35,05-MAR-2021,566,INE619I01012,
AAATECH,SM,42,42,42,42,42,42,3000,126000,05-MAR-2021,1,INE0D0U01013,
AAKASH,BE,125.5,127,125.5,125.7,125.55,126.75,10110,1272543.7,05-MAR-2021,92,INE087Z01016,
AARON,EQ,58.45,60.8,57.55,58.35,57.55,59.25,2173,127753.7,05-MAR-2021,70,INE721Z01010,
AARTIDRUGS,EQ,694.2,697.9,660.2,665.75,670,691.35,455946,307034292.3,05-MAR-2021,18846,INE767A01016,
AARTIIND,EQ,1291,1298,1240.4,1257.7,1262,1291.95,186136,237217202.75,05-MAR-2021,12996,INE769A01020,
AARTISURF,EQ,1029,1070.35,999.95,1018.5,1023,1019.4,78555,81961732.6,05-MAR-2021,7364,INE09EO01013,
AARVEEDEN,EQ,17.65,19.25,17.6,17.9,17.85,17.9,8490,157740.75,05-MAR-2021,155,INE273D01019,
AARVI,EQ,59.5,59.5,56.05,56.65,56.3,57.6,16711,959080.75,05-MAR-2021,225,INE754X01016,
AAVAS,EQ,2315,2330,2229.7,2243.85,2253,2310.6,23014,52487210.75,05-MAR-2021,5114,INE216P01012,
ABAN,EQ,37.7,39.05,37,39.05,39.05,37.2,177041,6867962.85,05-MAR-2021,684,INE421A01028,
ABB,EQ,1514.75,1528,1485,1488.85,1493.9,1512.8,63126,94901030.3,05-MAR-2021,9141,INE117A01022,
ABBOTINDIA,EQ,14700,14865.55,14700,14754.8,14770.05,14689.35,9970,147416625.65,05-MAR-2021,3404,INE358A01014,
ABCAPITAL,EQ,129.9,130.6,122.2,124.35,125.05,130.65,2670930,337207386.35,05-MAR-2021,19919,INE674K01013,
ABFRL,EQ,219,221.2,212.8,216.95,216.5,217.85,5514935,1199527093.9,05-MAR-2021,43855,INE647O01011,
ABFRLPP1,E1,175.2,181.5,175.05,178,178,175.35,42118,7494366.55,05-MAR-2021,1030,IN9647O01027,
ABMINTLTD,EQ,72.3,72.3,72.3,72.3,72.3,76.1,128,9254.4,05-MAR-2021,14,INE251C01017,
ABSLBANETF,EQ,355,362.98,348.25,356.17,349.46,360.29,386,136112.3,05-MAR-2021,45,INF209KB1O58,
ABSLNN50ET,EQ,363,363,352,352,352,355.9,280,100015.06,05-MAR-2021,40,INF209KB1B87,
ABSLRIF6RG,MF,8.35,8.56,8.35,8.56,8.56,8.35,102505,877416.75,05-MAR-2021,9,INF209KB1LL4,
ACC,EQ,1859,1894,1812.5,1824.45,1825.55,1853.7,2338230,4352512981.85,05-MAR-2021,89870,INE012A01025,
ACCELYA,EQ,913.5,914.45,904,909.65,914,913.5,2066,1874832.8,05-MAR-2021,296,INE793A01012,
ACCURACY,EQ,59.95,59.95,56.65,56.95,56.95,59.6,13991,796088.95,05-MAR-2021,97,INE648Z01015,
ACE,EQ,156.4,166.35,155,158.35,158.9,155.65,720797,116877608.2,05-MAR-2021,9212,INE731H01025,
ACRYSIL,EQ,343,350,325.65,341.75,341,339.2,76365,25979044.2,05-MAR-2021,2700,INE482D01024,
ADANIENT,EQ,918,934,888.3,909.9,911.2,918.4,7109101,6485799938.7,05-MAR-2021,103409,INE423A01024,
ADANIGREEN,EQ,1178.9,1206,1162,1172.75,1169.7,1184.65,595718,703346518.05,05-MAR-2021,29157,INE364U01010,
ADANIPORTS,EQ,752.45,761,730.5,748.95,749.65,752.45,17665200,13218990805.3,05-MAR-2021,245042,INE742F01042,
ADANIPOWER,EQ,73,74.9,68.25,74.35,74.9,71.35,52415895,3815850439.2,05-MAR-2021,124548,INE814H01011,
ADANITRANS,EQ,837,853,755,813.65,813,834.25,863616,704966545.35,05-MAR-2021,36531,INE931S01010,
ADFFOODS,EQ,885.8,912,879.05,896.1,897,881.9,42901,38595247.4,05-MAR-2021,3119,INE982B01019,
ADHUNIKIND,EQ,21.15,21.9,20.6,21.25,21.2,21.3,34199,735151.55,05-MAR-2021,273,INE452L01012,
