SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 02-Sep-2024"," 117.69"," 123.57"," 123.57"," 120.00"," 123.00"," 121.79"," 121.80"," 9093"," 11.08"," 16"," 9091"," 99.98"
20MICRONS," EQ"," 02-Sep-2024"," 316.50"," 318.80"," 323.80"," 316.00"," 320.00"," 318.50"," 319.25"," 151582"," 483.92"," 3528"," 78911"," 52.06"
21STCENMGM," BE"," 02-Sep-2024"," 120.71"," 123.12"," 123.12"," 123.12"," 123.12"," 123.12"," 123.12"," 5714"," 7.04"," 22"," -"," -"
360ONE," EQ"," 02-Sep-2024"," 1073.00"," 1080.00"," 1094.35"," 1062.30"," 1084.00"," 1086.50"," 1076.74"," 342375"," 3686.49"," 23589"," 205350"," 59.98"
3IINFOLTD," EQ"," 02-Sep-2024"," 35.10"," 35.25"," 35.25"," 34.05"," 34.33"," 34.15"," 34.48"," 651935"," 224.79"," 5545"," 343067"," 52.62"
3MINDIA," EQ"," 02-Sep-2024"," 35663.65"," 35750.00"," 35899.95"," 35380.00"," 35840.00"," 35668.15"," 35590.76"," 1298"," 461.97"," 762"," 490"," 37.75"
3PLAND," BE"," 02-Sep-2024"," 45.36"," 46.00"," 46.00"," 43.15"," 44.58"," 43.45"," 43.92"," 19481"," 8.56"," 217"," -"," -"
515GS2025," GS"," 02-Sep-2024"," 98.50"," 98.65"," 98.70"," 98.65"," 98.70"," 98.70"," 98.68"," 2"," 0.00"," 2"," 1"," 50.00"
563GS2026," GS"," 02-Sep-2024"," 99.70"," 100.55"," 100.55"," 100.50"," 100.50"," 100.50"," 100.53"," 9"," 0.01"," 5"," 9"," 100.00"
574GS2026," GS"," 02-Sep-2024"," 99.49"," 99.65"," 99.65"," 98.60"," 98.60"," 98.62"," 99.64"," 181"," 0.18"," 6"," 179"," 98.90"
579GS2030," GS"," 02-Sep-2024"," 95.35"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 1"," 0.00"," 1"," 1"," 100.00"
585GS2030," GS"," 02-Sep-2024"," 94.26"," 94.70"," 94.75"," 94.70"," 94.75"," 94.75"," 94.73"," 400"," 0.38"," 2"," 200"," 50.00"
5PAISA," EQ"," 02-Sep-2024"," 531.90"," 535.00"," 539.25"," 524.85"," 531.00"," 529.45"," 532.15"," 85374"," 454.32"," 8360"," 35507"," 41.59"
610GS2031," GS"," 02-Sep-2024"," 95.75"," 97.80"," 97.80"," 97.79"," 97.79"," 97.79"," 97.80"," 300003"," 293.40"," 7"," 300003"," 100.00"
618GS2024," GS"," 02-Sep-2024"," 102.00"," 103.83"," 103.83"," 102.00"," 102.00"," 102.00"," 102.92"," 10"," 0.01"," 2"," 10"," 100.00"
622GS2035," GS"," 02-Sep-2024"," 95.00"," 96.35"," 96.40"," 90.25"," 96.40"," 96.40"," 96.36"," 2005"," 1.93"," 4"," 1005"," 50.12"
63MOONS," EQ"," 02-Sep-2024"," 326.90"," 343.20"," 343.20"," 340.05"," 343.20"," 343.20"," 343.17"," 84548"," 290.15"," 664"," 81942"," 96.92"
654GS2032," GS"," 02-Sep-2024"," 98.70"," 98.30"," 99.30"," 98.30"," 98.90"," 98.90"," 98.90"," 2002"," 1.98"," 3"," 2001"," 99.95"
667GS2035," GS"," 02-Sep-2024"," 98.05"," 99.80"," 99.80"," 99.80"," 99.80"," 99.80"," 99.80"," 10000"," 9.98"," 1"," 10000"," 100.00"
667GS2050," GS"," 02-Sep-2024"," 98.20"," 97.65"," 97.65"," 97.65"," 97.65"," 97.65"," 97.65"," 973"," 0.95"," 2"," 973"," 100.00"
676GS2061," GS"," 02-Sep-2024"," 96.05"," 95.70"," 96.02"," 95.70"," 95.75"," 95.92"," 95.90"," 2963"," 2.84"," 9"," 2232"," 75.33"
689GS2025," GS"," 02-Sep-2024"," 100.63"," 100.65"," 100.65"," 100.65"," 100.65"," 100.65"," 100.65"," 15000"," 15.10"," 1"," 15000"," 100.00"
68GS2060," GS"," 02-Sep-2024"," 97.45"," 99.44"," 99.45"," 99.44"," 99.45"," 99.45"," 99.44"," 263"," 0.26"," 3"," 263"," 100.00"
695GS2061," GS"," 02-Sep-2024"," 99.51"," 99.41"," 99.51"," 99.41"," 99.51"," 99.51"," 99.49"," 1200"," 1.19"," 5"," 1200"," 100.00"
697GR2034," GS"," 02-Sep-2024"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 200"," 0.20"," 4"," 200"," 100.00"
699GS2026," GS"," 02-Sep-2024"," 102.71"," 102.90"," 102.95"," 102.90"," 102.95"," 102.95"," 102.91"," 14034"," 14.44"," 3"," 14034"," 100.00"
699GS2051," GS"," 02-Sep-2024"," 100.53"," 100.55"," 101.74"," 100.55"," 101.29"," 101.11"," 100.75"," 2952"," 2.97"," 6"," 2952"," 100.00"
702GS2027," GS"," 02-Sep-2024"," 101.84"," 101.84"," 102.60"," 101.84"," 102.60"," 102.60"," 102.53"," 1100"," 1.13"," 2"," 1000"," 90.91"
702GS2031," GS"," 02-Sep-2024"," 101.35"," 101.35"," 101.35"," 101.35"," 101.35"," 101.35"," 101.35"," 1689"," 1.71"," 1"," 1689"," 100.00"
704GS2029," GS"," 02-Sep-2024"," 101.91"," 101.95"," 102.05"," 101.91"," 102.05"," 102.05"," 102.00"," 590"," 0.60"," 7"," 400"," 67.80"
706GS2028," GS"," 02-Sep-2024"," 103.32"," 103.72"," 103.72"," 103.22"," 103.60"," 103.60"," 103.34"," 790"," 0.82"," 6"," 590"," 74.68"
710GS2029," GS"," 02-Sep-2024"," 103.99"," 104.50"," 104.60"," 104.20"," 104.55"," 104.49"," 104.30"," 9549"," 9.96"," 17"," 9549"," 100.00"
717GS2030," GS"," 02-Sep-2024"," 103.77"," 103.66"," 103.75"," 103.66"," 103.75"," 103.75"," 103.71"," 1200"," 1.24"," 3"," 600"," 50.00"
718GS2033," GS"," 02-Sep-2024"," 102.15"," 102.25"," 102.40"," 102.15"," 102.40"," 102.40"," 102.33"," 27700"," 28.35"," 9"," 27700"," 100.00"
718GS2037," GS"," 02-Sep-2024"," 103.18"," 103.10"," 103.30"," 102.86"," 103.30"," 103.30"," 103.01"," 1720801"," 1772.63"," 100"," 1720799"," 100.00"
71GS2034," GS"," 02-Sep-2024"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 100"," 0.10"," 1"," 100"," 100.00"
725GS2063," GS"," 02-Sep-2024"," 104.60"," 105.00"," 105.00"," 104.60"," 104.69"," 104.68"," 104.81"," 23681"," 24.82"," 17"," 23681"," 100.00"
