SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,48.8,50,46.05,48.6,48.9,46.95,124142,5969662.2,26-MAR-2018,1180,INE144J01027,
21STCENMGM,BE,34.35,34.35,34.35,34.35,34.35,33.9,150,5152.5,26-MAR-2018,1,INE253B01015,
3IINFOTECH,EQ,5.1,5.25,4.9,5.05,5,5.05,5574744,28025146.35,26-MAR-2018,1506,INE748C01020,
3MINDIA,EQ,19400,19400,18750.1,19034.4,19000,19216.85,1352,25763769.85,26-MAR-2018,685,INE470A01017,
5PAISA,BE,336.3,342,330.1,334.35,333.5,336.3,1417,473950.5,26-MAR-2018,68,INE618L01018,
63MOONS,EQ,90.05,96.1,88.6,89.8,89,90.05,661276,60480580,26-MAR-2018,8911,INE111B01023,
8KMILES,EQ,678,685.5,665,669.85,669,675.75,116627,78192033.4,26-MAR-2018,3492,INE650K01021,
A2ZINFRA,EQ,26.65,26.7,25.5,25.85,25.5,26.45,1422603,37011385.55,26-MAR-2018,2494,INE619I01012,
AARTIDRUGS,EQ,511,517.5,498,504,513.05,513.4,12776,6435292.5,26-MAR-2018,785,INE767A01016,
AARTIIND,EQ,1055,1090.05,1041,1086.4,1085,1053.25,51954,55553453.6,26-MAR-2018,6543,INE769A01020,
AARVEEDEN,EQ,40.6,41.5,39,39.75,40,41.25,55543,2211676.6,26-MAR-2018,321,INE273D01019,
AARVI,SM,72,74,72,72.2,72.2,71.5,12000,874400,26-MAR-2018,4,INE754X01016,
ABAN,EQ,161.7,165.85,160,162.75,161,158.1,1342070,219132362.5,26-MAR-2018,12607,INE421A01028,
ABB,EQ,1280,1301.65,1273.8,1281.9,1278.9,1277.9,35033,44995969.05,26-MAR-2018,2961,INE117A01022,
ABBOTINDIA,EQ,5380,5400,5275.1,5369.35,5399.95,5365.55,2862,15353631.9,26-MAR-2018,476,INE358A01014,
ABCAPITAL,EQ,146.9,147.95,144.4,146.8,146.7,147.35,3961136,578611226.95,26-MAR-2018,37002,INE674K01013,
ABFRL,EQ,135.4,142.7,135.4,142,141.1,135.8,1606943,227480730.95,26-MAR-2018,3833,INE647O01011,
ABGSHIP,BZ,8.25,8.6,7.9,7.95,7.95,8.3,36900,296276.4,26-MAR-2018,123,INE067H01016,
ABMINTLTD,BE,37,37,36.95,37,37,38.85,332,12281.25,26-MAR-2018,17,INE251C01017,
ACC,EQ,1530,1539.4,1522.35,1533.15,1534.9,1528.55,240635,367967079.8,26-MAR-2018,11415,INE012A01025,
ACCELYA,EQ,1325,1325,1282.05,1315.6,1321,1316.55,9100,11814141.15,26-MAR-2018,629,INE793A01012,
ACCORD,SM,42,52.75,42,43.25,43.25,47.5,40000,1813200,26-MAR-2018,11,INE113X01015,
ACE,EQ,164.7,171.5,162.55,168.75,168.1,164.5,704779,117536071.5,26-MAR-2018,5538,INE731H01025,
ADANIENT,EQ,152.5,166.25,150.75,163.75,165,152.45,12479612,1953630418.6,26-MAR-2018,56406,INE423A01024,
ADANIPORTS,EQ,364.4,368.7,351.5,365.15,365.75,362.4,3884338,1397941891.2,26-MAR-2018,54155,INE742F01042,
ADANIPOWER,EQ,24.15,24.4,23.1,24.05,24,24.1,12767918,303264661.4,26-MAR-2018,17427,INE814H01011,
ADANITRANS,EQ,191,199.45,186.45,194.7,193,191.6,919477,176520234.85,26-MAR-2018,16670,INE931S01010,
ADFFOODS,EQ,198.4,207,191.7,201.55,201.5,195.5,273611,53942044,26-MAR-2018,3203,INE982B01019,
ADHUNIK,EQ,3.9,3.9,3.65,3.65,3.65,3.8,72894,266568.3,26-MAR-2018,163,INE400H01019,
ADHUNIKIND,EQ,77.6,78,74.15,74.15,75.45,78.05,65681,4958086.8,26-MAR-2018,177,INE452L01012,
ADLABS,EQ,46.15,46.15,44.3,45.4,45.15,45.6,130896,5898440.9,26-MAR-2018,756,INE172N01012,
ADORWELD,EQ,372.1,390.4,372.1,384.3,390.4,375.75,31379,11974650.55,26-MAR-2018,767,INE045A01017,
ADSL,EQ,19.5,19.5,18.2,18.4,18.2,19,26915,503028.5,26-MAR-2018,133,INE102I01027,
ADVANIHOTR,EQ,56,56,52.5,53.5,54,54.9,34360,1849693.65,26-MAR-2018,217,INE199C01026,
ADVENZYMES,EQ,212.1,213.55,207,209.7,208.65,212.4,236576,49546528,26-MAR-2018,8192,INE837H01020,
AEGISCHEM,EQ,250,259.45,242.95,255.25,255.3,249.2,223007,56025788.2,26-MAR-2018,4506,INE208C01025,
AFL,EQ,52.55,53.95,52.5,53.9,53.95,54.4,7230,381235.55,26-MAR-2018,28,INE020G01017,
