SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,33.3,33.35,32.7,33,33.25,32.25,15145,500993.75,06-AUG-2019,144,INE144J01027,
21STCENMGM,EQ,14,14,14,14,14,14.25,140,1960,06-AUG-2019,10,INE253B01015,
3IINFOTECH,EQ,2.3,2.35,2.25,2.25,2.3,2.25,1417376,3233038.2,06-AUG-2019,531,INE748C01020,
3MINDIA,EQ,20730,20900,20493.3,20836.75,20826,20557.35,683,14215394.85,06-AUG-2019,273,INE470A01017,
3PLAND,EQ,7.6,7.85,7.6,7.7,7.7,7.6,351,2715.1,06-AUG-2019,8,INE105C01023,
5PAISA,EQ,143.95,149.95,143.95,143.95,143.95,151.5,16867,2429252.75,06-AUG-2019,268,INE618L01018,
63MOONS,EQ,96,99.4,92.3,93.45,92.8,96.25,96385,9163027.05,06-AUG-2019,2002,INE111B01023,
74GS2035,GS,99.5,99.5,99.5,99.5,99.5,99.5,100,9950,06-AUG-2019,1,IN0020050012,
8KMILES,EQ,54,59,54,55.2,56.6,56.2,182642,10357009.55,06-AUG-2019,2500,INE650K01021,
A2ZINFRA,EQ,10,10.2,9.95,10.1,10.15,10.05,245542,2472796.3,06-AUG-2019,363,INE619I01012,
AAKASH,SM,17.7,17.7,17.7,17.7,17.7,19.15,4000,70800,06-AUG-2019,2,INE087Z01016,
AARON,SM,51.2,51.2,50,50,50,51.15,6000,303600,06-AUG-2019,2,INE721Z01010,
AARTIDRUGS,EQ,440.65,448,432.25,441.95,441,440.65,5679,2524492.5,06-AUG-2019,387,INE767A01016,
AARTIIND,EQ,1698.95,1723,1676.5,1720.8,1719.95,1681.1,48013,82155655.2,06-AUG-2019,2882,INE769A01020,
AARVEEDEN,EQ,16.25,17.5,15.8,16.55,17.1,16.55,3217,52911.9,06-AUG-2019,64,INE273D01019,
AARVI,SM,30.9,30.9,30.9,30.9,30.9,32.5,2000,61800,06-AUG-2019,1,INE754X01016,
AAVAS,EQ,1460,1499.7,1457,1484.65,1485,1458,6837,10110793,06-AUG-2019,1781,INE216P01012,
ABAN,EQ,24.25,26.75,24.25,26.75,26.75,25.5,180689,4750246,06-AUG-2019,1907,INE421A01028,
ABB,EQ,1375,1400,1374.05,1384.55,1379,1379.1,24380,33806317.55,06-AUG-2019,2090,INE117A01022,
ABBOTINDIA,EQ,8325,8476.75,8325,8438.55,8440,8377.1,24272,205525504.35,06-AUG-2019,577,INE358A01014,
ABCAPITAL,EQ,85.7,89.75,85.1,86.95,87.05,85.35,1516735,133302318.9,06-AUG-2019,21009,INE674K01013,
ABFRL,EQ,185.2,202.35,185.2,200.2,200.5,187.9,1947289,381397589.6,06-AUG-2019,46008,INE647O01011,
ABSLNN50ET,EQ,255.99,259.7,255.99,259.7,259.7,253.99,18,4644.92,06-AUG-2019,2,INF209KB1B87,
ACC,EQ,1510,1558.8,1503.95,1549.05,1544.1,1515.1,650598,998037217.65,06-AUG-2019,27763,INE012A01025,
ACCELYA,EQ,763.9,769.8,754.3,761.5,769,755.45,5638,4304931.5,06-AUG-2019,569,INE793A01012,
ACCORD,SM,21.75,23,21.75,23,23,21.65,4000,89500,06-AUG-2019,2,INE113X01015,
ACCURACY,SM,26.4,26.5,26.2,26.5,26.5,27.55,4800,126560,06-AUG-2019,3,INE648Z01015,
ACE,EQ,70.25,72.95,67.6,68.8,69,71.75,202341,14099412,06-AUG-2019,2448,INE731H01025,
ADANIENT,EQ,124,129.45,124,128.2,128.4,124.7,3899290,495539844.05,06-AUG-2019,22625,INE423A01024,
ADANIGAS,EQ,149.95,155.75,149.3,154.55,154.1,149.6,415635,63750218.3,06-AUG-2019,5297,INE399L01023,
ADANIGREEN,EQ,45.95,48.15,45.5,47.5,47.6,45.8,584382,27603505.7,06-AUG-2019,2565,INE364U01010,
ADANIPORTS,EQ,365.6,378.6,365.25,376.95,377.3,367.85,3719169,1390683685.9,06-AUG-2019,109751,INE742F01042,
ADANIPOWER,EQ,57.8,60.2,57.8,59.55,59.65,58.3,9394907,556212521.75,06-AUG-2019,21683,INE814H01011,
ADANITRANS,EQ,203,209.5,201.25,207.85,207.05,204,38781,8030880.7,06-AUG-2019,1637,INE931S01010,
ADFFOODS,EQ,229.35,241.9,226,239.2,238.15,232.05,49811,11731726.6,06-AUG-2019,736,INE982B01019,
ADHUNIK,EQ,1.45,1.45,1.35,1.4,1.4,1.4,62176,88928.6,06-AUG-2019,47,INE400H01019,
ADHUNIKIND,EQ,85.15,87.95,85.15,85.9,85.95,85.4,24260,2083240.95,06-AUG-2019,267,INE452L01012,
ADLABS,EQ,3.9,4.1,3.85,4,4,4,51518,202858.1,06-AUG-2019,271,INE172N01012,
ADORWELD,EQ,300,300.05,293.5,298.9,300,292.2,3025,901628.6,06-AUG-2019,112,INE045A01017,
ADROITINFO,EQ,10.1,10.15,9.75,10.15,10.15,9.75,1310,13075.05,06-AUG-2019,6,INE737B01033,
ADSL,EQ,10.5,11.65,10.45,11.65,11.65,10.6,39106,439102.4,06-AUG-2019,169,INE102I01027,
ADVANIHOTR,EQ,53.75,53.85,50,53,53,54,6940,361259.7,06-AUG-2019,141,INE199C01026,
ADVENZYMES,EQ,150.95,152.75,149,151.85,152.35,151.65,33847,5102029.3,06-AUG-2019,967,INE837H01020,
AEGISCHEM,EQ,183.7,199.5,183.7,197.55,198.5,186.35,105266,20483673,06-AUG-2019,4699,INE208C01025,
AGARIND,EQ,115.95,116.8,114.25,115.6,115.05,114.8,1580,181950.2,06-AUG-2019,33,INE204E01012,
AGCNET,EQ,78.05,80,77.6,78.95,78.95,80,1405,111545.25,06-AUG-2019,27,INE676A01019,
AGLSL,EQ,43,48.9,43,45.15,44.05,45.1,585,26300.45,06-AUG-2019,34,INE517U01013,
AGRITECH,EQ,46.45,55.9,46.45,55.7,54.4,46.6,194807,10579985.3,06-AUG-2019,2462,INE449G01018,
AGROPHOS,BE,83.15,91.85,83.15,91,91,87.5,49207,4477825.65,06-AUG-2019,58,INE740V01019,
AHLEAST,EQ,165,179.95,165,168.25,167.55,174.65,152,25567.55,06-AUG-2019,34,INE926K01017,
AHLUCONT,EQ,276,294,271.35,287.55,281.2,275.5,2873,813177.85,06-AUG-2019,256,INE758C01029,
AHLWEST,EQ,285.45,285.45,285,285,285,285.45,53,15127.5,06-AUG-2019,4,INE915K01010,
AIAENG,EQ,1683.1,1694.35,1602,1620.45,1615,1675.25,35515,57984211.95,06-AUG-2019,5406,INE212H01026,
AIONJSW,EQ,15.15,15.95,15.1,15.35,15.2,15.05,11656,180052.5,06-AUG-2019,148,INE743C01021,
