SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 10-Feb-2025"," 108.66"," 110.00"," 110.00"," 110.00"," 110.00"," 110.00"," 110.00"," 100"," 0.11"," 1"," 100"," 100.00"
20MICRONS," EQ"," 10-Feb-2025"," 183.66"," 186.94"," 186.94"," 175.06"," 177.00"," 176.94"," 178.59"," 207422"," 370.43"," 4569"," 143895"," 69.37"
21STCENMGM," BE"," 10-Feb-2025"," 80.84"," 79.22"," 79.22"," 79.22"," 79.22"," 79.22"," 79.22"," 1353"," 1.07"," 40"," -"," -"
360ONE," EQ"," 10-Feb-2025"," 1018.70"," 1019.00"," 1029.50"," 985.50"," 990.00"," 991.85"," 1001.27"," 505940"," 5065.80"," 44750"," 298050"," 58.91"
3IINFOLTD," EQ"," 10-Feb-2025"," 29.68"," 29.82"," 29.94"," 28.67"," 28.95"," 29.10"," 29.11"," 678592"," 197.52"," 3521"," 322768"," 47.56"
3MINDIA," EQ"," 10-Feb-2025"," 28167.25"," 28250.00"," 28250.00"," 27450.00"," 28186.95"," 28107.95"," 27833.16"," 15377"," 4279.90"," 5966"," 9569"," 62.23"
3PLAND," BE"," 10-Feb-2025"," 48.95"," 48.00"," 48.95"," 47.00"," 48.20"," 48.21"," 48.36"," 1999"," 0.97"," 65"," -"," -"
574GS2026," GS"," 10-Feb-2025"," 98.53"," 99.05"," 99.25"," 99.05"," 99.25"," 99.25"," 99.25"," 1005"," 1.00"," 7"," 1000"," 99.50"
585GS2030," GS"," 10-Feb-2025"," 93.73"," 94.95"," 94.95"," 93.71"," 93.71"," 93.71"," 94.33"," 2"," 0.00"," 2"," 1"," 50.00"
5PAISA," EQ"," 10-Feb-2025"," 398.45"," 400.25"," 400.45"," 381.15"," 387.00"," 385.10"," 386.38"," 26204"," 101.25"," 2808"," 12651"," 48.28"
63MOONS," EQ"," 10-Feb-2025"," 774.40"," 780.00"," 788.00"," 746.85"," 760.60"," 763.05"," 769.03"," 144887"," 1114.23"," 6076"," 82079"," 56.65"
654GS2032," GS"," 10-Feb-2025"," 99.60"," 99.70"," 99.70"," 99.40"," 99.65"," 99.65"," 99.65"," 286361"," 285.35"," 20"," 286361"," 100.00"
667GS2035," GS"," 10-Feb-2025"," 99.05"," 104.00"," 104.00"," 101.00"," 101.00"," 101.00"," 102.50"," 4"," 0.00"," 4"," 4"," 100.00"
