SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
20MICRONS," EQ"," 18-May-2024"," 187.65"," 195.00"," 195.00"," 185.55"," 187.30"," 187.90"," 190.28"," 185033"," 352.08"," 2360"," 131605"," 71.13"
21STCENMGM," BE"," 18-May-2024"," 44.75"," 44.40"," 44.40"," 44.40"," 44.40"," 44.40"," 44.40"," 30"," 0.01"," 3"," -"," -"
360ONE," EQ"," 18-May-2024"," 787.60"," 799.95"," 800.00"," 782.80"," 785.90"," 786.90"," 792.85"," 37810"," 299.78"," 1863"," 24717"," 65.37"
3IINFOLTD," EQ"," 18-May-2024"," 39.40"," 39.40"," 39.75"," 39.00"," 39.25"," 39.35"," 39.47"," 142063"," 56.07"," 641"," 91574"," 64.46"
3MINDIA," EQ"," 18-May-2024"," 30312.85"," 30200.05"," 31389.00"," 30200.05"," 31389.00"," 31096.65"," 31016.48"," 2096"," 650.11"," 981"," 1162"," 55.44"
3PLAND," EQ"," 18-May-2024"," 30.00"," 29.45"," 31.20"," 29.05"," 30.70"," 30.00"," 30.11"," 638"," 0.19"," 24"," 409"," 64.11"
5PAISA," EQ"," 18-May-2024"," 524.25"," 538.00"," 545.00"," 528.30"," 544.80"," 544.30"," 541.58"," 38361"," 207.76"," 1983"," 29070"," 75.78"
610GS2031," GS"," 18-May-2024"," 97.00"," 97.00"," 97.00"," 97.00"," 97.00"," 97.00"," 97.00"," 164"," 0.16"," 3"," 164"," 100.00"
613GS2028," GS"," 18-May-2024"," 97.68"," 97.66"," 97.66"," 97.66"," 97.66"," 97.66"," 97.66"," 1"," 0.00"," 1"," 1"," 100.00"
63MOONS," EQ"," 18-May-2024"," 409.15"," 405.00"," 414.00"," 396.00"," 405.50"," 405.65"," 406.20"," 36561"," 148.51"," 949"," 27463"," 75.12"
654GS2032," GS"," 18-May-2024"," 98.85"," 96.01"," 96.01"," 96.01"," 96.01"," 96.01"," 96.01"," 1"," 0.00"," 1"," 1"," 100.00"
669GS2024," GS"," 18-May-2024"," 102.75"," 101.35"," 102.05"," 101.35"," 102.05"," 102.05"," 102.05"," 302"," 0.31"," 3"," 301"," 99.67"
68GS2060," GS"," 18-May-2024"," 98.00"," 98.00"," 98.00"," 98.00"," 98.00"," 98.00"," 98.00"," 5000"," 4.90"," 2"," 5000"," 100.00"
706GS2028," GS"," 18-May-2024"," 100.95"," 100.70"," 101.00"," 100.70"," 101.00"," 101.00"," 100.97"," 8400"," 8.48"," 3"," 8400"," 100.00"
710GS2029," GS"," 18-May-2024"," 100.69"," 100.60"," 100.63"," 100.60"," 100.63"," 100.63"," 100.61"," 1000"," 1.01"," 4"," 1000"," 100.00"
717GS2030," GS"," 18-May-2024"," 100.80"," 100.80"," 100.80"," 100.78"," 100.78"," 100.78"," 100.78"," 4300"," 4.33"," 5"," 4300"," 100.00"
