SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,33.45,33.9,32.75,33.15,32.85,32.7,40146,1328979.9,16-MAY-2016,140,INE144J01027,
3IINFOTECH,EQ,4.2,4.3,4.2,4.2,4.25,4.2,972272,4123502.3,16-MAY-2016,394,INE748C01020,
3MINDIA,EQ,13030,13299,13030,13126.85,13175,13098.7,1736,22805799.8,16-MAY-2016,260,INE470A01017,
8KMILES,EQ,1885,1886.7,1780,1795.15,1790,1862.8,35307,64074832.1,16-MAY-2016,4270,INE650K01013,
A2ZINFRA,EQ,23.8,25.15,23.1,24.5,24.55,23.6,195205,4724286.95,16-MAY-2016,1586,INE619I01012,
AARTIDRUGS,EQ,456.65,468.85,455.1,461.55,462,456.65,15171,7000643.15,16-MAY-2016,759,INE767A01016,
AARTIIND,EQ,523,523,512.1,513.35,512.5,522.85,13630,7036470.2,16-MAY-2016,1469,INE769A01020,
AARVEEDEN,EQ,58,63.5,56.55,61.35,61.35,58.4,9453,575891.15,16-MAY-2016,167,INE273D01019,
ABAN,EQ,208.35,213.4,206.6,211.8,210.55,207.25,1200985,252607135.5,16-MAY-2016,13699,INE421A01028,
ABB,EQ,1276,1276,1260,1263.7,1264.45,1263.8,13323,16875379.35,16-MAY-2016,1654,INE117A01022,
ABBOTINDIA,EQ,4615,4720,4615,4701.5,4700,4655.5,1104,5159962.55,16-MAY-2016,308,INE358A01014,
ABFRL,EQ,159.7,161.85,150.1,150.75,150.5,158.7,432003,66200597.2,16-MAY-2016,12194,INE647O01011,
ABGSHIP,EQ,31.55,31.55,28.25,29.4,29.3,30.95,929581,27520456.4,16-MAY-2016,4636,INE067H01016,
ABIRLANUVO,EQ,968.95,976.85,958.65,968.3,967,960.8,394159,381822201.4,16-MAY-2016,28207,INE069A01017,
ACC,EQ,1452.3,1462,1442.6,1458.2,1461.7,1457.1,95257,138414778.9,16-MAY-2016,6076,INE012A01025,
ACCELYA,EQ,1100,1129.7,1100,1124.4,1128.05,1104.25,3867,4316471.2,16-MAY-2016,323,INE793A01012,
ACE,EQ,42,42.25,41.3,41.45,41.55,42,53506,2229008.15,16-MAY-2016,321,INE731H01025,
ACROPETAL,EQ,2.65,2.8,2.2,2.65,2.6,2.65,24603,62559.55,16-MAY-2016,35,INE055L01013,
ADANIENT,EQ,73.9,76.6,73.3,76.15,75.65,73.35,2838312,214138011.9,16-MAY-2016,16154,INE423A01024,
ADANIPORTS,EQ,189,192.2,183.7,185.8,185.55,188.55,9997240,1866134803.3,16-MAY-2016,90069,INE742F01042,
