SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,33.5,34.8,33.25,33.55,33.45,33.3,56716,1917244.9,19-MAY-2015,170,INE144J01027,
3IINFOTECH,EQ,2.85,2.85,2.7,2.7,2.7,2.8,8416082,22977613.35,19-MAY-2015,4830,INE748C01020,
3MINDIA,EQ,8280,8285,8030,8088.4,8100,8269.2,1309,10726790.3,19-MAY-2015,193,INE470A01017,
8KMILES,EQ,712.95,724,696.8,698.85,699.75,709,21145,15025686.7,19-MAY-2015,1055,INE650K01013,
A2ZINFRA,EQ,16.25,18.1,15.75,17.25,17.2,15.9,636975,11077530.95,19-MAY-2015,2465,INE619I01012,
AARTIDRUGS,EQ,734.9,749.5,711.25,715.9,718,733.65,59688,43704513.95,19-MAY-2015,3146,INE767A01016,
AARTIIND,EQ,336.3,338.95,327.5,333.5,334.8,334.05,41291,13786521.95,19-MAY-2015,3943,INE769A01020,
AARVEEDEN,EQ,39.8,42.5,39.3,40.2,40.1,40.35,1167,47553.3,19-MAY-2015,25,INE273D01019,
ABAN,EQ,390,400.45,389.1,395.05,394.1,394.05,831555,329856664.85,19-MAY-2015,17349,INE421A01028,
ABB,EQ,1334,1354,1334,1343.9,1337,1341,18454,24795652.05,19-MAY-2015,1898,INE117A01022,
ABBOTINDIA,EQ,3848.9,3939,3830.1,3869.9,3888,3821.9,4738,18460910.05,19-MAY-2015,702,INE358A01014,
ABCIL,EQ,218.1,222.05,218,220.35,220,218.8,7232,1592484.1,19-MAY-2015,119,INE605B01016,
ABGSHIP,EQ,177,183.6,174.1,175.45,174.75,177.05,222483,39823840.1,19-MAY-2015,4800,INE067H01016,
ABIRLANUVO,EQ,1854,1882.85,1842,1852.4,1849.05,1855.55,181107,338145014,19-MAY-2015,13615,INE069A01017,
ACC,EQ,1510,1519,1485.1,1497.75,1499.75,1509.85,234124,351878252.45,19-MAY-2015,10408,INE012A01025,
ACCELYA,EQ,958,967.6,949.05,957.65,959,954.4,3539,3386369.05,19-MAY-2015,521,INE793A01012,
ACE,EQ,37.7,40.7,37.7,40.1,40.5,37.65,329501,12950224,19-MAY-2015,1608,INE731H01025,
ACROPETAL,EQ,3.05,3.05,2.85,3,3,2.9,10321,30079.25,19-MAY-2015,20,INE055L01013,
ADANIENT,EQ,769,782.5,763.5,770.05,768.05,774.35,2068178,1599805752.25,19-MAY-2015,43411,INE423A01024,
ADANIPORTS,EQ,338.3,344.9,335.35,339.85,339.3,339.35,1685421,575324715.9,19-MAY-2015,30168,INE742F01042,
ADANIPOWER,EQ,42.25,42.45,41.5,41.85,41.8,41.9,2630727,110554002.1,19-MAY-2015,8448,INE814H01011,
ADFFOODS,EQ,70.65,72.9,70,70.35,70.1,71.3,39512,2821746.75,19-MAY-2015,573,INE982B01019,
ADHUNIK,EQ,18.6,18.9,18.3,18.4,18.5,18.35,23434,434313.15,19-MAY-2015,124,INE400H01019,
ADI,EQ,280.2,294,280.2,283,283,288,176,49692.1,19-MAY-2015,6,INE959A01019,
ADLABS,EQ,154,168.9,150.25,165.95,168,153.95,259921,42683774.05,19-MAY-2015,5924,INE172N01012,
ADORWELD,EQ,219.5,219.8,215.55,216.05,216,216.85,937,202673.4,19-MAY-2015,67,INE045A01017,
ADSL,EQ,23.4,24.8,22.55,23.05,22.9,23.6,241650,5613148,19-MAY-2015,1303,INE102I01027,
ADVANIHOTR,EQ,42.1,46.15,40.25,45.3,46.15,42.9,1226,50136.7,19-MAY-2015,35,INE199C01026,
ADVANTA,EQ,475.85,479.2,465.05,466.4,465.05,477.7,16220,7649025.5,19-MAY-2015,968,INE517H01028,
AEGISCHEM,EQ,683.55,703,683.55,691.1,692.6,682.35,55719,38739434,19-MAY-2015,2857,INE208C01017,
AFL,EQ,74.9,74.9,73.1,73.25,73.5,74.3,3539,261389.55,19-MAY-2015,46,INE020G01017,
AGARIND,EQ,96,96.95,95.2,95.8,95.2,96.05,294,28243.05,19-MAY-2015,16,INE204E01012,
AGCNET,EQ,106,108.95,105,106.8,106.05,104.25,5216,559921.8,19-MAY-2015,141,INE676A01019,
AGRODUTCH,EQ,6.15,6.15,6,6.15,6.15,5.9,77920,476559.8,19-MAY-2015,172,INE135B01014,
AHLEAST,EQ,178.1,183.6,178,178.35,178,179.9,34,6063.7,19-MAY-2015,7,INE926K01017,
AHLUCONT,EQ,241.4,247.8,235,244.4,246.8,241.1,54366,13174815.05,19-MAY-2015,1590,INE758C01029,
AHLWEST,EQ,113.1,113.1,113.1,113.1,113.1,112.2,43,4863.3,19-MAY-2015,1,INE915K01010,
AHMEDFORGE,EQ,185.45,192,184.3,186.9,187.5,184.1,336035,63120294.95,19-MAY-2015,5536,INE425A01011,
AIAENG,EQ,1197.5,1230,1182.4,1187.1,1184.25,1190.45,128476,153984467.6,19-MAY-2015,8005,INE212H01026,
AICHAMP,BE,17.05,17.05,17.05,17.05,17.05,17.9,3,51.15,19-MAY-2015,1,INE768E01024,
AIL,EQ,754.9,754.9,731,744,741.55,747.65,17749,13170503,19-MAY-2015,1920,INE878A01011,
AJANTPHARM,EQ,1315,1355,1315,1335.9,1337.85,1313.8,139152,186065605.55,19-MAY-2015,9537,INE031B01049,
AJMERA,EQ,140.65,161.65,137,152.7,152.9,138.65,641189,98913958.65,19-MAY-2015,11434,INE298G01027,
AKSHOPTFBR,EQ,15.9,16.35,15.55,15.7,15.65,15.55,662851,10595225.4,19-MAY-2015,1536,INE523B01011,
AKZOINDIA,EQ,1413,1425,1410,1416.4,1415.1,1413.95,2402,3404652,19-MAY-2015,362,INE133A01011,
ALBK,EQ,104,105.45,102.2,102.75,102.25,104.3,2010299,209040387.2,19-MAY-2015,11412,INE428A01015,
ALCHEM,EQ,27.7,28.2,27.7,27.8,27.8,27.65,1482,41353.2,19-MAY-2015,23,INE964B01033,
ALEMBICLTD,EQ,35.5,36.35,35,35.75,35.65,35.55,382363,13687169.15,19-MAY-2015,2373,INE426A01027,
ALICON,EQ,301.5,301.5,286.2,295.9,295,296.7,4602,1349939.5,19-MAY-2015,195,INE062D01024,
ALKALI,EQ,48.5,50,48.5,49.75,50,48.3,14361,709921.35,19-MAY-2015,175,INE773I01017,
ALKYLAMINE,EQ,330,330,306,309,306,310.95,3542,1101264.45,19-MAY-2015,53,INE150B01021,
ALLCARGO,EQ,315.5,319.75,311.05,315.45,317.4,314.85,38590,12177273,19-MAY-2015,1453,INE418H01029,
ALLSEC,EQ,25.5,25.95,24.3,24.95,25,24.7,1768,43828.4,19-MAY-2015,48,INE835G01018,
ALMONDZ,EQ,10.45,10.45,10,10,10.1,10,3076,30772.6,19-MAY-2015,12,INE326B01027,
ALOKTEXT,EQ,7.35,7.35,7.1,7.15,7.15,7.4,2874845,20760749.25,19-MAY-2015,2029,INE270A01011,
ALPA,BE,13.9,15,13.8,14.45,14.45,14.5,6297,87881.1,19-MAY-2015,11,INE385I01010,
ALPHAGEO,EQ,478.05,478.7,465.2,472.55,466.5,467.1,4003,1887615.1,19-MAY-2015,201,INE137C01018,
ALPSINDUS,EQ,1.9,1.9,1.9,1.9,1.9,2.1,100,190,19-MAY-2015,1,INE093B01015,
ALSTOMT&D,EQ,528.95,544,521.35,539.25,538.1,528.4,89097,47775743.15,19-MAY-2015,4703,INE200A01026,
AMARAJABAT,EQ,850,850,837.05,838.9,840,842.85,69697,58927615.1,19-MAY-2015,3737,INE885A01032,
AMBIKCO,EQ,883.8,892,863.3,869.9,872,881.4,3257,2841856.85,19-MAY-2015,518,INE540G01014,
AMBUJACEM,EQ,241.7,242.95,237.1,239,238.25,240.7,1281230,307439486.95,19-MAY-2015,14227,INE079A01024,
AMDIND,EQ,22.1,22.1,22.1,22.1,22.1,22.55,16,353.6,19-MAY-2015,3,INE005I01014,
AMRUTANJAN,EQ,475,478.6,445.55,452.1,451,469.45,34718,15761632.55,19-MAY-2015,1878,INE098F01023,
AMTEKAUTO,EQ,150.4,152.2,148.65,149.7,149.4,149.55,3057209,458573678.1,19-MAY-2015,15490,INE130C01021,
