SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 05-Jul-2024"," 115.00"," 115.00"," 115.00"," 115.00"," 115.00"," 115.00"," 115.00"," 5002"," 5.75"," 2"," 5002"," 100.00"
20MICRONS," EQ"," 05-Jul-2024"," 227.43"," 227.00"," 228.77"," 222.01"," 225.00"," 224.72"," 224.96"," 201028"," 452.23"," 7550"," 88660"," 44.10"
21STCENMGM," BE"," 05-Jul-2024"," 72.05"," 73.49"," 73.49"," 72.05"," 73.49"," 73.49"," 72.96"," 17777"," 12.97"," 100"," -"," -"
360ONE," EQ"," 05-Jul-2024"," 927.30"," 927.30"," 967.70"," 920.20"," 965.00"," 964.70"," 956.02"," 498527"," 4766.00"," 38057"," 210079"," 42.14"
3IINFOLTD," EQ"," 05-Jul-2024"," 39.78"," 39.78"," 41.51"," 39.31"," 40.12"," 40.21"," 40.52"," 3389820"," 1373.46"," 19174"," 1236757"," 36.48"
3MINDIA," EQ"," 05-Jul-2024"," 39525.20"," 39000.00"," 39449.95"," 38600.00"," 38629.00"," 38768.10"," 39000.62"," 8303"," 3238.22"," 3894"," 3627"," 43.68"
3PLAND," EQ"," 05-Jul-2024"," 37.54"," 38.14"," 39.00"," 36.11"," 37.80"," 37.60"," 37.84"," 52137"," 19.73"," 523"," 28081"," 53.86"
563GS2026," GS"," 05-Jul-2024"," 99.07"," 99.15"," 99.15"," 99.15"," 99.15"," 99.15"," 99.15"," 12001"," 11.90"," 2"," 12001"," 100.00"
574GS2026," GS"," 05-Jul-2024"," 97.30"," 98.05"," 98.15"," 98.05"," 98.15"," 98.15"," 98.06"," 1352"," 1.33"," 5"," 1352"," 100.00"
577GS2030," GS"," 05-Jul-2024"," 94.90"," 95.00"," 95.00"," 95.00"," 95.00"," 95.00"," 95.00"," 500"," 0.48"," 1"," 500"," 100.00"
5PAISA," EQ"," 05-Jul-2024"," 502.60"," 502.00"," 505.40"," 498.55"," 502.50"," 501.00"," 501.68"," 45300"," 227.26"," 3771"," 23081"," 50.95"
