SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,26.5,28,25,26.2,26.15,26.6,40392,1059571.95,13-APR-2020,561,INE144J01027,
21STCENMGM,EQ,10.5,10.5,10.5,10.5,10.5,10.5,112,1176,13-APR-2020,4,INE253B01015,
3IINFOTECH,EQ,1.3,1.3,1.2,1.25,1.25,1.25,3656565,4614626.65,13-APR-2020,1911,INE748C01020,
3MINDIA,EQ,19640,19700,18650.4,18766.75,18750,18941.85,8169,155785991.65,13-APR-2020,3074,INE470A01017,
3PLAND,EQ,4.2,4.2,4.2,4.2,4.2,4.2,270,1134,13-APR-2020,4,INE105C01023,
5PAISA,EQ,145,163,140.6,162.05,160,140.05,36624,5641693.65,13-APR-2020,954,INE618L01018,
63MOONS,EQ,62,62,57.5,61.15,61,59.05,93464,5649687.4,13-APR-2020,1944,INE111B01023,
727GS2026,GS,95,95,95,95,95,91,50,4750,13-APR-2020,1,IN0020190016,
763GS2059,GS,106,106,106,106,106,106,400,42400,13-APR-2020,6,IN0020190057,
772GS2049,GS,110,110,110,110,110,110,1000,110000,13-APR-2020,1,IN0020190032,
8KMILES,BZ,24.9,24.9,24.9,24.9,24.9,26.2,6727,167502.3,13-APR-2020,79,INE650K01021,
A2ZINFRA,EQ,3.65,4.3,3.5,4.25,4.3,3.6,889016,3534308.6,13-APR-2020,1194,INE619I01012,
AAKASH,SM,27.1,27.1,27.1,27.1,27.1,28.5,3000,81300,13-APR-2020,1,INE087Z01016,
AARTIDRUGS,EQ,645,690,625,681.1,678,644.95,68269,45713244.6,13-APR-2020,3829,INE767A01016,
AARTIIND,EQ,915,974.65,895,900.05,899.9,911.3,442244,411106029.7,13-APR-2020,35606,INE769A01020,
AARVEEDEN,EQ,9.5,10.9,8.25,9.1,9.4,9.45,15802,144713.4,13-APR-2020,358,INE273D01019,
AAVAS,EQ,1243,1243,1155,1172.35,1190,1191.95,22110,26521167.25,13-APR-2020,3020,INE216P01012,
ABAN,EQ,19.55,19.55,19.05,19.55,19.55,17.8,84866,1651954.8,13-APR-2020,798,INE421A01028,
ABB,EQ,930,934,897.5,907.2,908.95,926.85,63007,57589871.25,13-APR-2020,3007,INE117A01022,
ABBOTINDIA,EQ,18240,18400,16800,17232.3,17190,17884.6,35123,606538707.25,13-APR-2020,11680,INE358A01014,
ABCAPITAL,EQ,48,48.25,44.4,46.25,46.4,48,1271928,58641868.25,13-APR-2020,8612,INE674K01013,
ABFRL,EQ,152,154.95,143.7,145.55,144.7,149.2,638881,95073789.45,13-APR-2020,12726,INE647O01011,
ABMINTLTD,BE,13.45,13.45,13.45,13.45,13.45,13.45,7,94.15,13-APR-2020,1,INE251C01017,
ABSLFTSGRN,MF,10.5,10.52,10.5,10.52,10.52,10.3,4000,42060,13-APR-2020,3,INF209KB1H65,
ABSLNN50ET,EQ,228,232.9,205.43,207.19,226.86,235,2729,572518.26,13-APR-2020,49,INF209KB1B87,
ACC,EQ,1015,1122.1,1001.45,1067.25,1064.85,999.5,3572087,3793506518.75,13-APR-2020,112238,INE012A01025,
ACCELYA,EQ,889.2,935.5,882.05,913.8,907.05,895.2,39677,35848677.7,13-APR-2020,3278,INE793A01012,
ACCURACY,SM,13.45,14.3,13.4,13.85,14.3,14.1,57600,774400,13-APR-2020,11,INE648Z01015,
ACE,EQ,37.35,37.45,34.5,36.35,36.5,36.05,219018,7900591.75,13-APR-2020,2097,INE731H01025,
ADANIENT,EQ,142,149,136.55,146,149,142.45,2204560,313775929.3,13-APR-2020,16097,INE423A01024,
ADANIGAS,EQ,93.5,93.9,90.4,93,92.5,92.7,1259160,116152561.55,13-APR-2020,9544,INE399L01023,
ADANIGREEN,EQ,180,183.45,167.05,183.35,183.3,174.75,769348,137510862,13-APR-2020,9174,INE364U01010,
ADANIPORTS,EQ,252,265.5,247.5,262.85,263,251.9,6979354,1770369308.4,13-APR-2020,37483,INE742F01042,
ADANIPOWER,EQ,30.6,31.3,28.85,29.65,29.8,30.4,9137324,270458403.25,13-APR-2020,19890,INE814H01011,
ADANITRANS,EQ,200,206,195,203.55,202.5,197.45,174199,35192355,13-APR-2020,2524,INE931S01010,
ADFFOODS,EQ,194.25,203.95,185.8,202.4,202.9,194.25,31679,6273121.4,13-APR-2020,527,INE982B01019,
ADHUNIKIND,EQ,14.45,14.55,13.35,14.2,14,13.95,36213,512791.15,13-APR-2020,360,INE452L01012,
ADLABS,EQ,3.4,3.4,3.4,3.4,3.4,3.1,45568,154931.2,13-APR-2020,140,INE172N01012,
ADORWELD,EQ,211.95,217.2,203.55,213.25,212,207.45,4100,869454.05,13-APR-2020,209,INE045A01017,
ADROITINFO,BE,5.25,5.25,5.25,5.25,5.25,5.5,2174,11413.5,13-APR-2020,8,INE737B01033,
ADSL,EQ,13.9,14.8,12.85,13.25,13.3,13.75,20629,276077.85,13-APR-2020,123,INE102I01027,
ADVANIHOTR,EQ,35.65,35.65,31.3,32.3,32.8,32.75,3911,127185.35,13-APR-2020,99,INE199C01026,
ADVENZYMES,EQ,141.95,144.9,136,137.9,137,140.05,62227,8733032.9,13-APR-2020,1494,INE837H01020,
AEGISCHEM,EQ,157,161,149.05,154.35,154,156.85,126512,19435277.8,13-APR-2020,5380,INE208C01025,
AFFLE,BE,1161.4,1161.4,1161.4,1161.4,1161.4,1106.1,10218,11867185.2,13-APR-2020,577,INE00WC01019,
AGARIND,EQ,65.8,69.4,62.8,66.25,65.1,61.8,32587,2140069.55,13-APR-2020,650,INE204E01012,
AGCNET,BE,257,257,233,252.9,256,245.25,1553,388714.15,13-APR-2020,40,INE676A01019,
AGRITECH,EQ,26.35,26.35,25.25,26.35,26.35,25.1,4111,107918.3,13-APR-2020,54,INE449G01018,
AGROPHOS,EQ,6.2,6.2,6.2,6.2,6.2,5.95,16560,102672,13-APR-2020,133,INE740V01019,
AHLADA,SM,45.5,46.15,45.5,46.15,46.15,47.95,3000,137650,13-APR-2020,3,INE00PV01013,
AHLEAST,EQ,130,138.85,126.05,131.85,128.8,130.2,4689,616084.8,13-APR-2020,104,INE926K01017,
AHLUCONT,EQ,176,176,146.45,158.9,156.35,160.1,47183,7531601.25,13-APR-2020,354,INE758C01029,
AHLWEST,BE,268,268,268,268,268,268.65,60,16080,13-APR-2020,2,INE915K01010,
AIAENG,EQ,1284,1489,1243.8,1417.15,1392,1260.75,239029,326255884.2,13-APR-2020,18364,INE212H01026,
AIONJSW,BE,12.2,12.2,11.15,12.2,12.2,11.65,56515,685153.7,13-APR-2020,116,INE743C01021,
AIRAN,EQ,9.7,11.15,9.5,10,10,10.1,3916,39229.5,13-APR-2020,50,INE645W01026,
AJANTPHARM,EQ,1447.75,1447.75,1325,1370.35,1384,1408.1,123075,172517318.8,13-APR-2020,11878,INE031B01049,
AJMERA,EQ,72,72,68,69.45,69.3,70.35,18680,1294176.2,13-APR-2020,629,INE298G01027,
AKASH,BE,85.5,85.5,81.25,81.25,81.25,85.5,526,44883.75,13-APR-2020,9,INE737W01013,
AKSHARCHEM,EQ,182,210,182,201.45,203.9,180.85,11987,2391334.45,13-APR-2020,781,INE542B01011,
AKSHOPTFBR,EQ,3.9,3.9,3.9,3.9,3.9,3.75,38954,151920.6,13-APR-2020,78,INE523B01011,
AKZOINDIA,EQ,2088,2107.15,2005.9,2041.65,2047,2083.6,9409,19208540,13-APR-2020,1993,INE133A01011,
ALANKIT,EQ,14.15,14.15,14.15,14.15,14.15,13.5,32929,465945.35,13-APR-2020,147,INE914E01040,
ALBERTDAVD,EQ,395,415,376.8,410.65,411.5,368.1,69030,27504210.7,13-APR-2020,3090,INE155C01010,
ALCHEM,BE,1.5,1.5,1.5,1.5,1.5,1.45,9446,14169,13-APR-2020,12,INE964B01033,
ALEMBICLTD,EQ,45.95,49.5,43.4,47.2,47.3,45.45,754355,35758867.75,13-APR-2020,5507,INE426A01027,
ALICON,EQ,202.55,202.55,190.05,194.85,194.95,194.6,3705,723121.8,13-APR-2020,173,INE062D01024,
ALKALI,EQ,41.9,41.9,35.1,37.5,37.6,34.95,15247,567747.2,13-APR-2020,343,INE773I01017,
ALKEM,EQ,2768,2824,2680.1,2693.8,2700,2709,164501,453998361.1,13-APR-2020,28441,INE540L01014,
ALKYLAMINE,EQ,1423,1432.45,1335,1350.95,1349,1402.05,33984,46710528.55,13-APR-2020,2942,INE150B01021,
ALLCARGO,EQ,67.95,69,64.9,68.5,68.9,66.55,136509,9171739.6,13-APR-2020,1832,INE418H01029,
ALLSEC,EQ,145.35,145.35,138.7,145.35,145.35,138.45,450,65286.05,13-APR-2020,25,INE835G01018,
ALMONDZ,EQ,14.6,15.25,14.6,15.25,15.25,16.2,1171,17329.65,13-APR-2020,13,INE326B01027,
ALOKINDS,EQ,5.1,5.1,4.7,5.1,5.1,4.9,24939587,123722994,13-APR-2020,10770,INE270A01029,
ALPA,EQ,24.35,24.35,20,24.35,24.35,22.15,213731,5029105.5,13-APR-2020,1384,INE385I01010,
ALPHAGEO,EQ,150.5,159.5,144.05,157.5,155,146.05,42186,6407626.45,13-APR-2020,1906,INE137C01018,
ALPSINDUS,BE,0.75,0.75,0.65,0.75,0.75,0.7,39149,27781.05,13-APR-2020,48,INE093B01015,
AMARAJABAT,EQ,532,532,487.55,499.05,501.6,522,1324307,670523433.65,13-APR-2020,22294,INE885A01032,
AMBER,EQ,1008.05,1043,920.9,1004.65,1031,1007.95,360507,349063125.55,13-APR-2020,28416,INE371P01015,
AMBIKCO,EQ,565,610,552.65,571.4,577.8,564.7,3635,2080500.25,13-APR-2020,421,INE540G01014,
AMBUJACEM,EQ,158.95,172.35,157.25,165,165.75,158.8,12551506,2069411598.3,13-APR-2020,96135,INE079A01024,
AMDIND,EQ,10.15,11.3,9.8,11.1,11,10.15,14769,161250.25,13-APR-2020,78,INE005I01014,
AMJLAND,EQ,13.35,14.45,13.35,14.45,14.45,13.7,1357,19341.2,13-APR-2020,22,INE606A01024,
AMRUTANJAN,EQ,385,410.95,369.5,403.5,393,375,269147,107281334.6,13-APR-2020,8845,INE098F01031,
