SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,34,34.3,32.25,32.8,32.95,33.95,157695,5207378.55,13-AUG-2020,1803,INE144J01027,
21STCENMGM,EQ,10.45,10.65,10.45,10.55,10.55,10.45,2373,25140.65,13-AUG-2020,33,INE253B01015,
3IINFOTECH,EQ,2.75,2.75,2.7,2.75,2.75,2.65,5351486,14701638.55,13-AUG-2020,1616,INE748C01020,
3MINDIA,EQ,21699.95,22000,21521,21888.55,21950,21376.05,4930,107821171.3,13-AUG-2020,2666,INE470A01017,
5PAISA,EQ,360,360,347.05,350.4,352,351.5,11955,4211855.9,13-AUG-2020,1072,INE618L01018,
63MOONS,BE,82,82.5,78.05,79.45,79.75,81.9,23171,1844296.25,13-AUG-2020,304,INE111B01023,
A2ZINFRA,EQ,4.2,4.2,4.05,4.1,4.1,4.15,356459,1467030.1,13-AUG-2020,284,INE619I01012,
AARON,SM,45.85,45.85,45.85,45.85,45.85,45.6,13200,605220,13-AUG-2020,2,INE721Z01010,
AARTIDRUGS,EQ,2075,2249.85,2073.2,2132.3,2146,2073.2,244820,531012227.7,13-AUG-2020,25229,INE767A01016,
AARTIIND,EQ,997,1023.45,982.3,1000,996.6,1014.15,690950,690748076.1,13-AUG-2020,23624,INE769A01020,
AARTISURF,BE,345.15,345.15,345.15,345.15,345.15,328.75,261235,90165260.25,13-AUG-2020,1065,INE09EO01013,
AARVEEDEN,BE,9.5,10.2,9.5,10.2,10,9.9,7468,75066.4,13-AUG-2020,35,INE273D01019,
AARVI,EQ,31,31,29.3,30.75,30.75,30.65,3402,103571.9,13-AUG-2020,32,INE754X01016,
AAVAS,EQ,1440,1463.95,1381.8,1411.25,1430,1419.4,20216,28844818.7,13-AUG-2020,3417,INE216P01012,
ABAN,EQ,28,28.7,28,28.7,28.7,27.35,114934,3282105,13-AUG-2020,576,INE421A01028,
ABB,EQ,909.5,939.25,908.55,932.4,938.45,908.15,220454,203670126.95,13-AUG-2020,7816,INE117A01022,
ABBOTINDIA,EQ,16800,16872.5,16600,16672.85,16700,16683.05,9794,163691259.2,13-AUG-2020,4359,INE358A01014,
ABCAPITAL,EQ,59.95,61.7,59.6,60.7,60.7,59.5,2976363,180513481.8,13-AUG-2020,14403,INE674K01013,
ABFRL,EQ,120.4,132.8,119.6,129.85,130.5,118.6,7822576,1000635740.4,13-AUG-2020,69642,INE647O01011,
