SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
182D151222,TB,98.25,98.78,98.25,98.74,98.78,97.24,52600,5168952,12-SEP-2022,56,IN002022Y112,
20MICRONS,EQ,103.6,112.45,103.6,110.15,109.5,103.55,607895,65934436.95,12-SEP-2022,7255,INE144J01027,
21STCENMGM,EQ,26,26.95,26,26.7,26.8,26.5,16655,438493.8,12-SEP-2022,144,INE253B01015,
364D030823,TB,94.2,94.2,94.2,94.2,94.2,94.2,100,9420,12-SEP-2022,1,IN002022Z184,
364D240823,TB,93,93,93,93,93,93,100,9300,12-SEP-2022,1,IN002022Z218,
364D290623,TB,93.96,93.96,93.96,93.96,93.96,93.96,100,9396,12-SEP-2022,1,IN002022Z135,
3IINFOLTD,EQ,53.3,54.2,52.2,52.55,52.5,52.55,2243103,119630219.65,12-SEP-2022,11543,INE748C01038,
3MINDIA,EQ,22839.95,22925,22725.05,22806.15,22795,22839.95,6215,141967955.3,12-SEP-2022,1338,INE470A01017,
3PLAND,EQ,18.25,18.7,17.15,17.5,17.5,18,23437,417065.4,12-SEP-2022,105,INE105C01023,
4THDIM,BE,24,24,24,24,24,22.9,100,2400,12-SEP-2022,1,INE382T01022,
563GS2026,GS,98.25,98.25,98.25,98.25,98.25,98.25,100,9825,12-SEP-2022,2,IN0020210012,
574GS2026,GS,95,95,94,94,94,95,300,28400,12-SEP-2022,2,IN0020210186,
5PAISA,EQ,351.25,355,348,352.4,353,346.1,23689,8346633.1,12-SEP-2022,938,INE618L01018,
619GS2034,GS,92,92,92,92,92,88,199,18308,12-SEP-2022,1,IN0020200096,
622GS2035,GS,91.75,91.9,91.75,91.9,91.9,90.5,724,66460.6,12-SEP-2022,3,IN0020200245,
63MOONS,EQ,182.5,184.85,167.05,178.4,178,181.15,66439,12008078.95,12-SEP-2022,1555,INE111B01023,
654GS2032,GS,96.7,96.7,96.7,96.7,96.7,96.7,99,9573.3,12-SEP-2022,1,IN0020210244,
667GS2035,GS,96.98,96.98,96.98,96.98,96.98,96.98,1,96.98,12-SEP-2022,1,IN0020210152,
667GS2050,GS,91,92.7,91,92.68,92.7,93,7099,656819.18,12-SEP-2022,27,IN0020200252,
695GS2061,GS,95,96,95,96,96,96.51,249,23786.5,12-SEP-2022,4,IN0020210202,
699GS2051,GS,92.7,97.19,92.7,96,96,96.05,2288,216308.71,12-SEP-2022,10,IN0020210194,
716GS2050,GS,104,104,104,104,104,105,190,19760,12-SEP-2022,2,IN0020200054,
726GS2032,GS,95.24,100.11,95.24,100.11,100.11,100.25,4100,400557,12-SEP-2022,9,IN0020220060,
754GS2036,GS,103.05,104.7,103.05,104.7,104.7,104.2,2000,208443.5,12-SEP-2022,5,IN0020220029,
824GS2027,GS,104.01,105.5,104.01,105.5,105.5,103,262,27639.51,12-SEP-2022,2,IN0020060078,
828GS2032,GS,107.95,107.95,107.95,107.95,107.95,102.91,2500,269875,12-SEP-2022,2,IN0020060086,
92GS2030,GS,116.55,116.55,116.55,116.55,116.55,115.8,4400,512820,12-SEP-2022,2,IN0020130053,
A2ZINFRA,EQ,12.7,12.85,12.5,12.55,12.55,12.6,226643,2856943.85,12-SEP-2022,467,INE619I01012,
AAATECH,SM,146,146,132,132.95,132.95,135,105000,14176800,12-SEP-2022,25,INE0D0U01013,
AAKASH,EQ,14.6,14.6,14.3,14.6,14.6,13.95,229819,3352141.1,12-SEP-2022,378,INE087Z01024,
AAREYDRUGS,EQ,40.4,41.95,40.4,41.05,41.2,41.15,33801,1397490.9,12-SEP-2022,429,INE198H01019,
AARON,EQ,189.95,189.95,183,185.85,186.95,179.35,22560,4202357.95,12-SEP-2022,969,INE721Z01010,
AARTIDRUGS,EQ,469.75,471.2,462,464.85,466,469.45,129233,60245180.55,12-SEP-2022,4965,INE767A01016,
AARTIIND,EQ,861.1,894.7,861,888.65,888,859.8,1243283,1097421409.3,12-SEP-2022,41582,INE769A01020,
AARTISURF,EQ,830,844.95,823,825.7,827.75,828.6,21659,17984170,12-SEP-2022,1602,INE09EO01013,
AARVEEDEN,EQ,26.6,26.6,26,26.2,26.2,25.6,6209,162689.5,12-SEP-2022,90,INE273D01019,
AARVI,EQ,109.6,111.55,107.2,108.8,107.35,109.6,21647,2373696.85,12-SEP-2022,335,INE754X01016,
AAVAS,EQ,2320,2339.35,2292.2,2308.15,2307,2313.25,48600,112480365.35,12-SEP-2022,7046,INE216P01012,
ABAN,EQ,54.6,62.7,54.6,59.25,58.9,54.5,2195365,129794929.25,12-SEP-2022,13081,INE421A01028,
ABB,EQ,3330,3350,3310.25,3329.6,3343,3314.65,179592,598544063.9,12-SEP-2022,23288,INE117A01022,
ABBOTINDIA,EQ,18276.4,18350,18090,18139.95,18149,18276.4,15525,282408604.05,12-SEP-2022,4264,INE358A01014,
ABCAPITAL,EQ,115.1,119.85,115.1,118.85,118.6,115.1,6280292,742465814.5,12-SEP-2022,36597,INE674K01013,
ABCOTS,SM,39,39,38.15,38.15,38.15,39,8000,308600,12-SEP-2022,2,INE08PH01015,
ABFRL,EQ,326.6,328.9,323.05,324.05,324.3,324.95,1824015,593102522.4,12-SEP-2022,21092,INE647O01011,
ABINFRA,SM,15.35,15.35,15.35,15.35,15.35,16.15,12000,184200,12-SEP-2022,3,INE00YB01017,
ABMINTLLTD,BE,79.25,79.25,79,79,79,79.25,205,16208,12-SEP-2022,8,INE251C01025,
ABSLAMC,EQ,490.3,503,490,494.8,495,473.9,252634,125265917.9,12-SEP-2022,10085,INE404A01024,
ABSLBANETF,EQ,41.1,41.1,40.21,40.63,40.53,40.43,6299,255719.09,12-SEP-2022,191,INF209KB17D5,
ABSLNN50ET,EQ,45.6,46.35,45.2,45.92,45.92,45.24,4965,227159.2,12-SEP-2022,161,INF209KB16D7,
ACC,EQ,2375,2514.65,2340.25,2500.85,2511,2365.6,1990854,4880232501.75,12-SEP-2022,119331,INE012A01025,
ACCELYA,EQ,1138,1175,1137,1167.7,1165.6,1128.8,48142,55856276.8,12-SEP-2022,3429,INE793A01012,
ACCURACY,EQ,239.7,245.55,236.1,238.55,236.55,242.85,44803,10712861.95,12-SEP-2022,1039,INE648Z01015,
ACE,EQ,307.85,319.8,307.3,316.55,315.25,307.85,1745723,549899493.15,12-SEP-2022,18730,INE731H01025,
ACRYSIL,EQ,690.65,709.9,686.6,699.45,699,685.25,132466,92992446.55,12-SEP-2022,6497,INE482D01024,
ADANIENT,EQ,3465,3495.5,3457.9,3463.8,3465,3451.2,1647756,5720891708.6,12-SEP-2022,43847,INE423A01024,
ADANIGREEN,EQ,2331,2365.85,2316.15,2355.95,2358.1,2315.9,947489,2219785156.15,12-SEP-2022,49291,INE364U01010,
ADANIPORTS,EQ,914.7,942,911,938.5,941,906.85,12571292,11717599036.1,12-SEP-2022,194173,INE742F01042,
ADANIPOWER,BE,402,402.9,395.5,397.6,398.9,397,2022749,805367202.15,12-SEP-2022,39611,INE814H01011,
ADANITRANS,EQ,3914,4044.4,3891.15,4006,3982,3931.1,425256,1680774587.95,12-SEP-2022,23852,INE931S01010,
ADFFOODS,EQ,714.6,720,705,708.75,705.3,711.55,12509,8903400.55,12-SEP-2022,1013,INE982B01019,
ADL,BE,71.75,77.75,71.75,74.85,75.9,75.5,9944,725574.9,12-SEP-2022,104,INE0CHO01012,
ADORWELD,EQ,945.85,954.25,933.75,944.05,943,936.35,21242,20057291.1,12-SEP-2022,2145,INE045A01017,
ADROITINFO,BE,17.8,17.8,16.9,17.3,17.45,17.35,11130,192979.4,12-SEP-2022,100,INE737B01033,
ADSL,EQ,114.45,114.9,113.1,113.9,114,113.35,132734,15131960.8,12-SEP-2022,1994,INE102I01027,
ADVANIHOTR,EQ,84,84.65,83,83.35,83,83.85,28847,2414460.6,12-SEP-2022,667,INE199C01026,
ADVENZYMES,EQ,277.9,282,276,276.85,277,276.5,108121,30145707.8,12-SEP-2022,2859,INE837H01020,
AEGISCHEM,EQ,282,282.95,275.45,275.8,276,279.8,375399,104117195,12-SEP-2022,7163,INE208C01025,
AETHER,EQ,892,894.9,882.5,890.05,890,880.05,61189,54433482.05,12-SEP-2022,5799,INE0BWX01014,
AFFLE,EQ,1322,1350,1319.45,1325.65,1328,1309.1,362645,484589179.25,12-SEP-2022,16790,INE00WC01027,
AGARIND,EQ,660,662.6,646.35,649.65,653,656.9,37507,24511086.95,12-SEP-2022,2386,INE204E01012,
AGI,EQ,368.3,373.75,356.7,360.7,360.95,366.45,252780,92246228.95,12-SEP-2022,7400,INE415A01038,
AGNI,SM,36.35,37,35.5,37,37,35.25,300000,10959500,12-SEP-2022,30,INE0LF301013,
AGRITECH,BE,90.15,95,90.15,94.85,94.85,90.5,3057,286763.5,12-SEP-2022,77,INE449G01018,
AGROPHOS,EQ,41.55,41.6,39.1,39.95,40.45,40.75,142515,5768974.45,12-SEP-2022,788,INE740V01019,
AGSTRA,EQ,83.9,85,82.7,83.35,83.75,83.9,277169,23229278.2,12-SEP-2022,3265,INE583L01014,
AHLADA,EQ,127.95,128.8,123.1,123.85,123.2,125.1,17859,2234491.3,12-SEP-2022,300,INE00PV01013,
AHLEAST,EQ,276,308.35,276,288.6,292,269.1,69859,20596308.05,12-SEP-2022,1876,INE926K01017,
AHLUCONT,EQ,477.4,484.65,458,460.75,463,474.95,22379,10486345,12-SEP-2022,2071,INE758C01029,
AIAENG,EQ,2560,2638,2559.85,2612.6,2610.35,2548.75,41346,107641021.25,12-SEP-2022,5692,INE212H01026,
AIRAN,EQ,18.9,19.2,18.7,18.75,18.7,18.9,479021,9054495.5,12-SEP-2022,1703,INE645W01026,
AIROLAM,EQ,74.45,76.45,73.1,74.45,74.5,73.65,17030,1273619.75,12-SEP-2022,259,INE801L01010,
AIRTELPP,E1,378,383.6,376.1,379.85,378.55,376,1241375,471626061.3,12-SEP-2022,7748,IN9397D01014,
AJANTPHARM,EQ,1399,1400.45,1360,1384.9,1386.95,1393.8,95830,131872811.6,12-SEP-2022,8144,INE031B01049,
AJMERA,EQ,274.05,292.7,274.05,283,279,272.95,188333,53150560.1,12-SEP-2022,3870,INE298G01027,
AJOONI,EQ,41.85,41.85,40.65,41.1,41.1,40.9,291933,11968855.8,12-SEP-2022,1158,INE820Y01013,
AJRINFRA,EQ,1.85,1.95,1.85,1.95,1.95,1.9,4380463,8280851,12-SEP-2022,1340,INE181G01025,
AKASH,BE,45.5,47,44.2,45.5,45.35,45.9,252846,11476662.05,12-SEP-2022,267,INE737W01013,
AKG,EQ,63.1,63.4,60.6,61.75,61,63.1,10883,682230.5,12-SEP-2022,147,INE00Y801016,
AKSHAR,EQ,120.5,123.65,117,117.95,117.9,120.15,75266,8918860.9,12-SEP-2022,744,INE256Z01017,
AKSHARCHEM,EQ,376.9,383.95,376.6,379.5,379.95,374.8,26229,9973348.45,12-SEP-2022,1573,INE542B01011,
AKSHOPTFBR,EQ,12.3,13.4,12.25,13.4,13.4,12.2,1286890,16905664.15,12-SEP-2022,1454,INE523B01011,
AKZOINDIA,EQ,2019.35,2035.05,1990,1996.65,1993,2019.35,19054,38339131,12-SEP-2022,2315,INE133A01011,
ALANKIT,EQ,13.2,13.2,12.6,13.05,13.1,13.05,269910,3516123.1,12-SEP-2022,876,INE914E01040,
ALBERTDAVD,EQ,549,569.8,549,565.85,567.2,553.5,13217,7430988.8,12-SEP-2022,805,INE155C01010,
ALEMBICLTD,EQ,74.95,75,72.35,73.65,73.65,76.2,361384,26669232.3,12-SEP-2022,4038,INE426A01027,
ALICON,EQ,864,877.75,845,852.35,853.75,851.4,11236,9676502.2,12-SEP-2022,1366,INE062D01024,
ALKALI,EQ,94.7,99.6,93.2,93.8,93.2,93.3,23637,2245253.85,12-SEP-2022,514,INE773I01017,
ALKEM,EQ,3196,3225.75,3191.65,3205.95,3206.75,3198.65,40336,129475299.45,12-SEP-2022,4904,INE540L01014,
ALKYLAMINE,EQ,3069,3069,3023,3030.5,3033.85,3014.9,39933,121166132.25,12-SEP-2022,9160,INE150B01039,
ALLCARGO,EQ,394,397.05,375.85,378.75,378.5,381.55,3073145,1189210118.7,12-SEP-2022,48274,INE418H01029,
ALLSEC,EQ,537.8,541.05,527,537.3,538.6,533.45,38099,20358547.8,12-SEP-2022,537,INE835G01018,
ALMONDZ,EQ,87.85,89.95,86.55,87.65,88,86.15,8266,728509.35,12-SEP-2022,189,INE326B01027,
ALOKINDS,BE,20.7,20.9,20.3,20.5,20.6,20.5,2931195,60391700.8,12-SEP-2022,5615,INE270A01029,
ALPA,EQ,65.9,67.35,65.55,66.45,66.3,65.3,64970,4319898,12-SEP-2022,709,INE385I01010,
ALPHAGEO,EQ,336,336,324.25,331.3,327.25,329.8,34733,11469444.45,12-SEP-2022,2138,INE137C01018,
ALPSINDUS,BE,2.4,2.4,2.3,2.4,2.4,2.3,388512,912664.35,12-SEP-2022,293,INE093B01015,
AMARAJABAT,EQ,539.95,548.65,536.25,547.05,547.5,535.75,769721,419230961.3,12-SEP-2022,16930,INE885A01032,
AMBER,EQ,2317.7,2331.9,2296,2319.35,2319,2294.05,48984,113497258.05,12-SEP-2022,6118,INE371P01015,
AMBICAAGAR,EQ,34,34,32.8,33.25,33.65,32.9,47747,1596259.5,12-SEP-2022,350,INE792B01012,
AMBIKCO,EQ,1825,1825,1786,1791.75,1797,1799.55,14044,25262658,12-SEP-2022,2556,INE540G01014,
AMBUJACEM,EQ,454.6,479.5,440.6,475.65,475,454.7,27759936,12925280666.8,12-SEP-2022,203421,INE079A01024,
AMDIND,EQ,96.5,100.95,94.15,95.7,96.5,96.15,86510,8373775.55,12-SEP-2022,1102,INE005I01014,
AMEYA,ST,59.05,59.05,59.05,59.05,59.05,62.15,4000,236200,12-SEP-2022,1,INE0KT901015,
AMIORG,EQ,1040,1058,1008.9,1029.1,1027.05,1034.55,440843,453544341.9,12-SEP-2022,12765,INE00FF01017,
AMJLAND,EQ,31.55,32.35,31.2,31.5,31.35,31.7,39093,1239546.95,12-SEP-2022,354,INE606A01024,
AMJUMBO,SM,11.55,11.55,11.55,11.55,11.55,11,24000,277200,12-SEP-2022,3,INE749Y01014,
AMRUTANJAN,EQ,738,739,729.6,733.85,735,732.2,51025,37418940.55,12-SEP-2022,3597,INE098F01031,
ANANDRATHI,EQ,654.65,661.4,650.95,658.7,658,648.25,18985,12485327.75,12-SEP-2022,1171,INE463V01026,
ANANTRAJ,EQ,95.95,96.7,91.8,92.4,92.2,95.6,2590671,244405106.05,12-SEP-2022,9264,INE242C01024,
ANDHRAPAP,EQ,482.8,485.45,471,473.65,471.95,482.85,77421,37016324.95,12-SEP-2022,2695,INE435A01028,
ANDHRSUGAR,EQ,149.5,152.65,149.45,150.3,151,148.4,161341,24353213.7,12-SEP-2022,2786,INE715B01021,
ANDREWYU,EQ,22.25,22.25,21.85,22,21.85,22,82873,1832337.15,12-SEP-2022,360,INE449C01025,
ANGELONE,EQ,1580,1604.2,1563.05,1594,1588,1582.55,496279,789303810.4,12-SEP-2022,20829,INE732I01013,
ANIKINDS,EQ,44.65,45.4,40.25,42.35,42.7,44.45,189960,8144237.05,12-SEP-2022,1493,INE087B01017,
ANKITMETAL,BE,6.4,6.8,6.4,6.55,6.6,6.7,226436,1472114.95,12-SEP-2022,552,INE106I01010,
ANMOL,EQ,187,207.1,174.35,194.55,191.05,172.65,381169,75733582.6,12-SEP-2022,8972,INE02AR01019,
ANSALAPI,EQ,19.25,19.65,18.75,19.65,19.65,18.75,72232,1411969.85,12-SEP-2022,176,INE436A01026,
ANSALHSG,EQ,6.6,6.7,6.55,6.55,6.55,6.55,231661,1528089.2,12-SEP-2022,257,INE880B01015,
ANTGRAPHIC,EQ,1.1,1.1,1.05,1.1,1.1,1.05,2534600,2774029.85,12-SEP-2022,890,INE414B01021,
ANUP,EQ,937.25,1008.95,914.5,984.7,995,940.8,91353,88232528.65,12-SEP-2022,6385,INE294Z01018,
ANURAS,EQ,765,789.9,748,781.05,778.05,786.55,411113,317523486.55,12-SEP-2022,16696,INE930P01018,
APARINDS,EQ,1228,1229,1192.1,1208.1,1205.4,1201.5,69077,83503016.15,12-SEP-2022,4897,INE372A01015,
APCL,EQ,272,272.7,262.55,264.6,263,270.25,72020,19115625.4,12-SEP-2022,2564,INE071F01012,
APCOTEXIND,EQ,619,624,604,607.65,610,612.3,202178,124231417.95,12-SEP-2022,6939,INE116A01032,
APEX,EQ,331,350,331,345.75,346,328.6,381427,131060737.95,12-SEP-2022,12728,INE346W01013,
APLAPOLLO,EQ,1021,1021,997.7,1010.35,1008,1017.45,301052,303398242.2,12-SEP-2022,16611,INE702C01027,
APLLTD,EQ,636,641.55,634.2,636.05,636,636,106178,67795630.65,12-SEP-2022,5608,INE901L01018,
APOLLO,EQ,160.7,169,160.65,162.85,163.5,159.8,493089,81464481.4,12-SEP-2022,8198,INE713T01010,
APOLLOHOSP,EQ,4473,4501.8,4447.05,4481.6,4473.85,4460.35,331303,1485414558.25,12-SEP-2022,21451,INE437A01024,
APOLLOPIPE,EQ,534.8,537.25,513.05,521.05,521,528.55,108955,56847908.15,12-SEP-2022,4497,INE126J01016,
APOLLOTYRE,EQ,274.1,285,273.9,284,283.85,273.6,4282678,1204118444.5,12-SEP-2022,38969,INE438A01022,
APOLSINHOT,EQ,916.9,924.8,897,899.85,897,916.9,5750,5201001.45,12-SEP-2022,224,INE451F01024,
APTECHT,EQ,262.85,266,257.75,261.85,261,261.6,486907,127905757.85,12-SEP-2022,9950,INE266F01018,
APTUS,EQ,354,360.75,329.45,342.7,342.45,350.45,809515,284127554.05,12-SEP-2022,21734,INE852O01025,
ARCHIDPLY,EQ,90.9,91.95,87.25,88,88,89.8,120145,10733260.1,12-SEP-2022,1940,INE877I01016,
ARCHIES,EQ,19.7,19.95,19.1,19.15,19.15,19.55,56704,1097975.2,12-SEP-2022,250,INE731A01020,
ARENTERP,EQ,36.5,36.5,34.05,35.25,35.05,34.95,6850,241143.9,12-SEP-2022,176,INE610C01014,
ARIES,EQ,143.6,146.45,143.1,144.95,144.1,143.6,27243,3951913.25,12-SEP-2022,617,INE298I01015,
ARIHANTCAP,EQ,84.5,85.9,82.9,83.25,83.15,83.15,189685,16004368.45,12-SEP-2022,1928,INE420B01036,
ARIHANTSUP,EQ,255,256,243,246.7,245.25,251.1,298092,74132806.5,12-SEP-2022,7773,INE643K01018,
ARMANFIN,EQ,1387,1428,1387,1420.35,1420,1402.35,11007,15620377.7,12-SEP-2022,1167,INE109C01017,
AROGRANITE,EQ,50.65,52.1,50.65,50.9,51.15,51.25,14005,717759.25,12-SEP-2022,243,INE210C01013,
ARROWGREEN,EQ,85.4,98.2,83.75,98.2,98.2,81.85,166143,15609903.6,12-SEP-2022,2081,INE570D01018,
ARSHIYA,EQ,13.3,13.7,13.2,13.35,13.35,13.3,535544,7151671.25,12-SEP-2022,1478,INE968D01022,
ARSSINFRA,BE,21.85,22.6,21.7,22.55,22.55,21.85,9037,200972.8,12-SEP-2022,51,INE267I01010,
ARTEMISMED,EQ,64.6,65,63.8,63.85,63.8,64.05,127798,8223693.2,12-SEP-2022,977,INE025R01021,
ARTNIRMAN,EQ,119.9,123.05,115.95,121.15,122,117.2,53739,6508031.95,12-SEP-2022,398,INE738V01013,
ARVEE,BE,87,91,83.7,84.05,84.05,87.95,338,29389.45,12-SEP-2022,22,INE006Z01016,
ARVIND,EQ,113.45,113.45,108.2,109.1,109.15,112.65,1327915,147390156.35,12-SEP-2022,8841,INE034A01011,
ARVINDFASN,EQ,298.6,300,295.55,297.2,297.3,296.25,138054,41135286.7,12-SEP-2022,3107,INE955V01021,
ARVSMART,EQ,302.5,302.5,287.6,289.55,287.6,282.2,410780,120728428.45,12-SEP-2022,10920,INE034S01021,
ASAHIINDIA,EQ,690,690,637,642.85,638,686.5,1009512,666745775.9,12-SEP-2022,31350,INE439A01020,
ASAHISONG,EQ,316.95,318.65,307.2,315.1,315.65,313.15,17062,5385549.3,12-SEP-2022,863,INE228I01012,
ASAL,EQ,469.6,485,458,461.25,462.5,460.35,82051,38408549.5,12-SEP-2022,3133,INE900C01027,
ASALCBR,EQ,448.95,448.95,439.1,441.2,441,441.9,58619,25953650,12-SEP-2022,2530,INE073G01016,
ASHAPURMIN,EQ,98.7,103.7,96,101.45,102.2,97.45,919645,91302921.2,12-SEP-2022,7994,INE348A01023,
ASHIANA,EQ,170.75,175,166.25,167.9,168.25,169.5,141650,24267367.4,12-SEP-2022,2784,INE365D01021,
ASHIMASYN,EQ,15.3,15.6,15.1,15.2,15.25,15.1,77142,1182508.5,12-SEP-2022,486,INE440A01010,
ASHOKA,EQ,91.6,92.4,87.4,89.65,89.4,91.4,1170424,106563377.9,12-SEP-2022,6339,INE442H01029,
ASHOKLEY,EQ,166.55,167.2,164.6,165,164.8,166.55,9042625,1499724489.25,12-SEP-2022,53326,INE208A01029,
ASIANENE,EQ,83.2,85.35,82.7,82.85,82.8,84.7,57206,4782502.8,12-SEP-2022,1027,INE276G01015,
ASIANHOTNR,EQ,90.4,93,88,91.8,92.6,89.65,77322,7038744.05,12-SEP-2022,465,INE363A01022,
ASIANPAINT,EQ,3441.85,3453.65,3423,3432.2,3432,3441.85,641280,2204239495.95,12-SEP-2022,49382,INE021A01026,
ASIANTILES,EQ,63,66.1,63,65.45,65.5,63.3,497325,32288968.65,12-SEP-2022,3251,INE022I01019,
ASPINWALL,EQ,250,256.85,244.55,250.6,251.95,239.7,45615,11439396.15,12-SEP-2022,1465,INE991I01015,
ASTEC,EQ,1928,1944.05,1913.3,1935.5,1929.7,1915.3,18141,34995686.15,12-SEP-2022,3495,INE563J01010,
ASTERDM,EQ,247.3,253.85,245.6,246.5,246.9,245.6,499523,124340547.65,12-SEP-2022,6408,INE914M01019,
ASTRAL,EQ,2584.1,2590.5,2525,2552.2,2549,2594.15,603602,1538132594.5,12-SEP-2022,59775,INE006I01046,
ASTRAMICRO,EQ,329,349.55,328.8,343.35,343.9,329.55,1152911,393052841.95,12-SEP-2022,17546,INE386C01029,
ASTRAZEN,EQ,3102,3330,3102,3315.9,3325.1,3098.7,84484,276070026.15,12-SEP-2022,15391,INE203A01020,
ASTRON,EQ,37.65,37.95,37.1,37.45,37.3,37.15,33841,1271437.45,12-SEP-2022,432,INE646X01014,
ATFL,EQ,771,772.9,761.65,766.1,765,767.65,3376,2590526.35,12-SEP-2022,392,INE209A01019,
ATGL,EQ,3653.75,3679.85,3600,3635.4,3630.3,3633.3,194549,707440249.95,12-SEP-2022,16360,INE399L01023,
ATLANTA,EQ,20.35,20.35,19.25,19.3,19.55,19.45,44783,875096.6,12-SEP-2022,243,INE285H01022,
ATUL,EQ,9265,9675.2,9211.05,9611.2,9624,9234.7,95545,909430701.35,12-SEP-2022,9946,INE100A01010,
