SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,32.2,34.8,30.35,31.55,31.35,30.15,694243,22935611.9,16-JUN-2020,3826,INE144J01027,
21STCENMGM,EQ,10.7,10.7,10.3,10.3,10.3,10.5,2850,29767.8,16-JUN-2020,20,INE253B01015,
3IINFOTECH,EQ,2.45,2.45,2.35,2.45,2.45,2.35,3990740,9738886.55,16-JUN-2020,1219,INE748C01020,
3MINDIA,BL,17100,17100,17100,17100,17100,779.5,178049,3044637900,16-JUN-2020,6,INE470A01017,
3MINDIA,EQ,19050,19100,18021,18479.6,18389,17199.55,22640,417489253.6,16-JUN-2020,7510,INE470A01017,
509GS2022,GS,99,99,99,99,99,99,1,99,16-JUN-2020,1,IN0020200021,
5PAISA,EQ,167.75,169.7,160.05,161.05,160.05,165.15,6317,1033477.75,16-JUN-2020,233,INE618L01018,
63MOONS,EQ,93.5,93.5,84.6,84.8,84.6,89.05,462071,41820980.6,16-JUN-2020,5105,INE111B01023,
719GS2060,GS,106,106,106,106,106,107,50,5300,16-JUN-2020,1,IN0020200039,
772GS2049,GS,108.25,119.49,108.25,119.49,119.49,113.8,175,19786.75,16-JUN-2020,2,IN0020190032,
772GS2055,GS,106.05,106.05,106.05,106.05,106.05,106,50,5302.5,16-JUN-2020,1,IN0020150077,
795GS2032,GS,111.9,111.9,111.9,111.9,111.9,117.75,30,3357,16-JUN-2020,1,IN0020020106,
A2ZINFRA,EQ,4.65,4.65,4.35,4.4,4.45,4.5,311663,1393720.4,16-JUN-2020,443,INE619I01012,
AAKASH,SM,16.4,16.4,16.4,16.4,16.4,15.65,3000,49200,16-JUN-2020,1,INE087Z01016,
AARON,SM,42.7,42.7,42.7,42.7,42.7,42.7,3300,140910,16-JUN-2020,1,INE721Z01010,
AARTIDRUGS,EQ,982.5,1016.5,940.65,1003.3,1015,974.55,591833,571528445.5,16-JUN-2020,10972,INE767A01016,
AARTIIND,EQ,892,933,880.1,924.25,929,869.45,2498393,2277637804.4,16-JUN-2020,64078,INE769A01020,
AARVEEDEN,EQ,11.7,12.15,10.6,12,11.9,11.05,39069,458049.05,16-JUN-2020,186,INE273D01019,
AAVAS,EQ,1310,1315,1270,1275.75,1290,1277.7,71621,92841186.6,16-JUN-2020,4917,INE216P01012,
ABAN,EQ,24,24,22.15,22.6,22.7,23.2,77425,1772774.05,16-JUN-2020,624,INE421A01028,
ABB,EQ,819.95,824,789.65,794.95,792.9,806.1,107848,86511275.75,16-JUN-2020,5555,INE117A01022,
ABBOTINDIA,EQ,16275,16275,15900,16010.5,16030,16093.1,8680,139322066.05,16-JUN-2020,3732,INE358A01014,
ABCAPITAL,EQ,55.6,57.1,51.3,53,52.95,54.75,5321432,290280140.1,16-JUN-2020,17533,INE674K01013,
ABFRL,EQ,143,143.8,130.2,134.4,134.2,139.65,2569970,351031541,16-JUN-2020,22185,INE647O01011,
ABMINTLTD,BE,12.4,12.4,12.4,12.4,12.4,12.4,24,297.6,16-JUN-2020,2,INE251C01017,
ABSLBANETF,EQ,205.9,205.9,196.05,199.55,196.05,196,300,60101.77,16-JUN-2020,26,INF209KB1O58,
ABSLNN50ET,EQ,261.99,261.99,260,260,260,251.03,20,5219.9,16-JUN-2020,2,INF209KB1B87,
ABSLRIF6RG,MF,5.97,5.97,5.97,5.97,5.97,5.43,3000,17910,16-JUN-2020,1,INF209KB1LL4,
ACC,EQ,1270,1278.2,1222.75,1239.25,1239.9,1250.9,855379,1069623995.05,16-JUN-2020,30279,INE012A01025,
ACCELYA,EQ,941.25,952,940.05,950,949.9,944.9,5310,5035293.75,16-JUN-2020,244,INE793A01012,
ACCURACY,SM,24.5,26.25,24.5,26.25,26.25,25,6400,164720,16-JUN-2020,4,INE648Z01015,
ACE,EQ,56.45,57.6,51.05,52.2,51.9,55.2,579463,31290134,16-JUN-2020,4672,INE731H01025,
ADANIENT,EQ,153.5,154,142.75,146.2,145.85,149.25,2640412,392433335.8,16-JUN-2020,22623,INE423A01024,
ADANIGAS,EQ,139,142.2,132.5,136.6,135.9,136.95,4372970,604194474.75,16-JUN-2020,30555,INE399L01023,
ADANIGREEN,EQ,360.2,363.45,350,363.45,363.45,346.15,3265090,1177804124.65,16-JUN-2020,34648,INE364U01010,
ADANIPORTS,EQ,347,347,335.9,340.8,340.7,339.75,2686021,916573886.1,16-JUN-2020,38327,INE742F01042,
ADANIPOWER,EQ,37.7,38.2,35.55,36.6,36.55,37.5,13320251,492149750.45,16-JUN-2020,22189,INE814H01011,
ADANITRANS,EQ,215.2,219.8,200.85,211.3,211.4,209.75,2378906,509297993.75,16-JUN-2020,17170,INE931S01010,
ADFFOODS,EQ,286.2,293.95,279.05,283.6,285,284.9,27451,7880272.5,16-JUN-2020,1343,INE982B01019,
ADHUNIKIND,EQ,19.4,19.8,18.5,19.4,19.45,19.35,24722,477654,16-JUN-2020,173,INE452L01012,
ADORWELD,EQ,252.95,259,241.2,246,245.1,248.7,8765,2214565.85,16-JUN-2020,585,INE045A01017,
ADROITINFO,EQ,6.65,7.7,6.55,7.7,7.6,7,46356,342526.85,16-JUN-2020,201,INE737B01033,
ADSL,EQ,19.3,19.3,17.6,17.6,17.6,18.5,122408,2207932.65,16-JUN-2020,326,INE102I01027,
ADVANIHOTR,EQ,45.65,47.9,45.65,45.65,45.65,48.05,18353,841097.2,16-JUN-2020,143,INE199C01026,
ADVENZYMES,EQ,166.6,171.8,160.15,166.15,166,164.75,124465,20674536.25,16-JUN-2020,3985,INE837H01020,
AEGISCHEM,EQ,182.5,183.8,171.85,178.95,180.5,179.35,225579,39855875.5,16-JUN-2020,8969,INE208C01025,
AFFLE,EQ,1520.25,1525,1453.25,1479.85,1482.85,1503.65,40034,59635404.15,16-JUN-2020,5099,INE00WC01019,
AGARIND,EQ,74.5,74.95,67.15,69.6,69.1,70.95,37064,2655683.55,16-JUN-2020,742,INE204E01012,
AGCNET,EQ,314.4,319.9,292.5,305,305,305.8,5075,1554251.4,16-JUN-2020,68,INE676A01019,
AGRITECH,BE,38.45,38.45,35.5,37,37,37.3,8671,316060.45,16-JUN-2020,61,INE449G01018,
AGROPHOS,EQ,15.45,16.1,14.6,14.85,15.3,15.35,122419,1895788.55,16-JUN-2020,432,INE740V01019,
AHLADA,SM,44,44,44,44,44,46.15,1000,44000,16-JUN-2020,1,INE00PV01013,
AHLEAST,EQ,143.15,154.4,137.8,139.85,137.8,138,1816,258299.2,16-JUN-2020,63,INE926K01017,
AHLUCONT,EQ,188,196.4,182.6,184.95,184.25,186.2,12692,2369280.25,16-JUN-2020,303,INE758C01029,
