SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 30-Aug-2024"," 120.00"," 124.44"," 124.44"," 114.00"," 117.50"," 117.69"," 117.20"," 5519"," 6.47"," 13"," 5516"," 99.95"
20MICRONS," EQ"," 30-Aug-2024"," 315.75"," 317.60"," 326.95"," 310.45"," 316.50"," 316.50"," 317.59"," 218698"," 694.57"," 4976"," 78585"," 35.93"
21STCENMGM," BE"," 30-Aug-2024"," 118.35"," 120.71"," 120.71"," 120.71"," 120.71"," 120.71"," 120.71"," 142"," 0.17"," 4"," -"," -"
360ONE," EQ"," 30-Aug-2024"," 1080.95"," 1094.35"," 1094.35"," 1057.40"," 1070.00"," 1073.00"," 1071.49"," 443925"," 4756.59"," 31428"," 284861"," 64.17"
3IINFOLTD," EQ"," 30-Aug-2024"," 35.18"," 35.30"," 35.55"," 35.00"," 35.12"," 35.10"," 35.25"," 674860"," 237.89"," 4085"," 354909"," 52.59"
3MINDIA," EQ"," 30-Aug-2024"," 35160.45"," 35549.95"," 35815.05"," 35351.30"," 35749.90"," 35663.65"," 35611.14"," 4792"," 1706.49"," 3128"," 2344"," 48.91"
3PLAND," BE"," 30-Aug-2024"," 43.91"," 43.91"," 45.95"," 42.91"," 45.00"," 45.36"," 44.65"," 13845"," 6.18"," 150"," -"," -"
563GS2026," GS"," 30-Aug-2024"," 100.50"," 99.70"," 99.70"," 99.70"," 99.70"," 99.70"," 99.70"," 418"," 0.42"," 3"," 418"," 100.00"
574GS2026," GS"," 30-Aug-2024"," 99.55"," 98.60"," 99.49"," 98.60"," 99.49"," 99.49"," 98.84"," 1886"," 1.86"," 17"," 1839"," 97.51"
5PAISA," EQ"," 30-Aug-2024"," 508.90"," 513.20"," 536.40"," 504.05"," 531.90"," 531.90"," 526.78"," 194085"," 1022.41"," 15948"," 81729"," 42.11"
610GS2031," GS"," 30-Aug-2024"," 96.70"," 95.40"," 97.64"," 95.40"," 95.75"," 95.75"," 97.64"," 100002"," 97.64"," 4"," 100001"," 100.00"
63MOONS," EQ"," 30-Aug-2024"," 329.60"," 333.00"," 333.00"," 324.90"," 328.00"," 326.90"," 327.34"," 100409"," 328.68"," 2822"," 64086"," 63.82"
654GS2032," GS"," 30-Aug-2024"," 99.20"," 98.70"," 98.70"," 98.70"," 98.70"," 98.70"," 98.70"," 15"," 0.01"," 1"," 15"," 100.00"
667GS2035," GS"," 30-Aug-2024"," 98.61"," 98.05"," 98.05"," 98.05"," 98.05"," 98.05"," 98.05"," 1"," 0.00"," 1"," 1"," 100.00"
667GS2050," GS"," 30-Aug-2024"," 97.90"," 96.65"," 98.20"," 96.65"," 98.20"," 98.20"," 97.91"," 6155"," 6.03"," 2"," 6155"," 100.00"
676GS2061," GS"," 30-Aug-2024"," 98.00"," 98.00"," 98.00"," 96.04"," 96.05"," 96.05"," 96.07"," 203"," 0.20"," 3"," 203"," 100.00"
68GS2060," GS"," 30-Aug-2024"," 97.55"," 97.45"," 97.45"," 97.45"," 97.45"," 97.45"," 97.45"," 2"," 0.00"," 2"," 1"," 50.00"
