SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,34.95,36,33.5,34.2,34.85,35,82109,2893153.95,18-APR-2016,605,INE144J01027,
3IINFOTECH,EQ,4.25,4.4,4.15,4.25,4.3,4.2,1069339,4592026,18-APR-2016,457,INE748C01020,
3MINDIA,EQ,13599.95,13940,13001.05,13714.9,13750,13623.25,3810,52140066.4,18-APR-2016,893,INE470A01017,
8KMILES,EQ,1950,1975,1925,1938.2,1937,1943.35,25927,50598391.25,18-APR-2016,3290,INE650K01013,
A2ZINFRA,EQ,26.55,27.35,25.8,25.9,25.9,26.9,128404,3376495.8,18-APR-2016,1131,INE619I01012,
AARTIDRUGS,EQ,472.85,472.85,465.75,469.75,470.95,465.75,6088,2858070.35,18-APR-2016,394,INE767A01016,
AARTIIND,EQ,530,545.7,520.8,541.15,542.05,526.8,48830,26168949.55,18-APR-2016,2143,INE769A01020,
AARVEEDEN,EQ,57.05,58.35,56.5,57,57,57.9,11102,633681.2,18-APR-2016,17,INE273D01019,
ABAN,EQ,183.6,184.5,180.35,182.8,182.85,188.25,620895,113148215.3,18-APR-2016,8337,INE421A01028,
ABB,EQ,1363.3,1372.45,1330,1342.9,1339,1351.9,41881,56323722.15,18-APR-2016,4073,INE117A01022,
ABBOTINDIA,EQ,4810,4843,4725,4793.1,4771.05,4836.45,1046,5023995.15,18-APR-2016,335,INE358A01014,
ABFRL,EQ,164.65,165,158.4,159.2,158.75,165.35,493420,79510348.25,18-APR-2016,8590,INE647O01011,
ABGSHIP,EQ,44.8,46.7,44.8,46.1,46.05,44.15,1608463,73860117.5,18-APR-2016,9287,INE067H01016,
ABIRLANUVO,EQ,854.8,859.45,842.85,853.95,853,850.15,242585,206671682.2,18-APR-2016,12425,INE069A01017,
ACC,EQ,1465.1,1469,1437.2,1464.15,1469,1469.95,291018,423306013.9,18-APR-2016,18991,INE012A01025,
ACCELYA,EQ,906.25,944.9,900,940.4,944.9,925.7,2882,2675554.8,18-APR-2016,281,INE793A01012,
ACE,EQ,40.3,41.05,39.7,39.95,39.75,41.05,97148,3907873.25,18-APR-2016,416,INE731H01025,
ACROPETAL,EQ,2.8,2.85,2.7,2.7,2.7,2.8,5627,15801.05,18-APR-2016,11,INE055L01013,
ADANIENT,EQ,81.25,83.8,81.2,82.95,82.9,80.55,3617747,299433153.25,18-APR-2016,15770,INE423A01024,
ADANIPORTS,EQ,235.85,236.75,228.05,231.3,230.65,233.55,5479038,1276019303.9,18-APR-2016,50230,INE742F01042,
ADANIPOWER,EQ,34.85,35.5,34.25,35.1,35.2,35,10563728,370690225.95,18-APR-2016,8673,INE814H01011,
ADANITRANS,EQ,35,35,34.2,34.55,34.55,34.7,507858,17590444.95,18-APR-2016,1858,INE931S01010,
ADFFOODS,EQ,85.35,86,82.9,83.75,84,85.25,16990,1430003.45,18-APR-2016,283,INE982B01019,
ADHUNIK,EQ,11.5,11.6,11.05,11.2,11.3,11.5,28542,321838.6,18-APR-2016,109,INE400H01019,
ADI,EQ,295.2,305,285.2,303.3,302,295.15,2896,872680.85,18-APR-2016,99,INE959A01019,
ADLABS,EQ,87.95,88.05,83,86.9,87,87.35,53621,4655749.85,18-APR-2016,1047,INE172N01012,
ADORWELD,EQ,302.1,324.9,300,308.3,308,300.75,12309,3824506.6,18-APR-2016,552,INE045A01017,
ADSL,EQ,44,47,43.5,45.65,46,44.4,226339,10380197.95,18-APR-2016,1499,INE102I01027,
ADVANIHOTR,EQ,54,54,47.4,47.45,47.45,47.9,669,31913.7,18-APR-2016,14,INE199C01026,
ADVANTA,EQ,501,515.45,501,512.25,511.5,507.1,26355,13479341.25,18-APR-2016,1713,INE517H01028,
AEGISCHEM,EQ,109.55,112.95,108.6,111.1,110.9,110.4,249378,27621023.1,18-APR-2016,2810,INE208C01025,
AFL,EQ,56.7,56.7,52.55,55,55,55.2,41025,2230465.6,18-APR-2016,436,INE020G01017,
AGARIND,EQ,134.1,136.5,131.75,132.5,136.5,133.85,3649,486495.8,18-APR-2016,47,INE204E01012,
AGCNET,EQ,72.85,72.85,67.85,69.75,69.6,69.55,2696,189354.35,18-APR-2016,80,INE676A01019,
AGRITECH,EQ,8,8,7.3,7.3,7.3,7.3,949,7106.4,18-APR-2016,5,INE449G01018,
AGRODUTCH,EQ,2.85,2.85,2.75,2.75,2.75,2.8,7076,19581.6,18-APR-2016,13,INE135B01014,
AHLEAST,EQ,142.3,149.95,141.6,142.1,142.1,142.3,113,16101.55,18-APR-2016,5,INE926K01017,
AHLUCONT,EQ,292.75,298,288,292.55,290.05,293.95,5464,1599768.4,18-APR-2016,271,INE758C01029,
AHLWEST,EQ,123,128,118,128,128,127.3,772,98594.75,18-APR-2016,28,INE915K01010,
AIAENG,EQ,994.95,1044,980,1031.4,1041,988.7,45897,46802094.15,18-APR-2016,5128,INE212H01026,
AICHAMP,BE,27.25,27.25,27.25,27.25,27.25,28.65,1,27.25,18-APR-2016,1,INE768E01024,
AIFL,EQ,277.1,281.4,270.15,271.9,270.15,276.45,34238,9427571.7,18-APR-2016,465,INE428O01016,
AIL,EQ,625.2,637.05,625.2,631.05,629.05,631.25,6659,4214907.3,18-APR-2016,1171,INE878A01011,
AJANTPHARM,EQ,1475.05,1514,1465.9,1506.6,1505.45,1481.5,133931,200512843.4,18-APR-2016,10346,INE031B01049,
AJMERA,EQ,156,168.5,155.5,165.9,163.3,158.4,307510,50357159.55,18-APR-2016,4502,INE298G01027,
AKSHOPTFBR,EQ,14.05,14.1,13.85,13.95,13.9,14.1,323407,4519528.7,18-APR-2016,799,INE523B01011,
AKZOINDIA,EQ,1306,1349,1300,1326.15,1321.1,1306.25,13759,18340345.45,18-APR-2016,1392,INE133A01011,
ALANKIT,EQ,107.9,107.9,105.2,107.25,107.2,106.15,717166,76854920.6,18-APR-2016,1485,INE914E01032,
ALBK,EQ,56.5,56.7,55.15,56.1,56.1,56.6,1532335,85524367.3,18-APR-2016,6546,INE428A01015,
ALCHEM,EQ,20.7,20.85,20.15,20.3,20.5,20.7,5136,105435.15,18-APR-2016,40,INE964B01033,
ALEMBICLTD,EQ,38.4,38.4,36.65,36.85,36.85,37.8,223692,8281846.3,18-APR-2016,1013,INE426A01027,
ALICON,EQ,290.75,296.95,285,294.1,295,290.75,1812,529293.05,18-APR-2016,66,INE062D01024,
ALKALI,EQ,48,48,46.8,47,47,48.4,2702,127273.5,18-APR-2016,25,INE773I01017,
ALKEM,EQ,1266,1287,1236.4,1276.8,1275,1339,319467,404392681.35,18-APR-2016,13899,INE540L01014,
ALKYLAMINE,EQ,320,324.9,316.8,323.15,324,315.85,5306,1700848.65,18-APR-2016,50,INE150B01021,
ALLCARGO,EQ,155.75,158,153,156.65,157,155,77392,12083480.95,18-APR-2016,1521,INE418H01029,
ALLSEC,EQ,141,148.9,138.4,139.95,139.8,140.9,13120,1870088.7,18-APR-2016,320,INE835G01018,
ALMONDZ,EQ,9.7,9.95,9.25,9.75,9.75,10.05,8662,82421.85,18-APR-2016,28,INE326B01027,
ALOKTEXT,EQ,4.8,4.8,4.7,4.75,4.8,4.8,1952430,9288111.6,18-APR-2016,795,INE270A01011,
ALPA,BE,36,36.5,34.2,35.75,36.5,35.15,13487,473431.2,18-APR-2016,107,INE385I01010,
ALPHAGEO,EQ,580,589,562.4,576.7,584,578.75,2918,1687341.65,18-APR-2016,244,INE137C01018,
ALPSINDUS,EQ,5,5.1,4.8,4.8,4.9,5,22094,106727.45,18-APR-2016,50,INE093B01015,
ALSTOMT&D,EQ,415.85,417.7,400,404.2,402,415.8,41405,16808202.7,18-APR-2016,4761,INE200A01026,
AMARAJABAT,EQ,901.65,941.1,896.3,939,941.1,900.2,587592,545227140.95,18-APR-2016,28877,INE885A01032,
AMBIKCO,EQ,849,873,840,856.65,851,849.8,5005,4317442.7,18-APR-2016,464,INE540G01014,
AMBUJACEM,EQ,234.65,234.65,227.9,228.6,227.9,231.1,2161949,496878771.1,18-APR-2016,22942,INE079A01024,
AMDIND,EQ,33.25,33.25,30.75,31.5,31.85,32,11484,362538.05,18-APR-2016,98,INE005I01014,
AMRUTANJAN,EQ,445.4,446.95,434.6,436,436,441.7,6155,2713014.85,18-APR-2016,418,INE098F01023,
AMTEKAUTO,EQ,30.2,31.3,30.05,30.7,30.65,30.05,1850059,56642098.55,18-APR-2016,5965,INE130C01021,
AMTL,EQ,26.05,27.65,25.8,26.45,26.1,27.4,2640,69077.6,18-APR-2016,33,INE436N01029,
ANANDAMRUB,EQ,12.65,12.65,12.65,12.65,12.65,12.05,10,126.5,18-APR-2016,2,INE618N01014,
ANANTRAJ,EQ,35.25,36.35,34.2,36.05,36,34.95,2045674,72368588.65,18-APR-2016,7795,INE242C01024,
ANDHRABANK,EQ,53.65,54.65,52.4,53.6,53.55,53.65,1368797,73271774.15,18-APR-2016,12111,INE434A01013,
ANDHRACEMT,EQ,8.15,8.5,8.15,8.3,8.35,8.35,181888,1523965.25,18-APR-2016,224,INE666E01012,
ANDHRSUGAR,EQ,135,140,134.1,137.75,137.5,134.05,85695,11841665.4,18-APR-2016,1739,INE715B01013,
ANGIND,EQ,37.65,37.65,35.7,35.95,36,37.45,479248,17379398.75,18-APR-2016,2621,INE017D01010,
ANIKINDS,BE,31.2,31.4,30,30.45,30.4,31.4,3850,116229.5,18-APR-2016,17,INE087B01017,
ANKITMETAL,EQ,1.6,1.7,1.6,1.65,1.65,1.65,89279,146920.65,18-APR-2016,46,INE106I01010,
ANSALAPI,EQ,19.2,20.2,19.15,19.75,19.65,19.3,95683,1876575.15,18-APR-2016,444,INE436A01026,
ANSALHSG,EQ,22.9,22.9,20.75,21.4,21.45,20.8,41736,893995.15,18-APR-2016,225,INE880B01015,
ANTGRAPHIC,BE,0.85,0.85,0.85,0.85,0.85,0.8,12706,10800.1,18-APR-2016,10,INE414B01021,
APARINDS,EQ,480,483,475,480.5,483,476.1,7290,3497680.8,18-APR-2016,254,INE372A01015,
APCOTEXIND,EQ,218,220,212,214.3,214,214.05,9150,1982603,18-APR-2016,272,INE116A01024,
APLAPOLLO,EQ,761.55,827,761.55,811.45,813.9,801.2,61753,50250263.15,18-APR-2016,1937,INE702C01019,
APLLTD,EQ,564.9,576.2,514.5,571,572.55,561.95,394521,216575811.95,18-APR-2016,14934,INE901L01018,
APOLLOHOSP,EQ,1350.75,1366,1337,1361.35,1363.7,1348.1,274622,373096467.8,18-APR-2016,32719,INE437A01024,
APOLLOTYRE,EQ,169,174.8,167.9,173.25,172.9,169.45,2233362,384593961.95,18-APR-2016,25871,INE438A01022,
APOLSINHOT,EQ,215,219,215,215,215,214.7,571,123030,18-APR-2016,16,INE451F01016,
APTECHT,EQ,63,65.2,62.2,64,63.9,63.65,276350,17719735.75,18-APR-2016,2079,INE266F01018,
