SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,38.5,38.5,35.5,36.3,36.4,36.3,18803,683173.25,24-FEB-2015,308,INE144J01027,
3IINFOTECH,EQ,8.15,8.25,7.85,7.9,8,7.95,773177,6172856.95,24-FEB-2015,1178,INE748C01020,
3MINDIA,EQ,8024.85,8099,7755.05,7890.4,7855.1,8088.4,1120,8844713.45,24-FEB-2015,403,INE470A01017,
3RDROCK,IT,179.5,179.75,178.25,179.25,0.0,173.5,68968,12343116.75,24-FEB-2015,8,INE768P01012,
8KMILES,EQ,710,723.85,705,706.75,705.05,707.4,22551,16058925.55,24-FEB-2015,1083,INE650K01013,
A2ZINFRA,EQ,17.35,17.45,16.25,16.35,16.25,17.1,284368,4754521.95,24-FEB-2015,1120,INE619I01012,
AARTIDRUGS,EQ,1305,1317.55,1231.85,1269.15,1260.15,1300.2,6673,8486211.65,24-FEB-2015,1055,INE767A01016,
AARTIIND,EQ,274.9,275.15,267.15,273.75,274.4,273.3,25082,6862714.1,24-FEB-2015,1602,INE769A01020,
AARVEEDEN,EQ,48.9,49.3,47.1,47.15,47.15,47.15,5628,268386.1,24-FEB-2015,106,INE273D01019,
ABAN,EQ,478.5,484,472.25,476.9,477,477.05,663129,317012846.95,24-FEB-2015,17093,INE421A01028,
ABB,EQ,1417,1419,1371,1375.85,1376.7,1411.95,37460,52007210.4,24-FEB-2015,2828,INE117A01022,
ABBOTINDIA,EQ,3910.1,3950,3708.5,3831.75,3858.5,3902.35,4398,16920577.6,24-FEB-2015,1246,INE358A01014,
ABCIL,EQ,222,222,218.5,220.15,220,220.75,58410,12864402.55,24-FEB-2015,515,INE605B01016,
ABGSHIP,EQ,198.65,210.2,194.9,201.8,203,197.55,837069,168905667.2,24-FEB-2015,9293,INE067H01016,
ABIRLANUVO,EQ,1729.45,1734.8,1689.8,1723.45,1721.1,1729.5,113758,195178901.8,24-FEB-2015,12224,INE069A01017,
ACC,EQ,1617.8,1634.5,1602.7,1618,1621.9,1615.95,226907,367604739.6,24-FEB-2015,19642,INE012A01025,
ACCELYA,EQ,933.15,960,933.15,946.55,948.5,948.85,5786,5473788.15,24-FEB-2015,1227,INE793A01012,
ACE,EQ,37.7,39.85,37.15,38.1,38.3,37.45,294660,11317068.75,24-FEB-2015,1465,INE731H01025,
ACROPETAL,EQ,3.1,3.35,3.1,3.1,3.1,3.2,52043,164272.2,24-FEB-2015,65,INE055L01013,
ADANIENT,EQ,679.55,714.7,679.55,712.2,714,679.85,2902695,2034972172.65,24-FEB-2015,57507,INE423A01024,
ADANIPORTS,EQ,323.75,336.9,319.25,334.05,335.5,323.4,2330482,764658574.75,24-FEB-2015,38937,INE742F01042,
ADANIPOWER,EQ,56.95,57.9,55.25,56.7,56.6,57,14060818,797090126.75,24-FEB-2015,30712,INE814H01011,
ADFFOODS,EQ,72.5,73.4,57.5,66.9,65.55,71.45,1036720,73315104.65,24-FEB-2015,7542,INE982B01019,
ADHUNIK,EQ,20.4,20.8,19.8,19.95,20.05,20.5,27914,561256.7,24-FEB-2015,441,INE400H01019,
ADORWELD,EQ,207.95,207.95,201.15,205,205,203.65,4258,870852.95,24-FEB-2015,83,INE045A01017,
ADSL,EQ,22.55,22.85,21.65,22.25,22.5,22.7,83093,1838110.05,24-FEB-2015,540,INE102I01027,
ADVANIHOTR,EQ,52,52.35,50.3,50.8,51,51.6,4456,229018.25,24-FEB-2015,22,INE199C01026,
ADVANTA,EQ,403.95,424,401,415.1,415.3,401.5,118818,49160141.7,24-FEB-2015,5521,INE517H01028,
AEGISCHEM,EQ,425,426.85,414.1,416,416.5,420.4,15996,6708410.4,24-FEB-2015,1516,INE208C01017,
AFL,EQ,74.1,74.5,72,73.35,72.95,74.85,50865,3745493.85,24-FEB-2015,269,INE020G01017,
AFTEK,BE,6.05,6.05,5.7,5.7,5.8,5.95,34255,198006.8,24-FEB-2015,88,INE796A01023,
AGARIND,EQ,125,127.85,117.5,125.4,125.5,124.55,26674,3325711.9,24-FEB-2015,485,INE204E01012,
AGCNET,EQ,109.7,114.95,107,107.35,107,110.5,7740,840928.2,24-FEB-2015,360,INE676A01019,
AGRITECH,EQ,6.05,6.45,6.05,6.45,6.45,6.15,1095,7006,24-FEB-2015,13,INE449G01018,
AGRODUTCH,EQ,3.75,3.75,3.75,3.75,3.75,3.6,105,393.75,24-FEB-2015,2,INE135B01014,
AHLEAST,EQ,175,182.95,175,179.75,179.75,179.05,1072,192838.8,24-FEB-2015,23,INE926K01017,
AHLUCONT,EQ,240,242.55,231.5,232.9,234,238,34961,8239721.3,24-FEB-2015,1753,INE758C01029,
