SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,33.2,33.75,32.55,32.7,32.6,32.9,15464,513382.4,05-DEC-2019,203,INE144J01027,
21STCENMGM,EQ,13.45,13.7,13.45,13.7,13.7,13.45,82,1109.4,05-DEC-2019,7,INE253B01015,
3IINFOTECH,EQ,2,2,1.95,1.95,2,2,559821,1104171.9,05-DEC-2019,389,INE748C01020,
3MINDIA,EQ,21949,22035.35,21724.4,21862.9,21800,21869.1,562,12259594.45,05-DEC-2019,324,INE470A01017,
3PLAND,EQ,5.65,5.65,5.65,5.65,5.65,5.65,1803,10186.95,05-DEC-2019,3,INE105C01023,
5PAISA,EQ,177.8,188.4,177.05,188.4,188.4,179.45,40214,7530623.65,05-DEC-2019,542,INE618L01018,
63MOONS,EQ,101.15,103,100,100.55,100.7,100.7,69055,6994504.15,05-DEC-2019,1341,INE111B01023,
A2ZINFRA,EQ,8.65,8.9,8.6,8.65,8.7,8.65,122554,1065609.25,05-DEC-2019,243,INE619I01012,
AAKASH,SM,54.5,54.5,54.5,54.5,54.5,52,2000,109000,05-DEC-2019,1,INE087Z01016,
AARON,SM,49.8,49.8,49.8,49.8,49.8,49.2,3300,164340,05-DEC-2019,1,INE721Z01010,
AARTIDRUGS,EQ,523.9,529,518.85,525.9,529,515.4,4218,2207260.95,05-DEC-2019,610,INE767A01016,
AARTIIND,EQ,813.8,823.35,797.85,800.05,800,806,77427,62375540.1,05-DEC-2019,5871,INE769A01020,
AARVEEDEN,EQ,11.65,12.45,11.5,11.65,11.8,12.35,7920,93170.3,05-DEC-2019,149,INE273D01019,
AAVAS,EQ,1848.8,1850,1745,1758.2,1757.8,1837.55,76020,136825920.25,05-DEC-2019,11204,INE216P01012,
ABAN,BE,26.7,26.7,25,25.75,25.9,25.9,14394,369176.85,05-DEC-2019,196,INE421A01028,
ABB,EQ,1455.85,1455.85,1436,1440.15,1440,1449.7,149868,215995864.55,05-DEC-2019,2650,INE117A01022,
ABBOTINDIA,EQ,12790,12810,12701,12772.45,12790.9,12798.7,2834,36209281.6,05-DEC-2019,1032,INE358A01014,
ABCAPITAL,EQ,107.4,109.2,105.55,106.8,106.4,107.05,3685455,395030121.05,05-DEC-2019,30392,INE674K01013,
ABFRL,EQ,222.7,223.7,220.1,222.4,222.5,221.7,536470,118950797.5,05-DEC-2019,12650,INE647O01011,
ABINFRA,SM,14.05,14.2,14.05,14.2,14.2,13.55,16000,225400,05-DEC-2019,2,INE00YB01017,
ABSLBANETF,EQ,319.49,319.49,314.99,316.15,314.99,318.16,5,1590.77,05-DEC-2019,3,INF209KB1O58,
ABSLFTSLRG,MF,9.4,9.99,9.4,9.99,9.99,9.7,9900,98650,05-DEC-2019,3,INF209KB1L93,
ABSLNN50ET,EQ,284.65,285.3,284.65,285.3,285.3,285.31,101,28814.65,05-DEC-2019,3,INF209KB1B87,
ABSLRIF6RG,MF,7,7,7,7,7,7,500,3500,05-DEC-2019,1,INF209KB1LL4,
ACC,EQ,1512.9,1521.6,1488,1493,1490,1509.1,346512,520858547.55,05-DEC-2019,11583,INE012A01025,
ACCELYA,EQ,950.15,954.5,946.15,949.05,950,950.15,4800,4555931.7,05-DEC-2019,252,INE793A01012,
ACCORD,SM,19.75,19.75,19.75,19.75,19.75,19.25,2000,39500,05-DEC-2019,1,INE113X01015,
ACCURACY,SM,27,27,27,27,27,28.1,3200,86400,05-DEC-2019,2,INE648Z01015,
ACE,EQ,73.45,74.5,71,71.65,71.6,73.15,280783,20428185.8,05-DEC-2019,2428,INE731H01025,
ADANIENT,EQ,213,213.7,207.35,208.4,207.65,212.45,2309030,483882449.85,05-DEC-2019,15157,INE423A01024,
ADANIGAS,EQ,156.6,156.7,151.5,152.25,151.7,156,754544,115981105.2,05-DEC-2019,7595,INE399L01023,
ADANIGREEN,EQ,129,133.95,128.6,129.95,129.5,128.55,1769948,231801925.6,05-DEC-2019,17969,INE364U01010,
