SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 30-Dec-2024"," 109.40"," 113.50"," 113.50"," 112.40"," 112.40"," 112.40"," 112.95"," 120"," 0.14"," 3"," 60"," 50.00"
20MICRONS," BE"," 30-Dec-2024"," 230.60"," 229.95"," 238.65"," 226.20"," 234.00"," 235.56"," 234.40"," 71919"," 168.58"," 969"," -"," -"
21STCENMGM," BE"," 30-Dec-2024"," 89.15"," 87.40"," 90.93"," 87.40"," 89.20"," 90.75"," 90.42"," 8456"," 7.65"," 124"," -"," -"
360ONE," EQ"," 30-Dec-2024"," 1250.90"," 1254.95"," 1295.00"," 1221.75"," 1285.00"," 1270.95"," 1253.23"," 711413"," 8915.61"," 65014"," 389416"," 54.74"
3IINFOLTD," EQ"," 30-Dec-2024"," 28.32"," 28.45"," 28.52"," 27.80"," 28.04"," 27.99"," 28.13"," 252648"," 71.08"," 2171"," 124947"," 49.45"
3MINDIA," EQ"," 30-Dec-2024"," 30436.00"," 30500.00"," 30683.00"," 30079.05"," 30643.00"," 30514.20"," 30340.54"," 3068"," 930.85"," 2044"," 1502"," 48.96"
3PLAND," BE"," 30-Dec-2024"," 63.83"," 65.80"," 65.80"," 60.63"," 61.40"," 61.48"," 61.57"," 27910"," 17.18"," 454"," -"," -"
563GS2026," GS"," 30-Dec-2024"," 98.97"," 100.91"," 100.91"," 100.91"," 100.91"," 100.91"," 100.91"," 500"," 0.50"," 1"," 500"," 100.00"
574GS2026," GS"," 30-Dec-2024"," 98.40"," 98.90"," 98.90"," 98.90"," 98.90"," 98.90"," 98.90"," 12"," 0.01"," 3"," 12"," 100.00"
5PAISA," EQ"," 30-Dec-2024"," 467.55"," 469.65"," 469.65"," 463.00"," 466.00"," 464.55"," 465.64"," 29215"," 136.04"," 2354"," 19987"," 68.41"
610GS2031," GS"," 30-Dec-2024"," 97.52"," 97.55"," 97.55"," 97.55"," 97.55"," 97.55"," 97.55"," 900"," 0.88"," 1"," 900"," 100.00"
613GS2028," GS"," 30-Dec-2024"," 99.00"," 98.90"," 98.90"," 98.90"," 98.90"," 98.90"," 98.90"," 654"," 0.65"," 1"," 654"," 100.00"
63MOONS," EQ"," 30-Dec-2024"," 906.65"," 902.65"," 912.80"," 861.35"," 861.35"," 861.35"," 879.83"," 346743"," 3050.76"," 8654"," 132596"," 38.24"
654GS2032," GS"," 30-Dec-2024"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 1000"," 1.01"," 1"," 1000"," 100.00"
667GS2035," GS"," 30-Dec-2024"," 99.45"," 99.45"," 99.60"," 99.45"," 99.45"," 99.45"," 99.51"," 329"," 0.33"," 7"," 328"," 99.70"
675GS2029," GS"," 30-Dec-2024"," 98.50"," 98.50"," 98.50"," 98.50"," 98.50"," 98.50"," 98.50"," 300"," 0.30"," 3"," 300"," 100.00"
676GS2061," GS"," 30-Dec-2024"," 98.40"," 98.40"," 98.40"," 98.39"," 98.39"," 98.39"," 98.40"," 11"," 0.01"," 5"," 11"," 100.00"
68GS2060," GS"," 30-Dec-2024"," 97.50"," 97.50"," 97.50"," 97.50"," 97.50"," 97.50"," 97.50"," 400"," 0.39"," 1"," 400"," 100.00"
695GS2061," GS"," 30-Dec-2024"," 98.85"," 98.95"," 98.95"," 98.95"," 98.95"," 98.95"," 98.95"," 2357"," 2.33"," 1"," 2357"," 100.00"
699GS2026," GS"," 30-Dec-2024"," 101.15"," 101.21"," 101.80"," 101.10"," 101.51"," 101.51"," 101.50"," 8850"," 8.98"," 10"," 7250"," 81.92"
699GS2051," GS"," 30-Dec-2024"," 99.60"," 100.00"," 100.00"," 99.00"," 99.00"," 99.00"," 99.97"," 1233"," 1.23"," 3"," 1233"," 100.00"
