SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.9,37.75,36.3,37.25,37.5,37,15200,559686.05,08-APR-2015,167,INE144J01027,
3IINFOTECH,EQ,7.2,7.35,7.05,7.1,7.05,7.1,1493228,10735550.5,08-APR-2015,1785,INE748C01020,
3MINDIA,EQ,8800,9420,8609.9,9298.75,9325,8609.9,4927,45242216.35,08-APR-2015,1485,INE470A01017,
8KMILES,EQ,791.9,797.85,765,780.05,775,784.55,31172,24410974.2,08-APR-2015,2316,INE650K01013,
A2ZINFRA,EQ,16.75,17.4,16.7,17,17.05,16.75,224700,3840524.45,08-APR-2015,963,INE619I01012,
AARTIDRUGS,EQ,805.2,874.9,795,813.7,818,786.15,684418,574089338.05,08-APR-2015,26218,INE767A01016,
AARTIIND,EQ,369.45,381,369.45,372.1,372,364.1,355365,133890938.75,08-APR-2015,8000,INE769A01020,
AARVEEDEN,EQ,44.7,44.7,43.5,44.5,44.7,43.2,1065,47599.5,08-APR-2015,13,INE273D01019,
ABAN,EQ,466.2,471.8,452.45,454.45,454,462,1070534,494042845.85,08-APR-2015,25235,INE421A01028,
ABB,EQ,1347,1400,1343.5,1382.85,1377.65,1345.95,167377,230748460.2,08-APR-2015,9872,INE117A01022,
ABBOTINDIA,EQ,4000,4061.9,3993,4020.35,4017,4011.45,2248,9037154.9,08-APR-2015,667,INE358A01014,
ABCIL,EQ,230.95,230.95,228,229.1,229.2,228.65,40665,9344138.35,08-APR-2015,232,INE605B01016,
ABGSHIP,EQ,240,246.6,239.9,243.85,244.05,238.1,365781,89041188.4,08-APR-2015,6741,INE067H01016,
ABIRLANUVO,EQ,1725,1772,1701.5,1753.35,1750,1705.35,250478,435297737.55,08-APR-2015,13140,INE069A01017,
ACC,EQ,1656.3,1676.85,1630.25,1636.2,1640,1650.3,301088,497991004.3,08-APR-2015,18183,INE012A01025,
ACCELYA,EQ,942.2,963.3,942.2,948.15,950,952.35,4495,4265878.2,08-APR-2015,332,INE793A01012,
ACE,EQ,43.5,45.25,43,43.45,43.25,43,457391,20212368.05,08-APR-2015,2519,INE731H01025,
ACROPETAL,EQ,3.2,3.2,2.9,3.05,3.1,3.2,18639,56506.2,08-APR-2015,49,INE055L01013,
ADANIENT,EQ,643.9,648.9,634,644.85,642.2,640.95,1526304,980771212.2,08-APR-2015,25310,INE423A01024,
ADANIPORTS,EQ,324.3,325,318,319.15,318.15,323.9,1317175,422909251.25,08-APR-2015,29105,INE742F01042,
ADANIPOWER,EQ,48.7,49.5,48.1,48.55,48.3,48.65,3876456,188759446.1,08-APR-2015,10623,INE814H01011,
ADFFOODS,EQ,62.3,66,61.8,64.9,64.55,62.15,140373,9005880.6,08-APR-2015,1474,INE982B01019,
ADHUNIK,EQ,21.9,23.8,21.6,23.3,23.1,21.65,451366,10232696.4,08-APR-2015,1733,INE400H01019,
ADLABS,EQ,187,188,176.7,178.8,178.5,185.8,353582,64138644.65,08-APR-2015,6101,INE172N01012,
ADORWELD,EQ,223,226,220,220.3,220.1,223.15,1463,327478.55,08-APR-2015,63,INE045A01017,
ADSL,EQ,21.3,21.35,18.75,19.65,19.5,20.85,100524,2011110.4,08-APR-2015,691,INE102I01027,
ADVANIHOTR,EQ,47,48.85,46,48.85,48.85,44.5,4055,190140.55,08-APR-2015,26,INE199C01026,
ADVANTA,EQ,532,537,502,509.4,509,526.75,80760,41879777.55,08-APR-2015,4068,INE517H01028,
AEGISCHEM,EQ,676.45,684,656.3,670.45,670,670.1,66215,44479443.6,08-APR-2015,2796,INE208C01017,
AFL,EQ,72.5,76.5,72.5,74.35,74.25,72.65,35477,2656407.05,08-APR-2015,211,INE020G01017,
AFTEK,BZ,4.05,4.05,4.05,4.05,4.05,3.9,2153,8719.65,08-APR-2015,4,INE796A01023,
AGARIND,EQ,110.8,114.75,110,111.6,114.75,110.7,12030,1354762.65,08-APR-2015,63,INE204E01012,
AGCNET,EQ,94.6,94.95,93.2,93.7,93.4,92.35,2266,212295.6,08-APR-2015,90,INE676A01019,
AGRITECH,EQ,5.8,6.05,5.8,6.05,6.05,6.2,391,2294.8,08-APR-2015,9,INE449G01018,
AGRODUTCH,EQ,2.9,3,2.9,2.95,2.9,2.9,5166,15324.45,08-APR-2015,20,INE135B01014,
AHLEAST,EQ,183,196,181.2,186.2,186,183.1,528,100190.35,08-APR-2015,36,INE926K01017,
AHLUCONT,EQ,277,294,265,279.15,278.5,272,158874,44867363.35,08-APR-2015,5224,INE758C01029,
AHLWEST,EQ,125.6,129.25,125.6,125.6,125.6,126.3,1097,140041.5,08-APR-2015,6,INE915K01010,
AHMEDFORGE,EQ,244,248.5,238.25,240.05,242,243.25,340415,82776854.7,08-APR-2015,4372,INE425A01011,
AIAENG,EQ,1216.5,1250,1216.5,1234.95,1237.5,1215.7,45013,55461031.65,08-APR-2015,1920,INE212H01026,
AIL,EQ,725.15,743,724.55,727.15,726.2,728.95,9446,6908845.5,08-APR-2015,2291,INE878A01011,
AJANTPHARM,EQ,1328.3,1474.5,1320,1425.9,1414.6,1315.45,448882,627107559.5,08-APR-2015,25170,INE031B01049,
AJMERA,EQ,126.05,127.8,121,123.35,124,124.45,40967,5130300.25,08-APR-2015,679,INE298G01027,
AKSHOPTFBR,EQ,15.7,15.85,15.3,15.55,15.5,15.6,198578,3091596.55,08-APR-2015,498,INE523B01011,
AKZOINDIA,EQ,1400,1426,1380.05,1411.65,1410,1378.25,45699,64374197,08-APR-2015,2499,INE133A01011,
ALBK,EQ,101,103.45,100.55,101.05,101.15,100.65,1339631,136036416.45,08-APR-2015,10619,INE428A01015,
ALCHEM,EQ,37,37.5,35.3,35.45,35.3,36.05,65526,2381708,08-APR-2015,320,INE964B01033,
ALEMBICLTD,EQ,40.35,41.6,40.1,40.35,40.15,40.05,913697,37251803.05,08-APR-2015,4525,INE426A01027,
ALICON,EQ,331.45,349,308.1,315.5,313.8,321.75,114236,38060383.6,08-APR-2015,3372,INE062D01024,
ALKALI,EQ,39.5,43.45,38.75,41.45,41.1,39.85,7388,309322.2,08-APR-2015,214,INE773I01017,
ALKYLAMINE,EQ,345.15,362.9,345.15,352.3,354.5,346,3199,1129013.8,08-APR-2015,139,INE150B01021,
ALLCARGO,EQ,334.95,358.5,330,347.75,348,329.75,128969,44731022.4,08-APR-2015,3014,INE418H01029,
ALLSEC,EQ,22.6,24.65,22.6,24.3,24.65,22.65,6135,148201.6,08-APR-2015,82,INE835G01018,
ALMONDZ,EQ,11.15,11.75,11.05,11.45,11.5,11,15375,173872.5,08-APR-2015,32,INE326B01027,
ALOKTEXT,EQ,8.3,8.4,8.2,8.35,8.35,8.25,4524338,37651206.7,08-APR-2015,3223,INE270A01011,
ALPA,BE,12.5,12.5,12.5,12.5,12.5,11.95,500,6250,08-APR-2015,3,INE385I01010,
