SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,39.5,41.45,38.8,39.25,39.5,38.95,22209,871479.8,21-JUN-2017,192,INE144J01027,
3IINFOTECH,EQ,4.3,4.35,4.3,4.3,4.3,4.35,645350,2788922.75,21-JUN-2017,780,INE748C01020,
3MINDIA,EQ,13900.45,13973.85,13856,13897.7,13891,13948.2,625,8690362.35,21-JUN-2017,115,INE470A01017,
63MOONS,EQ,65.9,66,64,64.4,64.2,64.9,36152,2353694.25,21-JUN-2017,582,INE111B01023,
8KMILES,EQ,587.95,587.95,578.1,581.5,582.05,588.05,80220,46648881.55,21-JUN-2017,1246,INE650K01021,
A2ZINFRA,EQ,42,46.25,41.65,45.65,45.95,41.9,3005870,134169185.65,21-JUN-2017,11028,INE619I01012,
AARTIDRUGS,EQ,515,518.3,505,512.6,517,516.05,11219,5741189.05,21-JUN-2017,600,INE767A01016,
AARTIIND,EQ,966.9,966.9,940,945,942,964.4,192927,183419298.8,21-JUN-2017,2354,INE769A01020,
AARVEEDEN,EQ,65.2,69,65.2,65.9,66,65.8,13771,919198.05,21-JUN-2017,180,INE273D01019,
ABAN,EQ,191.8,193.75,188.5,189.3,189.35,192.7,730241,139272696.1,21-JUN-2017,8566,INE421A01028,
ABB,EQ,1522,1559,1503.65,1512.1,1506,1498.9,165700,253982326.6,21-JUN-2017,8020,INE117A01022,
ABBOTINDIA,EQ,4321,4421,4300,4415.5,4420,4358.1,7615,33293077.85,21-JUN-2017,1228,INE358A01014,
ABFRL,EQ,177,181.45,174.65,175.35,175.5,175.55,441701,78395843.7,21-JUN-2017,5109,INE647O01011,
ABGSHIP,BZ,11.4,11.5,10.6,11.45,11.5,11.05,48434,544709.4,21-JUN-2017,177,INE067H01016,
ABIRLANUVO,EQ,1705.8,1710,1681,1685.2,1684.25,1698.35,157866,267001321.85,21-JUN-2017,8023,INE069A01017,
ABMINTLTD,BE,97.75,102.6,97.75,102.6,102.6,97.75,312,31299.2,21-JUN-2017,9,INE251C01017,
ACC,EQ,1647.65,1661,1638.05,1657.7,1656.1,1652.65,246110,406996387.05,21-JUN-2017,12135,INE012A01025,
ACCELYA,EQ,1347,1364,1320,1343.85,1348,1346.8,1523,2036250.75,21-JUN-2017,248,INE793A01012,
ACE,EQ,73.5,76.2,73.3,74.4,74.15,74.1,363573,27254446.95,21-JUN-2017,2169,INE731H01025,
ADANIENT,EQ,130.8,132.9,130.3,131.85,131.7,130.9,4123135,543187415.15,21-JUN-2017,20810,INE423A01024,
ADANIPORTS,EQ,374.75,377.2,367.2,369.95,369.95,375.65,2797034,1040150834.6,21-JUN-2017,40320,INE742F01042,
ADANIPOWER,EQ,27.3,27.6,27.1,27.2,27.2,27.35,3627154,99043655.05,21-JUN-2017,4746,INE814H01011,
ADANITRANS,EQ,118,120.9,117.15,119.9,119.75,118.65,835868,99879305.1,21-JUN-2017,4981,INE931S01010,
ADFFOODS,EQ,273,281.95,267,268.05,267.5,274.75,449458,122384490.4,21-JUN-2017,5730,INE982B01019,
ADHUNIK,EQ,6.4,6.4,6.1,6.3,6.4,6.3,79343,498495.55,21-JUN-2017,672,INE400H01019,
ADHUNIKIND,EQ,100.25,101,99.1,100.55,101,100.9,31686,3184437.4,21-JUN-2017,64,INE452L01012,
ADLABS,EQ,75.25,85.4,74.15,83.15,85.25,74.8,3434823,275447677,21-JUN-2017,18903,INE172N01012,
ADORWELD,EQ,372.45,376.9,367.55,370.25,368.85,370.15,4803,1787486.8,21-JUN-2017,289,INE045A01017,
ADSL,BE,26.7,26.7,26.6,26.7,26.7,25.45,20481,546724.1,21-JUN-2017,94,INE102I01027,
ADVANIHOTR,EQ,60.9,65.9,60,64.4,64.2,60.9,50658,3252811.55,21-JUN-2017,485,INE199C01026,
ADVENZYMES,EQ,338,338,331.05,332.65,332.85,338.9,163402,54637605.9,21-JUN-2017,4355,INE837H01020,
AEGISCHEM,EQ,198.25,198.25,192.45,193.7,193,196.9,268302,52205195.65,21-JUN-2017,2116,INE208C01025,
AFL,BE,51,53.75,51,52.05,52,51.2,7575,393225,21-JUN-2017,20,INE020G01017,
AGARIND,BE,686,709,685,688.1,688,694,661,461737.5,21-JUN-2017,18,INE204E01012,
AGCNET,BE,128,130,128,128.5,128.5,130,1881,241939,21-JUN-2017,17,INE676A01019,
AGRITECH,EQ,53.2,58.8,53.2,58.8,58.8,56,36040,2029387.1,21-JUN-2017,409,INE449G01018,
AGROPHOS,SM,21,21,21,21,21,20.3,42000,882000,21-JUN-2017,7,INE740V01019,
AHLEAST,EQ,290,290,290,290,290,290.1,230,66700,21-JUN-2017,4,INE926K01017,
AHLUCONT,EQ,319.25,333.8,318,332.15,332,318.95,13277,4381385.75,21-JUN-2017,425,INE758C01029,
AHLWEST,EQ,164,173,162.55,167,167,164,1587,266394.25,21-JUN-2017,58,INE915K01010,
AIAENG,EQ,1396.55,1400,1379,1395.05,1395,1394.2,16523,22906635.3,21-JUN-2017,1957,INE212H01026,
AIFL,EQ,392.9,402.35,392.9,395.75,396.5,394.85,47951,19001462.1,21-JUN-2017,966,INE428O01016,
AIRAN,SM,157,159.7,152,153.3,156.95,160,45000,6986700,21-JUN-2017,15,INE645W01018,
AJANTPHARM,EQ,1540,1547.45,1521.05,1534.1,1538.4,1535.3,79899,122627356.8,21-JUN-2017,4766,INE031B01049,
AJMERA,EQ,229.5,230.4,225.35,226.45,225.4,230.45,60091,13700080.5,21-JUN-2017,1478,INE298G01027,
AKASH,SM,115,120,106.25,106.25,106.25,102.35,111000,13219250,21-JUN-2017,12,INE737W01013,
AKSHARCHEM,EQ,806.5,818,800,800.4,803.5,806.35,6185,4976793.4,21-JUN-2017,360,INE542B01011,
AKSHOPTFBR,EQ,18.8,18.8,18.45,18.5,18.5,18.55,443879,8249385.2,21-JUN-2017,849,INE523B01011,
AKZOINDIA,EQ,1892.15,1897.5,1831.5,1840.65,1842,1878.75,10438,19373321.05,21-JUN-2017,2247,INE133A01011,
ALANKIT,BE,35.95,35.95,34.7,34.9,34.8,35.05,300685,10553628.55,21-JUN-2017,649,INE914E01040,
ALBERTDAVD,EQ,318.15,323.65,316.3,319.5,318.3,320,1534,491452.65,21-JUN-2017,78,INE155C01010,
ALBK,EQ,70.4,71.65,70,70.6,71,70.6,4548704,322697309.95,21-JUN-2017,8913,INE428A01015,
ALCHEM,EQ,15.4,15.5,14.5,15.3,15.45,14.8,20274,308666.3,21-JUN-2017,162,INE964B01033,
ALEMBICLTD,EQ,40.1,40.9,39.75,39.9,40,40.2,516805,20752461.35,21-JUN-2017,2031,INE426A01027,
ALICON,EQ,505.1,517.4,500,509.95,510,516.05,5457,2776361,21-JUN-2017,209,INE062D01024,
ALKALI,EQ,66.5,66.85,66.2,66.3,66.25,66.65,1091,72652.65,21-JUN-2017,35,INE773I01017,
ALKEM,EQ,1884,1892,1860.1,1878.6,1874,1876.1,17166,32262691.45,21-JUN-2017,2579,INE540L01014,
ALKYLAMINE,EQ,404,404,395.1,403.1,403.5,404.9,1114,448507.55,21-JUN-2017,74,INE150B01021,
ALLCARGO,EQ,178.7,178.7,174.45,175.25,175,177.1,228955,40516234.3,21-JUN-2017,3754,INE418H01029,
ALLSEC,EQ,327,330,325,326.7,326,328.6,9243,3033197.95,21-JUN-2017,249,INE835G01018,
ALMONDZ,EQ,17.8,17.8,17.1,17.6,17.6,17.5,4237,74405.15,21-JUN-2017,27,INE326B01027,
ALOKTEXT,EQ,2.5,2.55,2.45,2.5,2.5,2.5,4078012,10189878.8,21-JUN-2017,1280,INE270A01011,
ALPA,BE,31,32.2,30.5,31.2,31.05,32,16394,508165.35,21-JUN-2017,117,INE385I01010,
ALPHAGEO,EQ,882.5,899,872.15,875.85,872.6,879.55,96579,85834692.5,21-JUN-2017,4252,INE137C01018,
ALPSINDUS,EQ,6.2,6.45,6.1,6.35,6.35,6.3,33827,211359.35,21-JUN-2017,52,INE093B01015,
AMARAJABAT,EQ,835.95,847.55,829.85,841.95,841,835.25,360134,303152141.7,21-JUN-2017,16478,INE885A01032,
AMBIKCO,EQ,1297.05,1299.9,1287,1293.8,1287,1296.5,3033,3926563.15,21-JUN-2017,193,INE540G01014,
AMBUJACEM,EQ,240,241.35,237.5,240.35,240.65,241.2,2413141,578810135.1,21-JUN-2017,22103,INE079A01024,
AMDIND,EQ,28,28.85,27.7,28.1,28.15,28.5,16347,464073.05,21-JUN-2017,133,INE005I01014,
AMRUTANJAN,EQ,690,701.2,687.05,695.5,696,695.05,6516,4527451.25,21-JUN-2017,367,INE098F01023,
AMTEKAUTO,EQ,26.7,28.15,26.5,28.15,28.15,25.6,9323434,259104264.35,21-JUN-2017,14807,INE130C01021,
ANANDAMRUB,BE,32.05,33.5,32.05,33.5,33.5,32,310,10225.5,21-JUN-2017,3,INE618N01014,
ANANTRAJ,EQ,61.8,64.2,61.6,62.4,62.3,62.1,1400531,88391573.15,21-JUN-2017,5524,INE242C01024,
ANDHRABANK,EQ,58.4,59.05,58.2,58.5,58.35,58.55,2828670,165801064.8,21-JUN-2017,5776,INE434A01013,
ANDHRACEMT,EQ,8.9,8.9,8.75,8.75,8.8,8.8,32471,286148,21-JUN-2017,84,INE666E01012,
ANDHRSUGAR,EQ,340.85,347.55,335.8,344.9,346,342.4,64866,22262651.2,21-JUN-2017,1553,INE715B01013,
ANGIND,EQ,7.2,7.7,7.2,7.4,7.35,7.5,57528,418715.5,21-JUN-2017,136,INE017D01010,
ANIKINDS,BE,26.2,26.6,24.85,25.45,26,26.15,11162,283823.25,21-JUN-2017,57,INE087B01017,
