SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,33.9,33.9,33.05,33.35,33.45,33.5,10724,357267.2,03-DEC-2019,263,INE144J01027,
21STCENMGM,EQ,13.05,13.45,13,13.2,13,13.2,1490,19676.95,03-DEC-2019,22,INE253B01015,
3IINFOTECH,EQ,2,2,1.9,1.95,2,1.95,1307474,2556691.85,03-DEC-2019,3775,INE748C01020,
3MINDIA,EQ,22239.45,22450,22100,22286.4,22300,22206.3,814,18128105.45,03-DEC-2019,484,INE470A01017,
3PLAND,EQ,5.6,5.85,5.6,5.85,5.85,5.85,3677,21090,03-DEC-2019,19,INE105C01023,
5PAISA,EQ,179,182.35,171.5,181.8,182.35,173.7,28794,5193157.3,03-DEC-2019,923,INE618L01018,
63MOONS,EQ,103.1,107.7,98.6,99.9,100.05,103,268677,27347486.65,03-DEC-2019,4640,INE111B01023,
726GS2029,GS,99.75,99.75,99.75,99.75,99.75,95,60,5985,03-DEC-2019,1,IN0020180454,
74GS2035,GS,100,100,100,100,100,100,100,10000,03-DEC-2019,1,IN0020050012,
824GS2033,GS,96.25,96.25,96.25,96.25,96.25,100.98,100,9625,03-DEC-2019,1,IN0020140052,
A2ZINFRA,EQ,8.8,8.8,8.5,8.7,8.65,8.8,202004,1747522.9,03-DEC-2019,396,INE619I01012,
AAKASH,SM,49.85,49.95,49.85,49.9,49.9,47.6,6000,299400,03-DEC-2019,3,INE087Z01016,
AARON,SM,48.7,48.7,48.7,48.7,48.7,48.65,6600,321420,03-DEC-2019,2,INE721Z01010,
AARTIDRUGS,EQ,523.1,523.1,510,511.75,513.9,519.7,4086,2107067.55,03-DEC-2019,718,INE767A01016,
AARTIIND,EQ,828,836.15,801.6,806.85,808.65,827.25,169156,137253635.7,03-DEC-2019,5565,INE769A01020,
AARVEEDEN,EQ,12.45,12.45,12,12.35,12.35,12.25,1769,21599.85,03-DEC-2019,38,INE273D01019,
AAVAS,EQ,1759.9,1789.15,1735,1764.6,1778,1751.9,110830,193629347.35,03-DEC-2019,2981,INE216P01012,
ABAN,BE,26.5,26.5,25.35,25.7,25.95,25.95,15095,387810.85,03-DEC-2019,178,INE421A01028,
ABB,EQ,1478,1478.9,1455.2,1460.7,1459.8,1479.4,81902,119696505.45,03-DEC-2019,4751,INE117A01022,
ABBOTINDIA,EQ,12621.2,12825,12621.2,12780.85,12785,12621.25,4249,54074763.95,03-DEC-2019,1645,INE358A01014,
ABCAPITAL,EQ,106.45,107.6,102.85,103.75,103.6,107.15,3448241,360850940.05,03-DEC-2019,24993,INE674K01013,
ABFRL,EQ,226.5,226.7,219.2,220.65,219.95,226.65,455063,100659738,03-DEC-2019,6495,INE647O01011,
ABMINTLTD,BE,14.1,14.1,14.1,14.1,14.1,14.1,2,28.2,03-DEC-2019,1,INE251C01017,
ABSLBANETF,EQ,316.75,317.07,314,314.73,314.54,318.49,54,17002.54,03-DEC-2019,14,INF209KB1O58,
ABSLNN50ET,EQ,286.38,286.38,286.38,286.38,286.38,286.38,1,286.38,03-DEC-2019,1,INF209KB1B87,
ABSLRIF6RG,MF,6.7,6.7,6.7,6.7,6.7,6.95,3000,20100,03-DEC-2019,1,INF209KB1LL4,
ACC,EQ,1540.8,1541.95,1500.1,1508.55,1505.1,1531.3,438588,665971386,03-DEC-2019,17041,INE012A01025,
ACCELYA,EQ,957.9,957.9,946.25,951.35,950.65,956.55,40288,38530743.95,03-DEC-2019,967,INE793A01012,
ACCORD,SM,19.25,19.25,19.25,19.25,19.25,21,2000,38500,03-DEC-2019,1,INE113X01015,
ACCURACY,SM,26.8,26.8,26.8,26.8,26.8,26.1,1600,42880,03-DEC-2019,1,INE648Z01015,
ACE,EQ,76,77.25,73.1,73.75,74,75.25,115521,8653549.5,03-DEC-2019,1932,INE731H01025,
ADANIENT,EQ,208,209.95,203.55,207.85,206.7,209,2382612,492633069.9,03-DEC-2019,16193,INE423A01024,
ADANIGAS,EQ,164,164.9,153.95,155.25,154.75,164.15,1702781,268535937.35,03-DEC-2019,15220,INE399L01023,
ADANIGREEN,EQ,132,132,124.75,124.75,124.75,131.3,1057611,132866530.1,03-DEC-2019,6656,INE364U01010,
ADANIPORTS,EQ,380,380,359.55,361.95,359.7,377.75,4189825,1537054435.3,03-DEC-2019,46977,INE742F01042,
ADANIPOWER,EQ,62.1,62.4,59.5,59.8,59.8,62.3,6038538,364958011.1,03-DEC-2019,15753,INE814H01011,
ADANITRANS,EQ,333,334,310.5,314.3,313,332.15,557907,178221812.1,03-DEC-2019,12107,INE931S01010,
ADFFOODS,EQ,307,309.5,303.05,306.55,306,308.35,154675,47185205.3,03-DEC-2019,1275,INE982B01019,
ADHUNIKIND,EQ,115,116.75,91.9,91.9,91.9,114.85,74388,6930795.9,03-DEC-2019,2008,INE452L01012,
ADLABS,BE,4.6,4.6,4.2,4.2,4.2,4.4,43096,184468.9,03-DEC-2019,128,INE172N01012,
ADORWELD,EQ,316,316,303,305.15,305,312,4488,1374458.05,03-DEC-2019,312,INE045A01017,
ADROITINFO,BE,9.45,9.8,8.9,9.7,9.7,9.35,135,1266,03-DEC-2019,7,INE737B01033,
ADSL,EQ,23.5,23.65,21.3,21.3,21.3,23.65,132757,2889077.2,03-DEC-2019,734,INE102I01027,
ADVANIHOTR,EQ,54.55,55.5,54,55.1,55.5,54.7,3612,197763.85,03-DEC-2019,53,INE199C01026,
ADVENZYMES,EQ,166,167.1,164.3,165.25,165.4,166.4,35490,5870341.8,03-DEC-2019,869,INE837H01020,
AEGISCHEM,EQ,194.5,195.9,192.85,193.5,193.5,195.05,86404,16748037.4,03-DEC-2019,3187,INE208C01025,
AFFLE,EQ,1485.55,1512.65,1470,1479.65,1483.35,1490.2,98514,146317354,03-DEC-2019,7083,INE00WC01019,
AGARIND,EQ,103.4,103.4,99.15,99.65,99.15,102.05,937,94623.3,03-DEC-2019,40,INE204E01012,
AGCNET,BE,121.1,121.4,118,121,121,121,918,110788.3,03-DEC-2019,6,INE676A01019,
AGRITECH,EQ,43.2,45.8,43.2,44.4,44.7,44.05,6745,299851.8,03-DEC-2019,335,INE449G01018,
AGROPHOS,EQ,134.5,135.45,134.5,135.2,135.45,134.15,818712,110505579.7,03-DEC-2019,11738,INE740V01019,
AHIMSA,SM,31.5,31.5,31.5,31.5,31.5,30.8,6000,189000,03-DEC-2019,1,INE136T01014,
AHLADA,SM,50.55,55,50.55,55,55,50,2000,105550,03-DEC-2019,2,INE00PV01013,
AHLEAST,EQ,182.7,182.7,178.3,178.4,178.4,178.05,138,24655.65,03-DEC-2019,22,INE926K01017,
AHLUCONT,EQ,288.1,289.95,274,275.3,274.05,288.1,198767,54682730.4,03-DEC-2019,445,INE758C01029,
AHLWEST,EQ,373.95,380,356,358.75,359.1,373.75,3845,1407363.45,03-DEC-2019,295,INE915K01010,
AIAENG,EQ,1630.05,1664.9,1618,1655.95,1640,1643.9,37859,62165880.4,03-DEC-2019,2606,INE212H01026,
AIONJSW,EQ,10.05,10.05,9.85,9.95,10,10,73857,736698.9,03-DEC-2019,157,INE743C01021,
AIRAN,EQ,10.75,11.25,10.35,10.7,11.25,10.75,57730,626874.35,03-DEC-2019,85,INE645W01026,
AIROLAM,SM,28.05,28.05,28.05,28.05,28.05,31,3000,84150,03-DEC-2019,1,INE801L01010,
AJANTPHARM,EQ,993.25,993.25,972,982.65,980.05,989.9,83363,81762648.2,03-DEC-2019,2928,INE031B01049,
AJMERA,EQ,120.55,122.8,118,119.95,121,119.8,54901,6590826.45,03-DEC-2019,1144,INE298G01027,
AKASH,EQ,62,62,62,62,62,62.4,10000,620000,03-DEC-2019,2,INE737W01013,
AKG,SM,31.4,31.4,31.2,31.2,31.2,31.5,16000,501200,03-DEC-2019,4,INE00Y801016,
AKSHARCHEM,EQ,186.2,198.5,185.5,194.55,192.05,186.25,7325,1418970.85,03-DEC-2019,338,INE542B01011,
AKSHOPTFBR,EQ,7.35,7.35,6.95,6.95,6.95,7.3,228662,1603475.95,03-DEC-2019,325,INE523B01011,
AKZOINDIA,EQ,1925,1939.95,1920,1930.35,1932,1921.2,4049,7802955.55,03-DEC-2019,785,INE133A01011,
ALANKIT,EQ,12.85,13,11.95,11.95,12,12.55,156727,1893133.65,03-DEC-2019,371,INE914E01040,
ALBERTDAVD,EQ,400.05,405.1,399.95,401.15,401.1,403.5,3229,1293466.15,03-DEC-2019,139,INE155C01010,
ALBK,EQ,23.8,23.8,22.7,22.75,22.8,23.4,1639869,37714718.9,03-DEC-2019,6884,INE428A01015,
ALCHEM,BE,0.8,0.8,0.75,0.8,0.8,0.8,2216,1741.15,03-DEC-2019,18,INE964B01033,
ALEMBICLTD,EQ,53.45,54.35,52.8,53.55,53.55,53.05,162518,8703661.8,03-DEC-2019,4060,INE426A01027,
ALICON,EQ,362.15,399.85,362.15,383.1,385,380.95,257,98516.75,03-DEC-2019,44,INE062D01024,
