SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,31.05,31.05,30.65,30.7,30.65,30.7,38757,1191346.1,12-NOV-2014,158,INE144J01027,
3IINFOTECH,EQ,9.6,9.6,8.25,8.3,8.35,9.65,5529618,47583050.4,12-NOV-2014,7850,INE748C01020,
3MINDIA,EQ,6234.35,6325,6234.35,6295.05,6290,6300,4591,28921652.1,12-NOV-2014,173,INE470A01017,
8KMILES,EQ,590,609.45,532.7,532.7,532.7,591.85,142873,79907756.45,12-NOV-2014,5406,INE650K01013,
A2ZMES,EQ,24.15,24.9,23.5,24.65,24.9,23.75,532681,13108700.35,12-NOV-2014,1485,INE619I01012,
AARTIDRUGS,EQ,775.15,785.95,757.5,764.4,770,777.8,6144,4722121.4,12-NOV-2014,339,INE767A01016,
AARTIIND,EQ,300,304.4,298,300.65,300,299,36171,10922870.95,12-NOV-2014,1015,INE769A01020,
AARVEEDEN,EQ,48.85,50.85,47.95,48.65,48.25,48,8340,410509.25,12-NOV-2014,119,INE273D01019,
ABAN,EQ,650.9,650.9,626.25,628.45,629.5,648.4,675464,429986074.3,12-NOV-2014,19518,INE421A01028,
ABB,EQ,1129,1130,1100.1,1105.4,1102.9,1119.35,37257,41542596.6,12-NOV-2014,2576,INE117A01022,
ABBOTINDIA,EQ,3455,3534,3333,3355.9,3348.9,3401.1,50809,174470034.5,12-NOV-2014,5625,INE358A01014,
ABCIL,EQ,252.2,254.95,239,241.55,242,253.55,40501,9850752.8,12-NOV-2014,999,INE605B01016,
ABGSHIP,EQ,244.65,246.6,238.5,239.9,241,244.05,143258,34589606.65,12-NOV-2014,2209,INE067H01016,
ABIRLANUVO,EQ,1734,1826.75,1718.5,1816.5,1822.55,1726.95,764214,1359078012.4,12-NOV-2014,31959,INE069A01017,
ACC,EQ,1515,1531.6,1511.35,1514.1,1514,1513.2,276212,419676819.05,12-NOV-2014,16081,INE012A01025,
ACCELYA,EQ,808.9,837.95,808.9,826.8,828,808.9,19927,16495922,12-NOV-2014,1738,INE793A01012,
ACE,EQ,36,37.15,35.75,35.9,35.8,36.2,236453,8608303.8,12-NOV-2014,1492,INE731H01025,
ACROPETAL,EQ,4.3,4.3,4,4,4,4.05,42135,172317.05,12-NOV-2014,77,INE055L01013,
ADANIENT,EQ,487,490.85,470.55,478.9,476.75,485.45,3715906,1800100186,12-NOV-2014,57798,INE423A01024,
ADANIPORTS,EQ,295.6,306.35,295,300.7,300.65,291.5,6066400,1831376599.8,12-NOV-2014,59815,INE742F01042,
ADANIPOWER,EQ,46.8,47.5,46.2,46.4,46.35,46.6,3405637,159657746,12-NOV-2014,9899,INE814H01011,
ADFFOODS,EQ,73.6,74.5,63.7,64.8,64.5,73.35,319479,21681427.85,12-NOV-2014,3165,INE982B01019,
ADHUNIK,EQ,34.8,36,34.55,34.85,35.1,35.15,121285,4276086.2,12-NOV-2014,570,INE400H01019,
ADORWELD,EQ,244.45,248.1,231.55,236.55,238.4,240.85,36900,8728664.6,12-NOV-2014,445,INE045A01017,
ADSL,EQ,19.3,20.9,18.6,20.3,20.75,19.45,80588,1577298.35,12-NOV-2014,524,INE102I01027,
ADVANIHOTR,EQ,71.95,76.9,70.1,73.95,71.4,70.5,6671,492120.2,12-NOV-2014,28,INE199C01026,
ADVANTA,EQ,335.95,338.15,326.35,328,328,336,21513,7145055.25,12-NOV-2014,1269,INE517H01028,
AEGISCHEM,EQ,372.4,374,364.05,367.4,367,371,24109,8944339.05,12-NOV-2014,691,INE208C01017,
AFL,EQ,93.4,93.9,90.1,91.6,91.45,93.4,21853,2014458.1,12-NOV-2014,208,INE020G01017,
AFTEK,BE,4.95,5.05,4.7,4.8,4.8,4.9,51901,250536.75,12-NOV-2014,92,INE796A01023,
AGARIND,EQ,97,97,92.75,93.8,93.65,95.8,4157,389587.2,12-NOV-2014,81,INE204E01012,
AGCNET,EQ,90.9,102.3,88.5,96.95,98,85.95,407084,39528635.05,12-NOV-2014,5959,INE676A01019,
AGRITECH,BE,7.8,8.25,7.8,8,7.9,8.2,977,7947.8,12-NOV-2014,17,INE449G01018,
AGRODUTCH,EQ,3,3.15,2.95,3.05,3.1,3.05,12654,38175.15,12-NOV-2014,23,INE135B01014,
AHLEAST,EQ,178.4,185,176.25,179.15,177.3,182.3,1422,256399.7,12-NOV-2014,41,INE926K01017,
AHLUCONT,EQ,155.8,155.8,152,152.6,152.35,153.65,27928,4275613.1,12-NOV-2014,458,INE758C01029,
AHLWEST,EQ,112.25,119,110.1,117.15,113,111.25,1763,201587,12-NOV-2014,43,INE915K01010,
AHMEDFORGE,EQ,425.65,425.75,407.7,412.05,412.5,422.05,216719,90263570.55,12-NOV-2014,5385,INE425A01011,
AIAENG,EQ,1005,1090,993.55,1082.2,1076,1002.15,203383,215480585.25,12-NOV-2014,10495,INE212H01026,
AICHAMP,BE,16.3,16.3,16.3,16.3,16.3,15.55,80,1304,12-NOV-2014,3,INE768E01024,
AIL,EQ,565.15,576,556.5,559.5,558,572.55,86387,49119698.4,12-NOV-2014,3354,INE878A01011,
AJANTPHARM,EQ,1999.9,2079,1980,2071.75,2071.1,1981.75,76992,157149009.55,12-NOV-2014,6550,INE031B01031,
AJMERA,EQ,116.1,125.25,113.5,125.25,125.25,119.3,25522,3068425.95,12-NOV-2014,559,INE298G01027,
AKSHOPTFBR,EQ,17.7,17.75,17.3,17.4,17.3,17.4,303177,5302429.3,12-NOV-2014,769,INE523B01011,
AKZOINDIA,EQ,1250.1,1268.9,1244,1247.75,1247,1254.15,24713,30961367.4,12-NOV-2014,1893,INE133A01011,
ALBK,EQ,121.45,123.1,119.25,121.05,120.35,120.75,3593158,435262828.15,12-NOV-2014,22829,INE428A01015,
ALCHEM,EQ,41,42,40.5,40.8,40.75,41.25,3553,146162,12-NOV-2014,65,INE964B01033,
ALEMBICLTD,EQ,50.4,51.45,48.25,48.6,48.5,49.55,1521277,76220669.1,12-NOV-2014,8285,INE426A01027,
ALICON,EQ,184,187,180,184.05,185.5,181.8,31151,5772853.35,12-NOV-2014,850,INE062D01024,
ALKALI,EQ,23.75,24.9,22.85,23.45,23.5,23.7,11456,270987.3,12-NOV-2014,122,INE773I01017,
ALKYLAMINE,EQ,348.1,350.3,344.25,345.6,345.5,344.65,4074,1415830.35,12-NOV-2014,49,INE150B01021,
ALLCARGO,EQ,277.8,294,276.2,283,283.5,275.45,136304,38730112.45,12-NOV-2014,2914,INE418H01029,
ALLSEC,EQ,30.05,30.05,25.65,27.6,27.4,30.35,16766,470510.65,12-NOV-2014,171,INE835G01018,
ALMONDZ,EQ,19.7,23.9,19,23.2,22.95,20,210889,4676090.55,12-NOV-2014,601,INE326B01027,
ALOKTEXT,EQ,12,12.1,11.85,11.9,11.9,11.9,6216582,74250904.4,12-NOV-2014,6542,INE270A01011,
ALPA,BE,17.8,17.8,16.5,17.6,17.6,17,7962,139036.6,12-NOV-2014,46,INE385I01010,
ALPHAGEO,EQ,506.1,538.9,506.1,526.6,526.25,530.9,34644,18340456.45,12-NOV-2014,1066,INE137C01018,
ALPINEHOU,BE,23,23,23,23,23,23.25,500,11500,12-NOV-2014,2,INE840D01015,
ALPSINDUS,EQ,1.85,1.85,1.75,1.8,1.8,1.85,1346,2402.7,12-NOV-2014,6,INE093B01015,
ALSTOMT&D,EQ,377,390.8,376,382.8,382.05,374.55,224775,86185035.05,12-NOV-2014,3257,INE200A01026,
AMARAJABAT,EQ,703.5,731,688.15,718.45,715.95,703.6,892376,639226542.8,12-NOV-2014,22694,INE885A01032,
AMARJOTHI,EQ,80.75,80.75,69,74.7,74.6,77.7,10732,782206.5,12-NOV-2014,172,INE484D01012,
AMBIKCO,EQ,479.85,479.85,463.75,468.3,466.1,472.15,5072,2378425.35,12-NOV-2014,482,INE540G01014,
AMBUJACEM,EQ,226.1,230.5,226.1,229.45,229.5,225.35,2822676,648128013.35,12-NOV-2014,31112,INE079A01024,
AMDIND,EQ,32.7,33.65,28.75,32.5,32.7,31.35,205542,6645795.7,12-NOV-2014,1783,INE005I01014,
AMLSTEEL,EQ,9.2,9.2,9.2,9.2,9.2,9.2,27,248.4,12-NOV-2014,1,INE577F01018,
AMRUTANJAN,EQ,294,295.5,286.25,288.7,288,292.8,53030,15432447.95,12-NOV-2014,1520,INE098F01023,
AMTEKAUTO,EQ,194,202.75,187.15,199.3,199.3,192.5,3735339,733756131,12-NOV-2014,38624,INE130C01021,
AMTEKINDIA,EQ,95.45,96.5,92.6,92.95,92.85,94.95,766314,72026146.8,12-NOV-2014,4222,INE068D01021,
AMTL,EQ,16.25,16.25,14.6,15.15,15,15.5,9565,146595.45,12-NOV-2014,45,INE436N01029,
ANANTRAJ,EQ,51.15,52.9,51.15,52.1,52,51.55,499686,26098754.15,12-NOV-2014,2907,INE242C01024,
ANDHRABANK,EQ,88.35,89.4,87,87.55,87,88.35,4169844,367371916.8,12-NOV-2014,19556,INE434A01013,
