SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,33.95,34.2,33.25,33.75,34.2,33.1,18473,621868.85,25-NOV-2019,262,INE144J01027,
21STCENMGM,EQ,13.35,13.35,13.35,13.35,13.35,13.6,510,6808.5,25-NOV-2019,5,INE253B01015,
3IINFOTECH,EQ,2,2,1.95,2,2,1.95,812703,1607647.8,25-NOV-2019,444,INE748C01020,
3MINDIA,EQ,22417.55,22737.8,22415,22687.1,22700,22415.3,1391,31514766.8,25-NOV-2019,556,INE470A01017,
3PLAND,EQ,6.5,6.5,6.2,6.3,6.3,6.5,1306,8209.8,25-NOV-2019,5,INE105C01023,
5PAISA,EQ,150.15,159.5,150.15,157.4,158.85,153.45,12045,1883453.5,25-NOV-2019,381,INE618L01018,
63MOONS,EQ,115.8,115.8,109,110.9,111.05,115.5,160665,18013780.6,25-NOV-2019,2808,INE111B01023,
8KMILES,BZ,41.2,41.2,41.2,41.2,41.2,43.35,7690,316828,25-NOV-2019,61,INE650K01021,
A2ZINFRA,EQ,9.15,9.2,8.95,9,9,9.15,175562,1587385.75,25-NOV-2019,374,INE619I01012,
AAKASH,SM,41.5,45.5,41.5,45.5,45.5,43.65,4000,174000,25-NOV-2019,2,INE087Z01016,
AARON,SM,48.9,48.9,48.9,48.9,48.9,49,3300,161370,25-NOV-2019,1,INE721Z01010,
AARTIDRUGS,EQ,521,530.1,519.95,527.7,528.45,520.1,9505,4990561.55,25-NOV-2019,1300,INE767A01016,
AARTIIND,EQ,830,833.75,810,816.65,817,825.55,56560,46257734.9,25-NOV-2019,5834,INE769A01020,
AARVEEDEN,EQ,13,13.3,12.5,12.75,12.55,12.85,8586,110371.55,25-NOV-2019,62,INE273D01019,
AARVI,SM,37.3,37.3,37.25,37.25,37.25,39.2,6000,223600,25-NOV-2019,3,INE754X01016,
AAVAS,EQ,1740,1744.85,1672,1709.95,1706,1723.25,53382,91633244.15,25-NOV-2019,6604,INE216P01012,
