SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,53.45,53.45,51.6,51.85,51.95,53,93227,4877084.9,17-APR-2018,765,INE144J01027,
21STCENMGM,EQ,37.6,37.6,37.6,37.6,37.6,36.9,256,9625.6,17-APR-2018,4,INE253B01015,
3IINFOTECH,EQ,5.3,5.3,5.2,5.25,5.2,5.2,1308513,6854393,17-APR-2018,649,INE748C01020,
3MINDIA,EQ,20630.1,20918,20475,20590.6,20595,20486.65,826,17048042.6,17-APR-2018,371,INE470A01017,
5PAISA,BE,360,369.4,355,359.95,367,351.85,8886,3233503.6,17-APR-2018,226,INE618L01018,
63MOONS,EQ,99.5,99.65,96.65,97.55,96.65,97.45,259333,25466305.2,17-APR-2018,3836,INE111B01023,
8KMILES,EQ,747.9,758.8,738.2,743.85,743,743.65,169295,126574652.25,17-APR-2018,5887,INE650K01021,
A2ZINFRA,EQ,29.3,29.4,28.65,28.9,28.9,29.1,317865,9219731.15,17-APR-2018,1014,INE619I01012,
AARTIDRUGS,EQ,562.1,573,559.9,567.4,573,559.15,5788,3270619.9,17-APR-2018,310,INE767A01016,
AARTIIND,EQ,1276.95,1320,1275.05,1296.6,1299.5,1273.05,77089,100154029.3,17-APR-2018,5560,INE769A01020,
AARVEEDEN,EQ,48.4,49,46.75,47.3,46.75,47.75,7597,364632.65,17-APR-2018,75,INE273D01019,
ABAN,EQ,175.15,175.15,171.15,172.3,172,174.3,954064,164934793.5,17-APR-2018,10551,INE421A01028,
ABB,EQ,1260.35,1276,1260.35,1264.5,1264,1257.45,32226,40878547.3,17-APR-2018,2380,INE117A01022,
ABBOTINDIA,EQ,6413.2,6500,6235,6293.1,6290.95,6444.1,9950,62971488.4,17-APR-2018,1818,INE358A01014,
ABCAPITAL,EQ,159.5,160.2,158,158.25,158,159.65,1100887,174848342.25,17-APR-2018,11269,INE674K01013,
ABFRL,EQ,152.1,153.55,149.75,150.8,150.1,149.6,3091724,467415683.45,17-APR-2018,5965,INE647O01011,
ABGSHIP,BZ,8.45,8.45,7.9,8.15,8.15,8.15,38795,309804.85,17-APR-2018,62,INE067H01016,
ACC,EQ,1587.7,1600,1572.55,1586.95,1589,1576.5,301195,477595280.4,17-APR-2018,13988,INE012A01025,
ACCELYA,EQ,1344.05,1359.95,1332.05,1345.2,1341.1,1351.1,1948,2624945.1,17-APR-2018,457,INE793A01012,
ACE,EQ,170.9,174.8,170.5,172.35,172,170.6,281641,48573340.75,17-APR-2018,3563,INE731H01025,
ADANIENT,EQ,141.45,142.95,137.8,139.5,139.65,140.75,3526569,494378138.6,17-APR-2018,21232,INE423A01024,
ADANIPORTS,EQ,391.5,393.95,382,383.4,383.5,387.5,3770554,1460049701,17-APR-2018,74375,INE742F01042,
ADANIPOWER,EQ,25.65,25.85,25.3,25.65,25.6,25.8,27763987,708868469.95,17-APR-2018,22392,INE814H01011,
ADANITRANS,EQ,177.05,181.6,173.1,175.35,174.75,176.8,4234550,747508475.6,17-APR-2018,25532,INE931S01010,
ADFFOODS,EQ,239,245.65,234.15,243.55,243.7,238.45,216529,52215145.35,17-APR-2018,4874,INE982B01019,
ADHUNIK,EQ,4.6,4.75,4.55,4.6,4.6,4.75,17183,79182.6,17-APR-2018,56,INE400H01019,
ADHUNIKIND,BE,88.5,89.95,86.45,89.9,89.85,88.75,10890,958995.85,17-APR-2018,64,INE452L01012,
ADLABS,EQ,54,55.5,53.6,53.9,53.85,53.35,78778,4284244.95,17-APR-2018,848,INE172N01012,
ADORWELD,EQ,413.65,418.4,410.1,410.95,410.8,411.8,6616,2730275.05,17-APR-2018,272,INE045A01017,
ADSL,EQ,20.9,22.9,20.7,21.9,22,20.9,36326,790239.95,17-APR-2018,232,INE102I01027,
ADVANIHOTR,EQ,59.4,67.95,59.4,65.3,65.55,58.85,190024,12357707.65,17-APR-2018,1881,INE199C01026,
ADVENZYMES,EQ,225.35,236.7,224.3,228.55,228.5,226.3,170671,39293561.5,17-APR-2018,3777,INE837H01020,
AEGISCHEM,EQ,284,287.5,279.5,282.35,282.05,282.05,1120941,319104105,17-APR-2018,5379,INE208C01025,
AFL,EQ,50.85,55.7,50.25,50.5,50.25,51.15,3216,164192.95,17-APR-2018,37,INE020G01017,
AGARIND,BE,322.1,344,322.1,327.55,325.1,338,962,316572.8,17-APR-2018,32,INE204E01012,
AGCNET,EQ,120,122,114,119.45,119.5,120.4,2088,249170.7,17-APR-2018,87,INE676A01019,
AGLSL,EQ,103.75,103.75,97.1,98.35,99.5,98.2,668,65456.7,17-APR-2018,29,INE517U01013,
AGRITECH,EQ,148.75,154.8,148.75,150.8,151.85,146.2,191816,29069588.75,17-APR-2018,3122,INE449G01018,
AGROPHOS,SM,38.95,38.95,36.25,38.9,38.9,37,288000,10642200,17-APR-2018,35,INE740V01019,
AHLEAST,BE,330,346,320.1,346,346,329.55,9348,3225083.3,17-APR-2018,81,INE926K01017,
AHLUCONT,EQ,419.25,424,413.05,420,423,414.55,22652,9516708.6,17-APR-2018,641,INE758C01029,
AHLWEST,EQ,362,371.75,350,371.75,371.75,354.05,4071,1484121.9,17-APR-2018,282,INE915K01010,
AIAENG,EQ,1436,1440,1415,1423.55,1417,1429.7,16894,24065453.85,17-APR-2018,3022,INE212H01026,
AIFL,EQ,451.7,451.7,446.7,447.45,447,447.25,17125,7680754.05,17-APR-2018,337,INE428O01016,
AIRAN,SM,234,234,233,233,233,230.2,1000,233500,17-APR-2018,2,INE645W01018,
AISL,SM,125.1,126.9,122.3,125,125,125.4,33600,4199340,17-APR-2018,28,INE635Y01015,
AJANTPHARM,EQ,1390,1415,1372.35,1374.95,1375.6,1388.9,218818,304693756.65,17-APR-2018,10037,INE031B01049,
AJMERA,EQ,282,287.8,279.85,286.1,286,276.4,150146,42672313.9,17-APR-2018,3065,INE298G01027,
AJOONI,SM,31.1,32.8,31.1,32.8,32.8,31.25,8000,255600,17-APR-2018,2,INE820Y01013,
AKASH,SM,71.25,72,71.25,71.6,72,76.65,2000,143250,17-APR-2018,2,INE737W01013,
AKSHARCHEM,EQ,604.05,612.65,601.05,602.45,602,612.6,3893,2364115.6,17-APR-2018,212,INE542B01011,
AKSHOPTFBR,EQ,37,37.15,36.4,36.55,36.4,37,605684,22258316.8,17-APR-2018,1794,INE523B01011,
AKZOINDIA,EQ,1920.9,1921,1911,1914.7,1913,1912.5,1678,3215479.95,17-APR-2018,402,INE133A01011,
ALANKIT,EQ,45.15,45.75,44.15,44.6,44.75,44.55,57526,2587731.3,17-APR-2018,462,INE914E01040,
ALBERTDAVD,BE,382.85,382.85,375.55,376,376,382.9,281,106051.35,17-APR-2018,8,INE155C01010,
ALBK,EQ,52.2,52.5,51.35,51.65,51.6,51.85,2203427,114229388.5,17-APR-2018,7094,INE428A01015,
ALCHEM,BE,9.3,9.6,8.85,9.35,9.35,9.3,1910,17330.95,17-APR-2018,17,INE964B01033,
ALEMBICLTD,EQ,59.3,60,58.6,58.8,58.65,59.3,229413,13591050.3,17-APR-2018,1459,INE426A01027,
ALICON,EQ,611.05,622.95,605,608,608,611.15,3662,2225798.8,17-APR-2018,95,INE062D01024,
ALKALI,EQ,78,78,75.5,75.85,75.55,76.4,8023,612942.2,17-APR-2018,140,INE773I01017,
ALKEM,EQ,1780.9,1780.9,1740,1745.45,1745.1,1763.25,30717,53942110.85,17-APR-2018,7950,INE540L01014,
ALKYLAMINE,EQ,656.9,667.9,636.25,641.1,639,650.05,3720,2409450.55,17-APR-2018,191,INE150B01021,
ALLCARGO,EQ,151.45,152.5,149,149.6,149.75,150.1,147958,22250828.15,17-APR-2018,2038,INE418H01029,
ALLSEC,EQ,339,340,331,336.3,337.95,333.15,5857,1964809.5,17-APR-2018,135,INE835G01018,
ALMONDZ,EQ,26,27.2,25,26.85,26.3,26,6260,163830.1,17-APR-2018,49,INE326B01027,
ALOKTEXT,EQ,3.35,3.35,3.35,3.35,3.35,3.7,3524156,11805922.6,17-APR-2018,1184,INE270A01011,
ALPA,EQ,38.1,38.6,37.65,38.35,38.35,38.1,12881,492907.3,17-APR-2018,108,INE385I01010,
