SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
182D091123,TB,98.5,98.55,98.5,98.5,98.5,98.45,15000,1477510,28-AUG-2023,4,IN002023Y060,
182D290923,TB,99.1,99.1,99.1,99.1,99.1,99.1,100,9910,28-AUG-2023,1,IN002022Y534,
182D291223,TB,97.35,97.35,97.35,97.35,97.35,96.55,1000,97350,28-AUG-2023,1,IN002023Y136,
182D310823,TB,99.95,99.95,99.95,99.95,99.95,99.89,200,19990,28-AUG-2023,2,IN002022Y492,
20MICRONS,BE,117,117,117,117,117,114.75,28306,3311802,28-AUG-2023,215,INE144J01027,
21STCENMGM,EQ,19.35,19.4,18.75,18.8,18.75,19.1,7521,142552.7,28-AUG-2023,134,INE253B01015,
360ONE,EQ,512,512,504,505.6,505.75,509.65,171738,87279953.4,28-AUG-2023,4232,INE466L01038,
364D040424,TB,95.45,95.45,95.45,95.45,95.45,95.2,3000,286350,28-AUG-2023,1,IN002023Z026,
364D070923,TB,99.67,99.67,99.67,99.67,99.67,99.64,100,9967,28-AUG-2023,1,IN002022Z234,
364D110424,TB,95.34,95.34,95.34,95.34,95.34,95.3,500,47670,28-AUG-2023,1,IN002023Z034,
364D161123,TB,98.3,98.3,98.3,98.3,98.3,98.31,100,9830,28-AUG-2023,1,IN002022Z333,
3IINFOLTD,EQ,32.7,33.1,31.5,31.95,32.15,32.5,908581,29225336.85,28-AUG-2023,5254,INE748C01038,
3MINDIA,EQ,30600,30722.2,30386.85,30470.8,30500,30355.05,2553,77823742.65,28-AUG-2023,1487,INE470A01017,
3PLAND,BE,21.05,21.05,20.25,20.95,20.95,20.75,5730,119208.9,28-AUG-2023,41,INE105C01023,
563GS2026,GS,99,99,99,99,99,97.03,11,1089,28-AUG-2023,4,IN0020210012,
574GS2026,GS,99,99,99,99,99,97.75,5,495,28-AUG-2023,1,IN0020210186,
5PAISA,EQ,454.05,454.4,440,442.45,444.95,450.15,48036,21456394.3,28-AUG-2023,4288,INE618L01018,
610GS2031,GS,94.5,94.5,94.5,94.5,94.5,94.5,1,94.5,28-AUG-2023,1,IN0020210095,
63MOONS,EQ,353.4,360.7,337,346.4,340,343.55,1430290,509638439.4,28-AUG-2023,21603,INE111B01023,
664GS2035,GS,97,97,97,97,97,97,1,97,28-AUG-2023,1,IN0020210020,
667GS2035,GS,94.58,98,94.58,96.25,96.25,97,5,481.33,28-AUG-2023,3,IN0020210152,
667GS2050,GS,93,95.8,93,95.8,95.8,93,1235,115510.2,28-AUG-2023,7,IN0020200252,
669GS2024,GS,100.45,101.5,100.45,100.95,100.95,101,1758,177734.7,28-AUG-2023,14,IN0020220052,
689GS2025,GS,101.5,101.5,101.14,101.14,101.14,101.03,2,202.64,28-AUG-2023,2,IN0020220128,
68GS2060,GS,96.25,96.25,95,95.01,95.25,94.57,23106,2195363,28-AUG-2023,15,IN0020200187,
695GS2061,GS,99.99,99.99,99,99,99,99.48,2,198.99,28-AUG-2023,2,IN0020210202,
699GS2051,GS,98.59,98.59,97.6,97.6,97.6,97.35,782,76350.52,28-AUG-2023,6,IN0020210194,
706GS2028,GS,102.05,102.4,102.05,102.11,102.05,101.85,2200,225216,28-AUG-2023,4,IN0020230010,
710GS2029,GS,102.65,102.65,102.65,102.65,102.65,102.69,1400,143710,28-AUG-2023,2,IN0020220011,
718GS2033,GS,100.05,100.13,100.05,100.12,100.12,100.5,15200,1521462,28-AUG-2023,3,IN0020230085,
718GS2037,GS,100,100,100,100,100,99.5,5,500,28-AUG-2023,1,IN0020230077,
725GS2063,GS,99.52,100.75,99.52,100.75,100.75,100.75,1100,110294,28-AUG-2023,9,IN0020230044,
726GS2032,GS,98.75,102,98.75,100.83,100.83,100.66,51006,5141429.58,28-AUG-2023,7,IN0020220060,
726GS2033,GS,101.25,101.25,101.25,101.25,101.25,101,5506,557482.5,28-AUG-2023,4,IN0020220151,
727GS2026,GS,102,103,102,102.59,102.59,105,2000,204795,28-AUG-2023,3,IN0020190016,
736GS2052,GS,103,103.5,103,103.5,103.5,103.25,618,63704,28-AUG-2023,5,IN0020220086,
738GS2027,GS,102.12,102.24,102.07,102.18,102.19,102.07,352533,36014537.18,28-AUG-2023,59,IN0020220037,
73GS2053,GS,100.5,102.5,100.5,101.9,101.9,100.3,10300,1055150,28-AUG-2023,5,IN0020230051,
741GS2036,GS,103.5,103.5,103,103,103,102.98,204,21112.5,28-AUG-2023,5,IN0020220102,
74GS2062,GS,103.35,107.5,103.35,107.5,107.5,103.25,6,640.85,28-AUG-2023,2,IN0020220094,
754GS2036,GS,104.5,104.5,104.31,104.47,104.49,104.29,289049,30185663.71,28-AUG-2023,127,IN0020220029,
795GS2032,GS,108,111,108,108.01,108.01,110,2706,292868.91,28-AUG-2023,6,IN0020020106,
824GS2027,GS,106.5,106.95,106.5,106.9,106.9,109,500,53357.65,28-AUG-2023,4,IN0020060078,
897GS2030,GS,115,118,115,118,118,119,2095,246010,28-AUG-2023,5,IN0020110055,
91D051023,TB,99.16,99.16,99.16,99.16,99.16,99.14,700,69412,28-AUG-2023,1,IN002023X146,
91D070923,TB,99.7,99.75,99.61,99.7,99.7,99.64,10200,1017082,28-AUG-2023,14,IN002023X104,
91D121023,TB,99,99.12,99,99.12,99.12,99,200,19812,28-AUG-2023,2,IN002023X153,
91D171123,TB,98.26,98.26,98.26,98.26,98.26,98.26,100,9826,28-AUG-2023,1,IN002023X211,
91D210923,TB,99.3,99.3,99.3,99.3,99.3,99.26,500,49650,28-AUG-2023,1,IN002023X120,
91D261023,TB,98.65,98.65,98.65,98.65,98.65,98.79,100,9865,28-AUG-2023,1,IN002023X179,
92GS2030,GS,114.05,114.05,114.05,114.05,114.05,120,1,114.05,28-AUG-2023,1,IN0020130053,
A2ZINFRA,EQ,10.8,10.85,10.7,10.85,10.85,10.35,490390,5309787.35,28-AUG-2023,598,INE619I01012,
AAATECH,EQ,55.9,56.1,53.6,53.95,53.6,55.4,26867,1470784.15,28-AUG-2023,353,INE0D0U01013,
AAKASH,BE,6.4,6.4,6.4,6.4,6.4,6.1,497649,3184953.6,28-AUG-2023,687,INE087Z01024,
AAREYDRUGS,BE,45.95,48.2,45.2,47.9,47.2,45.95,71754,3431136.35,28-AUG-2023,362,INE198H01019,
AARON,BE,259.8,259.8,259.8,259.8,259.8,266.1,2014,523237.2,28-AUG-2023,195,INE721Z01010,
AARTECH,BE,148,151.3,138.05,150.75,150.9,144.1,28838,4328379.55,28-AUG-2023,179,INE01C001018,
AARTIDRUGS,EQ,542,542,530.05,532.05,530.3,538.25,272999,145603974,28-AUG-2023,13134,INE767A01016,
AARTIIND,EQ,458.4,463,458,459.2,460,458.4,767502,353321339.95,28-AUG-2023,14627,INE769A01020,
AARTIPHARM,EQ,394.65,402.7,392.25,398.25,399.75,390,365144,145618290.4,28-AUG-2023,14328,INE0LRU01027,
AARTIPP,E1,294.95,294.95,294,294.65,294.8,293.3,8,2357.9,28-AUG-2023,4,IN909EO01012,
AARTISURF,EQ,605.05,605.05,594,594.95,595,598.55,7233,4310220.1,28-AUG-2023,1110,INE09EO01013,
AARTISURF,P1,196,196,156.8,157,157,196,167,27687.15,28-AUG-2023,13,INE09EO04017,
