SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,56.95,57.5,56,56.3,56,56.6,56852,3216998.25,29-NOV-2011,516,INE144J01019,
3IINFOTECH,EQ,19.2,20,18.85,19.1,19,19.1,818481,15872355.3,29-NOV-2011,3707,INE748C01020,
3MINDIA,EQ,3810,3886,3750,3814.8,3782,3812.65,188,717137.45,29-NOV-2011,73,INE470A01017,
A2ZMES,EQ,119.4,125.7,119,121.8,122.5,118.75,198397,24357858.45,29-NOV-2011,5892,INE619I01012,
AANJANEYA,EQ,451.4,484.8,440,461.75,457,455.45,185727,85989131.95,29-NOV-2011,3133,INE928K01013,
AARTIDRUGS,EQ,80.5,81.3,80.1,81.2,80.1,80.35,1113,89674.95,29-NOV-2011,33,INE767A01016,
AARTIIND,EQ,48.2,49,47.1,47.6,47.5,47.75,7426,352818.65,29-NOV-2011,58,INE769A01020,
AARVEEDEN,EQ,32.25,32.95,32.2,32.65,32.95,32.25,1086,35332.85,29-NOV-2011,43,INE273D01019,
ABAN,EQ,357.9,364.5,350,353.35,353,355.15,883139,314918329.3,29-NOV-2011,22838,INE421A01028,
ABB,EQ,610,620,596,599.9,598,612.6,116529,70602072.55,29-NOV-2011,5842,INE117A01022,
ABBOTINDIA,EQ,1475,1500,1465.25,1495.4,1497,1480.65,668,994057.9,29-NOV-2011,98,INE358A01014,
ABCIL,EQ,79.5,80,78,78.25,78.25,79.35,975,76856.6,29-NOV-2011,30,INE605B01016,
ABGSHIP,EQ,404.95,408.8,400,405.35,406.3,398.85,79968,32272419.3,29-NOV-2011,2837,INE067H01016,
ABHISHEK,EQ,8.4,8.75,8,8,8,7.95,2050,16747.5,29-NOV-2011,15,INE004I01017,
ABIRLANUVO,EQ,901.95,915,892.25,901.65,898.15,897.3,183459,166046944.45,29-NOV-2011,5139,INE069A01017,
ACC,EQ,1186.15,1192,1148,1160.9,1151.5,1192.75,180659,211585393.6,29-NOV-2011,12772,INE012A01025,
ACE,EQ,32.4,33.7,32.05,33.15,33,32.5,66976,2213491.2,29-NOV-2011,940,INE731H01025,
ACROPETAL,EQ,14.55,14.55,14.1,14.15,14.1,14.4,24508,351548.75,29-NOV-2011,278,INE055L01013,
ADANIENT,EQ,320,326.7,300.65,305.7,305,317.55,895255,278455976.7,29-NOV-2011,25002,INE423A01024,
ADANIPOWER,EQ,73.55,74.4,71.65,72,72,72.75,377001,27509166.65,29-NOV-2011,3736,INE814H01011,
ADFFOODS,EQ,47.9,48.45,46.55,48.1,48.45,46.7,2530,121083.6,29-NOV-2011,54,INE982B01019,
ADHUNIK,EQ,39,40.4,38.8,39.35,39.05,39.55,31421,1246309.5,29-NOV-2011,494,INE400H01019,
ADORWELD,EQ,124.15,125.95,123.2,124.25,123.2,124.35,1826,227239.7,29-NOV-2011,80,INE045A01017,
ADSL,EQ,24.75,25.4,24.3,24.8,25.2,24.2,105738,2645496.2,29-NOV-2011,1233,INE102I01027,
ADVANTA,EQ,326.7,340,315,318.4,320.5,324.7,33743,11018167.7,29-NOV-2011,1715,INE517H01010,
AEGISCHEM,EQ,143,145.5,137.05,139.3,137.1,143.4,5820,815317.4,29-NOV-2011,273,INE208C01017,
AFL,EQ,37.1,37.85,36.25,37.3,36.8,37.9,12098,450641.65,29-NOV-2011,95,INE020G01017,
AFTEK,EQ,11.5,11.75,10.7,10.75,10.7,11.15,165917,1839838.2,29-NOV-2011,954,INE796A01023,
AGCNET,EQ,139.9,139.9,135,135.5,135.5,137.95,379,51514.55,29-NOV-2011,14,INE676A01019,
AGRE,EQ,39.05,40.4,37.6,37.85,38.95,40.4,2877,110684.2,29-NOV-2011,57,INE360L01017,
AGRODUTCH,EQ,7,7,6,6.45,6.5,6.4,3636,23145.3,29-NOV-2011,52,INE135B01014,
AHLEAST,EQ,278.6,299,278.6,299,299,288.6,29,8259.9,29-NOV-2011,4,INE926K01017,
AHLUCONT,EQ,70.5,71.9,67.5,68.65,69,71.85,4913,341400.45,29-NOV-2011,103,INE758C01029,
AHLWEST,EQ,130,132,130,131.35,131,130.9,39,5089,29-NOV-2011,4,INE915K01010,
AHMEDFORGE,EQ,94.2,95.5,93.75,94.3,93.75,94.2,2853,269649.65,29-NOV-2011,60,INE425A01011,
AIAENG,EQ,303,303,292.45,296.05,293,300.65,688,205562.1,29-NOV-2011,69,INE212H01026,
AJANTPHARM,EQ,338.4,383.8,323.05,330.2,330,330.15,23540,7837582.45,29-NOV-2011,1135,INE031B01015,
AJMERA,EQ,104.75,105.9,102,102.55,102.35,103.6,4407,456759.5,29-NOV-2011,290,INE298G01027,
AKSHOPTFBR,EQ,6.8,6.95,6.8,6.95,6.95,6.95,171228,1187844.55,29-NOV-2011,227,INE523B01011,
AKZOINDIA,EQ,832.3,832.3,810.5,819.5,810.5,826.9,5237,4294348.1,29-NOV-2011,158,INE133A01011,
ALBK,EQ,154.25,157,152.55,154.55,154.45,154,1038157,161140429.5,29-NOV-2011,11476,INE428A01015,
ALCHEM,EQ,257.95,258.95,257.5,257.75,257.5,257.4,101699,26221183.8,29-NOV-2011,598,INE964B01033,
ALEMBICLTD,EQ,15.8,16.45,15.2,15.95,15.95,15.9,24153,385207.15,29-NOV-2011,556,INE426A01027,
ALFALAVAL,EQ,2185,2185,2160.25,2171.7,2171,2182.35,856,1861189.15,29-NOV-2011,78,INE427A01017,
ALKALI,EQ,31.4,33.35,31.4,31.85,32,31.65,8371,270528.9,29-NOV-2011,212,INE773I01017,
ALLCARGO,EQ,136,138.5,132.15,136.45,138.5,138.85,1301,175444.85,29-NOV-2011,85,INE418H01029,
ALLSEC,EQ,13.1,13.1,12.7,12.95,13,13,1574,20491.2,29-NOV-2011,10,INE835G01018,
ALMONDZ,EQ,20.2,20.75,19.8,20.75,20.75,20.3,12531,257621.1,29-NOV-2011,34,INE326B01027,
ALOKTEXT,EQ,18,19,17.8,18.55,18.7,18.5,4256920,78993010.7,29-NOV-2011,7635,INE270A01011,
ALPA,EQ,7,7.95,7,7.3,7.3,7.45,941,7205.8,29-NOV-2011,6,INE385I01010,
ALPHAGEO,EQ,68.25,69.95,66.2,67,66.2,69.2,1238,83753.15,29-NOV-2011,108,INE137C01018,
ALPSINDUS,BE,2.2,2.3,2.1,2.3,2.3,2.2,7425,16710.6,29-NOV-2011,20,INE093B01015,
AMAR,EQ,124.15,125.55,124,124.7,124.3,124.55,58316,7266184.95,29-NOV-2011,366,INE787G01011,
