SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 13-Sep-2024"," 127.67"," 134.00"," 134.00"," 121.28"," 121.28"," 121.28"," 121.30"," 1269"," 1.54"," 8"," 1267"," 99.84"
20MICRONS," EQ"," 13-Sep-2024"," 304.35"," 304.90"," 314.80"," 304.90"," 309.00"," 308.60"," 308.94"," 204174"," 630.78"," 12701"," 63623"," 31.16"
21STCENMGM," BE"," 13-Sep-2024"," 134.21"," 131.52"," 131.52"," 131.52"," 131.52"," 131.52"," 131.52"," 20881"," 27.46"," 197"," -"," -"
360ONE," EQ"," 13-Sep-2024"," 1108.15"," 1110.00"," 1110.00"," 1072.10"," 1093.00"," 1092.80"," 1083.38"," 332268"," 3599.72"," 22882"," 186852"," 56.24"
3IINFOLTD," EQ"," 13-Sep-2024"," 33.23"," 33.42"," 34.20"," 33.35"," 33.78"," 33.67"," 33.78"," 692391"," 233.89"," 5280"," 305999"," 44.19"
3MINDIA," EQ"," 13-Sep-2024"," 35113.95"," 35640.60"," 35640.60"," 35150.00"," 35559.00"," 35520.15"," 35407.47"," 1735"," 614.32"," 1101"," 644"," 37.12"
3PLAND," BE"," 13-Sep-2024"," 43.53"," 42.50"," 44.75"," 42.50"," 43.05"," 43.62"," 43.79"," 7212"," 3.16"," 110"," -"," -"
574GS2026," GS"," 13-Sep-2024"," 99.35"," 99.15"," 99.80"," 98.60"," 98.60"," 98.60"," 98.91"," 602"," 0.60"," 5"," 602"," 100.00"
5PAISA," EQ"," 13-Sep-2024"," 508.55"," 512.60"," 537.40"," 509.50"," 528.00"," 530.70"," 525.09"," 129621"," 680.62"," 10704"," 55188"," 42.58"
63MOONS," EQ"," 13-Sep-2024"," 396.05"," 404.40"," 415.85"," 390.60"," 415.85"," 415.85"," 411.25"," 200650"," 825.18"," 3764"," 118115"," 58.87"
654GS2032," GS"," 13-Sep-2024"," 98.78"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 1"," 0.00"," 1"," 1"," 100.00"
667GS2035," GS"," 13-Sep-2024"," 98.51"," 98.51"," 98.51"," 98.51"," 98.51"," 98.51"," 98.51"," 3840"," 3.78"," 2"," 1920"," 50.00"
667GS2050," GS"," 13-Sep-2024"," 98.88"," 99.40"," 99.40"," 97.20"," 97.20"," 97.20"," 98.30"," 6"," 0.01"," 2"," 0"," 0.00"
676GS2061," GS"," 13-Sep-2024"," 97.00"," 97.00"," 97.10"," 97.00"," 97.10"," 97.10"," 97.03"," 300"," 0.29"," 2"," 300"," 100.00"
689GS2025," GS"," 13-Sep-2024"," 101.00"," 99.85"," 100.92"," 99.85"," 100.92"," 100.92"," 100.39"," 2"," 0.00"," 2"," 1"," 50.00"
68GS2060," GS"," 13-Sep-2024"," 99.40"," 99.40"," 99.40"," 97.30"," 99.40"," 99.27"," 99.39"," 859"," 0.85"," 5"," 853"," 99.30"
695GS2061," GS"," 13-Sep-2024"," 104.36"," 101.50"," 101.50"," 101.50"," 101.50"," 101.50"," 101.50"," 1"," 0.00"," 1"," 1"," 100.00"
699GS2026," GS"," 13-Sep-2024"," 104.00"," 102.60"," 104.50"," 102.60"," 102.60"," 102.60"," 102.62"," 102"," 0.10"," 3"," 100"," 98.04"
699GS2051," GS"," 13-Sep-2024"," 101.50"," 101.00"," 101.50"," 101.00"," 101.25"," 101.46"," 101.50"," 1101"," 1.12"," 6"," 1101"," 100.00"
702GS2027," GS"," 13-Sep-2024"," 102.00"," 101.70"," 102.20"," 101.70"," 102.20"," 102.20"," 102.06"," 524"," 0.53"," 3"," 524"," 100.00"
704GS2029," GS"," 13-Sep-2024"," 102.50"," 102.50"," 103.00"," 101.85"," 101.85"," 101.85"," 102.92"," 2041"," 2.10"," 5"," 1941"," 95.10"
709GS2054," GS"," 13-Sep-2024"," 101.75"," 101.75"," 103.00"," 101.75"," 101.80"," 101.80"," 101.88"," 11800"," 12.02"," 6"," 10600"," 89.83"
710GS2029," GS"," 13-Sep-2024"," 104.00"," 104.50"," 104.50"," 104.00"," 104.00"," 104.00"," 104.01"," 47"," 0.05"," 4"," 47"," 100.00"
717GS2030," GS"," 13-Sep-2024"," 103.95"," 103.75"," 104.84"," 103.75"," 104.01"," 104.04"," 103.92"," 208"," 0.22"," 4"," 104"," 50.00"
718GS2033," GS"," 13-Sep-2024"," 102.62"," 102.00"," 103.45"," 102.00"," 103.45"," 103.45"," 103.44"," 12939"," 13.38"," 4"," 12839"," 99.23"
718GS2037," GS"," 13-Sep-2024"," 103.34"," 103.90"," 103.95"," 103.75"," 103.95"," 103.95"," 103.86"," 27440"," 28.50"," 10"," 27440"," 100.00"
71GS2034," GS"," 13-Sep-2024"," 104.43"," 104.40"," 104.43"," 104.40"," 104.40"," 104.40"," 104.42"," 400"," 0.42"," 4"," 400"," 100.00"
725GS2063," GS"," 13-Sep-2024"," 105.69"," 105.69"," 105.69"," 105.25"," 105.30"," 105.58"," 105.38"," 31449"," 33.14"," 18"," 31449"," 100.00"
726GS2032," GS"," 13-Sep-2024"," 103.25"," 103.55"," 103.60"," 103.55"," 103.55"," 103.57"," 103.57"," 199062"," 206.18"," 20"," 199052"," 99.99"
