SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 29-Aug-2024"," 120.00"," 119.90"," 120.00"," 119.90"," 120.00"," 120.00"," 120.00"," 101"," 0.12"," 2"," 101"," 100.00"
20MICRONS," EQ"," 29-Aug-2024"," 324.00"," 325.25"," 330.50"," 312.00"," 316.80"," 315.75"," 318.19"," 225623"," 717.92"," 6189"," 121467"," 53.84"
21STCENMGM," BE"," 29-Aug-2024"," 116.03"," 113.70"," 118.35"," 113.70"," 118.35"," 118.35"," 115.82"," 28273"," 32.75"," 146"," -"," -"
360ONE," EQ"," 29-Aug-2024"," 1097.45"," 1097.90"," 1107.55"," 1062.00"," 1085.00"," 1080.95"," 1078.74"," 346121"," 3733.74"," 23084"," 211505"," 61.11"
3IINFOLTD," EQ"," 29-Aug-2024"," 36.29"," 36.39"," 36.44"," 34.98"," 35.33"," 35.18"," 35.49"," 940126"," 333.70"," 6669"," 505082"," 53.72"
3MINDIA," EQ"," 29-Aug-2024"," 35368.80"," 35578.00"," 35578.00"," 34953.35"," 35300.00"," 35160.45"," 35240.47"," 2822"," 994.49"," 1725"," 1299"," 46.03"
3PLAND," BE"," 29-Aug-2024"," 44.36"," 44.36"," 45.30"," 42.30"," 44.00"," 43.91"," 44.00"," 10706"," 4.71"," 154"," -"," -"
522GS2025," GS"," 29-Aug-2024"," 99.70"," 99.15"," 99.50"," 99.15"," 99.50"," 99.50"," 99.33"," 419"," 0.42"," 2"," 219"," 52.27"
563GS2026," GS"," 29-Aug-2024"," 100.00"," 100.50"," 100.50"," 100.50"," 100.50"," 100.50"," 100.50"," 1"," 0.00"," 1"," 1"," 100.00"
574GS2026," GS"," 29-Aug-2024"," 98.40"," 99.55"," 99.55"," 99.55"," 99.55"," 99.55"," 99.55"," 3500"," 3.48"," 1"," 3500"," 100.00"
579GS2030," GS"," 29-Aug-2024"," 94.86"," 95.35"," 95.35"," 95.35"," 95.35"," 95.35"," 95.35"," 1"," 0.00"," 1"," 1"," 100.00"
5PAISA," EQ"," 29-Aug-2024"," 520.05"," 524.65"," 524.65"," 505.20"," 513.70"," 508.90"," 513.81"," 65174"," 334.87"," 5323"," 30582"," 46.92"
63MOONS," EQ"," 29-Aug-2024"," 335.90"," 338.00"," 338.75"," 325.50"," 330.00"," 329.60"," 330.50"," 85133"," 281.37"," 2948"," 52214"," 61.33"
654GS2032," GS"," 29-Aug-2024"," 98.83"," 99.20"," 99.20"," 99.20"," 99.20"," 99.20"," 99.20"," 1"," 0.00"," 1"," 1"," 100.00"
664GS2035," GS"," 29-Aug-2024"," 98.55"," 98.60"," 98.60"," 98.60"," 98.60"," 98.60"," 98.60"," 3"," 0.00"," 1"," 3"," 100.00"
667GS2050," GS"," 29-Aug-2024"," 96.71"," 97.85"," 97.90"," 97.40"," 97.90"," 97.90"," 97.82"," 5004"," 4.89"," 7"," 5004"," 100.00"
676GS2061," GS"," 29-Aug-2024"," 96.00"," 98.00"," 98.00"," 98.00"," 98.00"," 98.00"," 98.00"," 1"," 0.00"," 1"," 1"," 100.00"
689GS2025," GS"," 29-Aug-2024"," 100.43"," 100.63"," 100.63"," 100.63"," 100.63"," 100.63"," 100.63"," 100"," 0.10"," 1"," 100"," 100.00"
68GS2060," GS"," 29-Aug-2024"," 97.45"," 97.55"," 97.55"," 97.55"," 97.55"," 97.55"," 97.55"," 1039"," 1.01"," 1"," 1039"," 100.00"
695GS2061," GS"," 29-Aug-2024"," 100.00"," 99.01"," 99.40"," 99.01"," 99.40"," 99.40"," 99.40"," 301"," 0.30"," 2"," 301"," 100.00"
697GR2034," GS"," 29-Aug-2024"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 99.50"," 200"," 0.20"," 4"," 200"," 100.00"
699GS2026," GS"," 29-Aug-2024"," 102.75"," 102.56"," 102.90"," 102.56"," 102.71"," 102.71"," 102.60"," 401"," 0.41"," 3"," 400"," 99.75"
699GS2051," GS"," 29-Aug-2024"," 101.49"," 101.48"," 101.48"," 101.48"," 101.48"," 101.48"," 101.48"," 1"," 0.00"," 1"," 1"," 100.00"
702GS2027," GS"," 29-Aug-2024"," 102.55"," 101.90"," 101.90"," 101.90"," 101.90"," 101.90"," 101.90"," 100"," 0.10"," 1"," 100"," 100.00"
702GS2031," GS"," 29-Aug-2024"," 101.36"," 102.05"," 102.05"," 101.88"," 101.88"," 101.88"," 101.95"," 1000"," 1.02"," 4"," 1000"," 100.00"
704GS2029," GS"," 29-Aug-2024"," 102.14"," 101.91"," 101.91"," 101.91"," 101.91"," 101.91"," 101.91"," 100"," 0.10"," 1"," 100"," 100.00"
706GS2028," GS"," 29-Aug-2024"," 103.40"," 103.40"," 103.40"," 103.40"," 103.40"," 103.40"," 103.40"," 174315"," 180.24"," 8"," 174315"," 100.00"
710GS2029," GS"," 29-Aug-2024"," 103.97"," 104.00"," 105.00"," 103.32"," 103.80"," 103.80"," 104.09"," 21521"," 22.40"," 18"," 19465"," 90.45"
717GS2028," GS"," 29-Aug-2024"," 101.30"," 101.20"," 101.30"," 101.20"," 101.30"," 101.30"," 101.25"," 200"," 0.20"," 2"," 100"," 50.00"
717GS2030," GS"," 29-Aug-2024"," 103.75"," 103.75"," 103.76"," 103.75"," 103.75"," 103.75"," 103.75"," 50000"," 51.88"," 9"," 50000"," 100.00"
718GS2033," GS"," 29-Aug-2024"," 102.35"," 102.15"," 102.35"," 102.15"," 102.25"," 102.25"," 102.34"," 52001"," 53.22"," 3"," 52000"," 100.00"
718GS2037," GS"," 29-Aug-2024"," 103.10"," 103.19"," 103.19"," 102.85"," 103.15"," 103.18"," 102.94"," 25602"," 26.35"," 6"," 25601"," 100.00"
71GS2034," GS"," 29-Aug-2024"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 104.00"," 350"," 0.36"," 3"," 350"," 100.00"
725GS2063," GS"," 29-Aug-2024"," 104.50"," 105.00"," 105.00"," 104.50"," 104.69"," 104.69"," 104.66"," 43104"," 45.11"," 19"," 43104"," 100.00"
726GS2032," GS"," 29-Aug-2024"," 102.60"," 102.60"," 102.70"," 102.60"," 102.70"," 102.70"," 102.69"," 7000"," 7.19"," 2"," 7000"," 100.00"
