SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 14-Jan-2025"," 110.40"," 110.40"," 110.40"," 110.05"," 110.40"," 110.40"," 110.40"," 1022"," 1.13"," 12"," 1022"," 100.00"
20MICRONS," EQ"," 14-Jan-2025"," 224.35"," 222.10"," 236.00"," 222.10"," 230.10"," 232.13"," 230.99"," 101660"," 234.83"," 2421"," 57063"," 56.13"
21STCENMGM," BE"," 14-Jan-2025"," 87.54"," 85.80"," 88.90"," 85.78"," 86.90"," 86.75"," 86.09"," 5052"," 4.35"," 94"," -"," -"
360ONE," EQ"," 14-Jan-2025"," 1101.95"," 1106.85"," 1137.00"," 1100.80"," 1125.00"," 1126.50"," 1124.40"," 423370"," 4760.36"," 31865"," 219171"," 51.77"
3IINFOLTD," EQ"," 14-Jan-2025"," 27.01"," 27.50"," 28.14"," 26.88"," 28.07"," 27.98"," 27.64"," 524629"," 144.98"," 2899"," 219914"," 41.92"
3MINDIA," EQ"," 14-Jan-2025"," 29042.05"," 29550.00"," 29740.95"," 28881.90"," 29000.00"," 29023.70"," 29199.98"," 10089"," 2945.99"," 4156"," 3345"," 33.15"
3PLAND," BE"," 14-Jan-2025"," 52.34"," 51.05"," 51.05"," 49.72"," 50.00"," 50.29"," 50.58"," 17242"," 8.72"," 296"," -"," -"
515GS2025," GS"," 14-Jan-2025"," 99.40"," 98.32"," 98.33"," 98.32"," 98.33"," 98.33"," 98.33"," 2"," 0.00"," 2"," 1"," 50.00"
574GS2026," GS"," 14-Jan-2025"," 99.27"," 99.30"," 99.30"," 99.30"," 99.30"," 99.30"," 99.30"," 2"," 0.00"," 1"," 2"," 100.00"
5PAISA," EQ"," 14-Jan-2025"," 416.40"," 418.00"," 426.35"," 412.50"," 426.35"," 423.35"," 420.58"," 32525"," 136.79"," 3460"," 13691"," 42.09"
601GS2028," GS"," 14-Jan-2025"," 97.53"," 99.65"," 99.65"," 99.65"," 99.65"," 99.65"," 99.65"," 1"," 0.00"," 1"," 1"," 100.00"
63MOONS," EQ"," 14-Jan-2025"," 838.75"," 851.00"," 859.55"," 810.10"," 829.10"," 831.10"," 829.09"," 274445"," 2275.40"," 8174"," 151379"," 55.16"
654GS2032," GS"," 14-Jan-2025"," 101.01"," 102.10"," 102.10"," 102.10"," 102.10"," 102.10"," 102.10"," 100"," 0.10"," 1"," 100"," 100.00"
664GS2027," GS"," 14-Jan-2025"," 99.25"," 100.50"," 100.50"," 100.50"," 100.50"," 100.50"," 100.50"," 3500"," 3.52"," 2"," 3500"," 100.00"
667GS2050," GS"," 14-Jan-2025"," 96.00"," 97.50"," 97.50"," 97.50"," 97.50"," 97.50"," 97.50"," 501"," 0.49"," 3"," 501"," 100.00"
676GS2061," GS"," 14-Jan-2025"," 99.00"," 97.50"," 99.00"," 97.00"," 97.75"," 97.75"," 97.16"," 19284"," 18.74"," 34"," 18284"," 94.81"
679GS2034," GS"," 14-Jan-2025"," 102.00"," 100.00"," 100.60"," 100.00"," 100.60"," 100.60"," 100.47"," 2498"," 2.51"," 7"," 2299"," 92.03"
695GS2061," GS"," 14-Jan-2025"," 99.20"," 98.50"," 98.99"," 97.50"," 98.99"," 98.99"," 97.92"," 903"," 0.88"," 8"," 501"," 55.48"
697GR2034," GS"," 14-Jan-2025"," 106.00"," 100.70"," 100.70"," 100.70"," 100.70"," 100.70"," 100.70"," 3"," 0.00"," 1"," 3"," 100.00"
699GS2026," GS"," 14-Jan-2025"," 102.05"," 101.65"," 102.45"," 101.65"," 101.75"," 101.76"," 102.05"," 103305"," 105.43"," 10"," 102305"," 99.03"
699GS2051," GS"," 14-Jan-2025"," 99.40"," 98.00"," 99.40"," 98.00"," 99.40"," 99.40"," 98.27"," 1831"," 1.80"," 15"," 1827"," 99.78"
702GS2027," GS"," 14-Jan-2025"," 101.50"," 100.90"," 103.50"," 100.90"," 101.50"," 101.50"," 101.21"," 199"," 0.20"," 3"," 199"," 100.00"
704GS2029," GS"," 14-Jan-2025"," 101.11"," 102.10"," 102.10"," 100.51"," 100.51"," 100.51"," 100.96"," 420"," 0.42"," 2"," 300"," 71.43"
706GS2028," GS"," 14-Jan-2025"," 102.10"," 102.08"," 102.24"," 102.08"," 102.24"," 102.24"," 102.15"," 10250"," 10.47"," 4"," 10250"," 100.00"
709GS2054," GS"," 14-Jan-2025"," 102.00"," 102.00"," 102.60"," 102.00"," 102.60"," 102.60"," 102.40"," 299"," 0.31"," 3"," 299"," 100.00"
709GS2074," GS"," 14-Jan-2025"," 100.29"," 100.01"," 101.02"," 100.01"," 101.02"," 101.02"," 100.52"," 200"," 0.20"," 2"," 200"," 100.00"
710GS2029," GS"," 14-Jan-2025"," 102.02"," 103.14"," 103.14"," 102.00"," 102.49"," 102.15"," 102.10"," 2444"," 2.50"," 8"," 2221"," 90.88"
717GS2030," GS"," 14-Jan-2025"," 102.10"," 102.10"," 102.10"," 102.10"," 102.10"," 102.10"," 102.10"," 3500"," 3.57"," 2"," 3500"," 100.00"
718GS2037," GS"," 14-Jan-2025"," 104.50"," 105.00"," 105.20"," 105.00"," 105.20"," 105.20"," 105.13"," 3000"," 3.15"," 6"," 3000"," 100.00"
719GS2060," GS"," 14-Jan-2025"," 100.95"," 104.15"," 104.15"," 104.15"," 104.15"," 104.15"," 104.15"," 1"," 0.00"," 1"," 1"," 100.00"
71GS2034," GS"," 14-Jan-2025"," 102.90"," 102.90"," 102.90"," 102.90"," 102.90"," 102.90"," 102.90"," 3"," 0.00"," 1"," 3"," 100.00"
725GS2063," GS"," 14-Jan-2025"," 102.53"," 102.70"," 102.70"," 102.00"," 102.00"," 102.02"," 102.10"," 5720"," 5.84"," 15"," 5720"," 100.00"
