SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
1003GS2019,GS,73.32,73.32,73.32,73.32,73.32,77.17,1,73.32,27-MAR-2019,1,IN0020010065,
20MICRONS,EQ,38.25,39.5,34,37.05,37.05,38.75,111782,4072957.5,27-MAR-2019,1183,INE144J01027,
21STCENMGM,EQ,18.55,18.55,18.2,18.55,18.55,18.55,1797,32958.65,27-MAR-2019,16,INE253B01015,
3IINFOTECH,EQ,3.9,3.9,3.75,3.75,3.8,3.8,2791767,10692986.3,27-MAR-2019,730,INE748C01020,
3MINDIA,EQ,23949.6,24187.85,23661,23777.85,23756,23949.5,7457,177876878.45,27-MAR-2019,873,INE470A01017,
3PLAND,EQ,10.9,11.75,10.8,11.75,11.75,11.35,1201,13097.25,27-MAR-2019,14,INE105C01023,
5PAISA,EQ,234.5,234.5,227,228.75,229,231.25,1473,339454.55,27-MAR-2019,90,INE618L01018,
63MOONS,EQ,79.15,79.8,77.6,78.05,77.75,78.65,132342,10419922.3,27-MAR-2019,1839,INE111B01023,
8KMILES,EQ,94,95,88.35,89.4,89.1,93,472225,42480151.45,27-MAR-2019,5032,INE650K01021,
A2ZINFRA,BE,17.95,17.95,17,17.1,17.4,17.6,680275,11775257.75,27-MAR-2019,437,INE619I01012,
AAKASH,SM,19,19,18,18,18,20.5,148000,2666400,27-MAR-2019,6,INE087Z01016,
AARON,SM,46.9,46.9,46.9,46.9,46.9,46.5,3000,140700,27-MAR-2019,1,INE721Z01010,
AARTIDRUGS,EQ,672,677.7,655,662.3,662.8,671.4,59808,39799164.75,27-MAR-2019,4733,INE767A01016,
AARTIIND,EQ,1530,1594.95,1530,1590.5,1586,1524.8,321655,506215256.35,27-MAR-2019,22241,INE769A01020,
AARVEEDEN,EQ,23.55,23.95,23.05,23.1,23.05,23.05,8189,189979.1,27-MAR-2019,76,INE273D01019,
AARVI,SM,44,44,42.75,42.75,42.75,45,4000,173500,27-MAR-2019,2,INE754X01016,
AAVAS,EQ,1167.55,1174.8,1136.3,1143.4,1138.5,1150.55,15595,18014898.05,27-MAR-2019,714,INE216P01012,
ABAN,BE,59.4,60.6,56.65,57.6,58.45,58.6,103634,6066249.25,27-MAR-2019,1100,INE421A01028,
