SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,89.9,89.9,87,87.95,87.5,88.8,80920,7200578.4,13-JUN-2012,1124,INE144J01019,
3IINFOTECH,EQ,10.8,10.85,9.6,9.9,9.9,10.65,5514499,55487093.65,13-JUN-2012,13170,INE748C01020,
3MINDIA,EQ,3655,3700,3653.5,3697.35,3699,3662.65,166,611498.65,13-JUN-2012,44,INE470A01017,
A2ZMES,EQ,103.1,109.6,102.8,106,106.4,102.8,547747,58435089.95,13-JUN-2012,9332,INE619I01012,
AANJANEYA,EQ,472.15,477.9,460.15,470.6,469.05,471.3,124270,58304454.75,13-JUN-2012,2256,INE928K01013,
AARTIDRUGS,EQ,105.6,111.6,105.5,108.3,110.9,106.45,8774,957655.6,13-JUN-2012,146,INE767A01016,
AARTIIND,EQ,71.5,72.9,70.25,70.6,71,72,31501,2230736.8,13-JUN-2012,316,INE769A01020,
AARVEEDEN,EQ,33.8,34.6,33.7,34.15,34.15,33.95,180,6115.8,13-JUN-2012,9,INE273D01019,
ABAN,EQ,352.35,356.5,342.75,351.35,350,351.35,613882,216177667.4,13-JUN-2012,14045,INE421A01028,
ABB,EQ,779.8,783.8,762.6,774.7,775.1,772.05,43214,33418949,13-JUN-2012,2999,INE117A01022,
ABBOTINDIA,EQ,1460,1490,1460,1481.25,1477,1474.45,766,1131612.2,13-JUN-2012,149,INE358A01014,
ABCIL,EQ,67.9,67.95,65.55,66.05,66,67,3825,253551.9,13-JUN-2012,87,INE605B01016,
ABGSHIP,EQ,377.05,379.7,376.25,377.9,376.35,379.1,11925,4504728.05,13-JUN-2012,634,INE067H01016,
ABHISHEK,EQ,7.55,7.55,7,7,7,7.05,1988,14151.3,13-JUN-2012,23,INE004I01017,
ABIRLANUVO,EQ,779.95,790.85,766,778.95,778,765.55,97516,76103953.85,13-JUN-2012,4835,INE069A01017,
ACC,EQ,1195.8,1195.8,1173.5,1180.1,1180,1188,320307,379257804.05,13-JUN-2012,15433,INE012A01025,
ACE,EQ,29.4,29.4,28.6,28.7,28.65,29.05,12771,368253.55,13-JUN-2012,102,INE731H01025,
ACROPETAL,EQ,14.3,14.6,14.05,14.35,14.35,14.45,47994,687535.35,13-JUN-2012,326,INE055L01013,
ADANIENT,EQ,230.15,230.15,222.2,223.9,223,228.45,1485628,334719066,13-JUN-2012,17571,INE423A01024,
ADANIPORTS,EQ,122.55,125.35,119.35,120.8,120.25,122.55,1683780,206310004.9,13-JUN-2012,15322,INE742F01042,
ADANIPOWER,EQ,48.15,48.9,47.3,47.55,47.45,48.05,1672044,80613826,13-JUN-2012,7835,INE814H01011,
ADFFOODS,EQ,49,50,48,48.45,49.3,49.35,2257,109997.1,13-JUN-2012,42,INE982B01019,
ADHUNIK,EQ,34,35.35,33,33.6,33.7,34.05,272257,9307549.55,13-JUN-2012,2934,INE400H01019,
ADORWELD,EQ,132.7,134,132.55,133.6,133.7,130.85,2456,327550.1,13-JUN-2012,57,INE045A01017,
ADSL,EQ,26.85,27.65,26,26.15,26,27.1,27841,740448.9,13-JUN-2012,307,INE102I01027,
ADVANIHOTR,EQ,27.45,27.45,27.45,27.45,27.45,27.4,8,219.6,13-JUN-2012,1,INE199C01026,
ADVANTA,EQ,480.85,483.95,475.05,480,483,479.75,43279,20742419.5,13-JUN-2012,1693,INE517H01010,
AEGISCHEM,EQ,129.95,130,127.3,128,128.75,127.5,2958,380751.1,13-JUN-2012,212,INE208C01017,
AFL,EQ,33.1,33.15,32.75,33.05,32.95,33.3,9703,320696.8,13-JUN-2012,50,INE020G01017,
AFTEK,EQ,9.2,9.3,8.75,8.85,8.9,9.2,158296,1416457.6,13-JUN-2012,466,INE796A01023,
AGCNET,EQ,241,244.95,241,243.55,242,242.7,1913,465487.7,13-JUN-2012,134,INE676A01019,
AGRODUTCH,EQ,5,5,4.7,4.95,5,4.75,9092,44772,13-JUN-2012,37,INE135B01014,
AHLEAST,EQ,247.15,249,247.15,248.2,249,252,1012,250768,13-JUN-2012,9,INE926K01017,
AHLUCONT,EQ,54.05,56,53.1,53.85,53.5,54.95,6264,340656.75,13-JUN-2012,516,INE758C01029,
AHLWEST,EQ,123,123.5,120.65,120.85,120.8,123.75,158,19401.1,13-JUN-2012,41,INE915K01010,
AHMEDFORGE,EQ,136,141.95,136,138.05,138.05,135.3,27993,3917044.7,13-JUN-2012,199,INE425A01011,
AIAENG,EQ,347,348.85,340.1,342.2,340.1,343.95,599,207178.8,13-JUN-2012,97,INE212H01026,
AICHAMP,BE,25.2,25.2,23.15,25.2,25.2,24.3,30,735.5,13-JUN-2012,4,INE768E01024,
AJANTPHARM,EQ,629.9,634,615.5,629.2,630.5,627.15,34376,21588973.7,13-JUN-2012,1847,INE031B01015,
AJMERA,EQ,116.45,116.45,112.1,113.2,112.1,115,5961,676792.95,13-JUN-2012,154,INE298G01027,
AKSHOPTFBR,BE,17.25,17.65,17,17.5,17.5,17.5,27652,481047.9,13-JUN-2012,206,INE523B01011,
AKZOINDIA,EQ,870,882,870,880,881,877.65,1102,969072.05,13-JUN-2012,58,INE133A01011,
ALBK,EQ,144.9,145.55,141.65,143.75,143.75,143.25,1931427,278049021.5,13-JUN-2012,23177,INE428A01015,
ALCHEM,EQ,58.6,63.45,58.6,59.8,59.5,59.85,15023,904854.3,13-JUN-2012,169,INE964B01033,
ALEMBICLTD,EQ,15.8,15.8,15.3,15.3,15.3,15.4,42357,650013.25,13-JUN-2012,222,INE426A01027,
ALICON,EQ,64,64,64,64,64,65,50,3200,13-JUN-2012,1,INE062D01024,
ALKALI,EQ,26,26.45,25.05,25.95,26.25,25.5,5725,147179.4,13-JUN-2012,1145,INE773I01017,
ALKYLAMINE,EQ,100.1,100.1,99.1,99.1,99.1,100.1,247,24673.7,13-JUN-2012,3,INE150B01013,
ALLCARGO,EQ,113,122,112,118.15,118.1,113.6,12831,1495496.65,13-JUN-2012,258,INE418H01029,
ALLSEC,BE,21,21.05,20.05,21.05,21.05,20.05,7496,157569.15,13-JUN-2012,30,INE835G01018,
ALMONDZ,EQ,8.1,8.1,7.35,7.95,8,7.75,1877,14508.85,13-JUN-2012,24,INE326B01027,
ALOKTEXT,EQ,18.35,18.45,18.2,18.25,18.25,18.35,1441236,26377668.65,13-JUN-2012,2238,INE270A01011,
ALPA,EQ,8.1,8.25,8,8.15,8.15,8.3,320,2603.25,13-JUN-2012,19,INE385I01010,
ALPHAGEO,EQ,50.3,54.9,48.75,50.5,51,48.3,206671,10771579.75,13-JUN-2012,3826,INE137C01018,
ALPINEHOU,EQ,13.85,13.85,13.85,13.85,13.85,14.5,1,13.85,13-JUN-2012,1,INE840D01015,
ALPSINDUS,EQ,2,2.05,2,2,2,1.95,18143,36296,13-JUN-2012,21,INE093B01015,
ALSTOMT&D,EQ,179.3,184,176.1,183.45,183,180.95,44763,8117859.6,13-JUN-2012,1366,INE200A01026,
AMAR,EQ,144,144,140.6,141.5,140.7,142.75,151988,21511586.1,13-JUN-2012,804,INE787G01011,
AMARAJABAT,EQ,308.5,310.85,304.1,305,305,308.4,18383,5619262.55,13-JUN-2012,445,INE885A01024,
AMARJOTHI,EQ,41.95,41.95,40.25,41.65,41.95,42.2,61,2541.95,13-JUN-2012,5,INE484D01012,
AMBIKCO,EQ,172,182,168,174.85,173.5,174.3,374,65475.1,13-JUN-2012,21,INE540G01014,
AMBUJACEM,EQ,158.6,164.5,158.35,163.55,163.5,158.5,5046380,812579622.75,13-JUN-2012,48372,INE079A01024,
AMDIND,EQ,14.75,15,14.55,14.75,14.9,14.55,3142,46545.9,13-JUN-2012,44,INE005I01014,
AMLSTEEL,EQ,10,10.1,9.65,10.1,10.1,9.65,471,4704.65,13-JUN-2012,9,INE577F01018,
AMRUTANJAN,EQ,784.9,793.5,772.25,774.85,774,778.3,49409,38657337.2,13-JUN-2012,3263,INE098F01015,
AMTEKAUTO,EQ,104.05,105.05,102,103.35,103.15,103.65,84046,8729639.5,13-JUN-2012,2306,INE130C01021,
AMTEKINDIA,EQ,101.1,102.2,99.65,99.9,99.95,101.45,341980,34388756.85,13-JUN-2012,3072,INE068D01021,
ANANTRAJ,EQ,49.05,50.25,48.65,48.8,48.85,48.95,334086,16540300.55,13-JUN-2012,4988,INE242C01024,
