SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 27-Aug-2024"," 125.00"," 118.75"," 119.00"," 118.75"," 118.75"," 118.75"," 118.75"," 3055"," 3.63"," 5"," 3055"," 100.00"
20MICRONS," EQ"," 27-Aug-2024"," 322.10"," 324.00"," 335.10"," 322.10"," 329.00"," 330.15"," 329.24"," 229777"," 756.53"," 4556"," 91048"," 39.62"
21STCENMGM," BE"," 27-Aug-2024"," 111.53"," 113.76"," 113.76"," 113.76"," 113.76"," 113.76"," 113.76"," 250"," 0.28"," 6"," -"," -"
360ONE," EQ"," 27-Aug-2024"," 1104.20"," 1114.25"," 1114.25"," 1092.15"," 1100.00"," 1100.25"," 1100.57"," 242583"," 2669.78"," 23374"," 170791"," 70.41"
3IINFOLTD," EQ"," 27-Aug-2024"," 35.54"," 35.56"," 35.72"," 34.95"," 35.04"," 35.06"," 35.21"," 546475"," 192.39"," 4639"," 266951"," 48.85"
3MINDIA," EQ"," 27-Aug-2024"," 34865.00"," 35360.00"," 35919.90"," 35010.35"," 35870.00"," 35870.40"," 35737.56"," 8506"," 3039.84"," 4687"," 3489"," 41.02"
3PLAND," BE"," 27-Aug-2024"," 45.66"," 44.25"," 46.70"," 44.00"," 45.84"," 45.73"," 45.36"," 17995"," 8.16"," 191"," -"," -"
515GS2025," GS"," 27-Aug-2024"," 99.60"," 98.40"," 98.50"," 98.40"," 98.50"," 98.50"," 98.45"," 61"," 0.06"," 2"," 31"," 50.82"
563GS2026," GS"," 27-Aug-2024"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 271"," 0.27"," 6"," 271"," 100.00"
574GS2026," GS"," 27-Aug-2024"," 99.55"," 99.54"," 99.54"," 99.54"," 99.54"," 99.54"," 99.54"," 1750"," 1.74"," 1"," 1750"," 100.00"
5PAISA," EQ"," 27-Aug-2024"," 524.50"," 525.00"," 535.00"," 519.00"," 525.05"," 528.70"," 527.63"," 84375"," 445.19"," 6185"," 36649"," 43.44"
610GS2031," GS"," 27-Aug-2024"," 96.70"," 95.55"," 96.70"," 95.55"," 96.70"," 96.70"," 96.32"," 3"," 0.00"," 3"," 3"," 100.00"
622GS2035," GS"," 27-Aug-2024"," 94.95"," 94.90"," 95.00"," 94.90"," 95.00"," 95.00"," 94.95"," 6"," 0.01"," 2"," 3"," 50.00"
63MOONS," EQ"," 27-Aug-2024"," 334.35"," 334.00"," 340.00"," 332.05"," 335.90"," 336.60"," 336.42"," 69378"," 233.40"," 2163"," 36657"," 52.84"
654GS2032," GS"," 27-Aug-2024"," 99.00"," 99.25"," 99.25"," 99.10"," 99.10"," 99.10"," 99.16"," 5"," 0.00"," 5"," 5"," 100.00"
664GS2035," GS"," 27-Aug-2024"," 98.00"," 98.50"," 98.55"," 98.50"," 98.55"," 98.55"," 98.51"," 5"," 0.00"," 2"," 4"," 80.00"
667GS2035," GS"," 27-Aug-2024"," 98.62"," 98.60"," 98.61"," 98.60"," 98.61"," 98.61"," 98.61"," 800"," 0.79"," 2"," 400"," 50.00"
667GS2050," GS"," 27-Aug-2024"," 96.70"," 96.70"," 96.70"," 96.66"," 96.66"," 96.66"," 96.67"," 6"," 0.01"," 2"," 6"," 100.00"
676GS2061," GS"," 27-Aug-2024"," 97.60"," 96.01"," 97.60"," 96.00"," 97.60"," 96.00"," 96.00"," 1000"," 0.96"," 3"," 1000"," 100.00"
68GS2060," GS"," 27-Aug-2024"," 99.85"," 97.46"," 97.46"," 97.45"," 97.45"," 97.45"," 97.45"," 1239"," 1.21"," 2"," 1239"," 100.00"
